competencia,admin_cnpj,admin_nome,pl,n_veiculos
2022-12,62232889000190.0,BANCO DAYCOVAL S.A.,12909706738.27,69
2022-12,62285390000140.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,50308739381.65,555
2022-12,62318407000119.0,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,5434994081.51,11
2022-12,62418140000131.0,INTRAG DTVM LTDA.,1389467979.4299998,4
2022-12,67030395000146.0,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,4365330768.9,76
2022-12,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,4338163840.55,11
2022-12,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,3192354.07,4
2022-12,36266751000100.0,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,3221300145.59,26
2022-12,22610500000188.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,5824629414.86,47
2022-12,24361690000172.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,899401577.7,26
2022-12,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,15763505885.01,20
2022-12,329598000167.0,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,8341617981.469999,37
2022-12,360305000104.0,CAIXA ECONOMICA FEDERAL,1600689572.71,4
2022-12,806535000154.0,PLANNER CORRETORA DE VALORES S.A.,1077799783.91,39
2022-12,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,218190647.88,1
2022-12,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,3292476739.15,20
2022-12,2332886000104.0,XP INVESTIMENTOS CCTVM S.A.,1119760135.87,5
2022-12,2671743000119.0,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,8087882328.55,62
2022-12,3017677000120.0,BANCO J. SAFRA S.A.,1121243343.0,14
2022-12,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,48109467851.05,2
2022-12,3384738000198.0,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1907805064.59,5
2022-12,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,8964227553.34,62
2022-12,15489568000195.0,INTRA INVESTIMENTOS DTVM LTDA,321110195.81,10
2022-12,13673855000125.0,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,448202594.04,14
2022-12,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,32442764324.24,135
2022-12,16695922000109.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,1169968192.26,51
2022-12,11758741000152.0,BANCO FINAXIS S.A.,3838686822.7,24
2022-12,7253654000176.0,HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,99938954.52,2
2022-12,5389174000101.0,XP SERVIÇOS FINANCEIROS DTVM LTDA.,1770880075.88,1
2022-12,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,931337470.62,16
2023-01,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,4337235414.59,11
2023-01,33886862000112.0,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",3184870843.68,58
2023-01,34829992000186.0,CBSF DISTRIBUIDORA DE T-TULOS E VALORES MOBILI-RIOS S.A.,9271331844.97,86
2023-01,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,74810357206.67,94
2023-01,36864992000142.0,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,9012808997.54,44
2023-01,37678915000160.0,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1962933306.91,20
2023-01,39669186000101.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,5763736179.86,50
2023-01,40434681000110.0,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,173416249.23000002,24
2023-01,44077014000189.0,BR-CAPITAL DTVM S.A.,467325862.92,1
2023-01,62285390000140.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,50472860361.31,558
2023-01,45246410000155.0,BANCO GENIAL S.A.,22130295613.13,57
2023-01,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,25213991124.7,129
2023-01,62232889000190.0,BANCO DAYCOVAL S.A.,13033072981.5,73
2023-01,33851064000155.0,DILLON S/A DTVM,73672824.7,1
2023-01,62318407000119.0,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,5099176902.38,11
2023-01,62418140000131.0,INTRAG DTVM LTDA.,1400740472.39,4
2023-01,67030395000146.0,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,4397022657.29,77
2023-01,71590442000183.0,LASTRO RDV DTVM LTDA,164872070.36,7
2023-01,92875780000131.0,WARREN CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA.,73209839.39,4
2023-01,44782130000107.0,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,12943729.6,1
2023-01,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,43544905483.96,2
2023-01,36266751000100.0,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,3287145049.67,26
2023-01,24361690000172.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,885863861.88,26
2023-01,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,2614928.399999999,4
2023-01,329598000167.0,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,8215064400.740001,37
2023-01,360305000104.0,CAIXA ECONOMICA FEDERAL,1595667826.63,4
2023-01,806535000154.0,PLANNER CORRETORA DE VALORES S.A.,1092218416.69,40
2023-01,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,223247259.78,1
2023-01,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,3738567450.56,20
2023-01,2332886000104.0,XP INVESTIMENTOS CCTVM S.A.,1127587216.94,5
2023-01,2671743000119.0,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,8213216002.19,63
2023-01,3017677000120.0,BANCO J. SAFRA S.A.,1123019908.49,14
2023-01,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,8999945619.87,62
2023-01,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,15091939883.63,20
2023-01,5389174000101.0,XP SERVIÇOS FINANCEIROS DTVM LTDA.,1783791203.89,1
2023-01,3384738000198.0,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1655549750.55,5
2023-01,16695922000109.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,1209182422.01,48
2023-01,15489568000195.0,INTRA INVESTIMENTOS DTVM LTDA,330154331.76,11
2023-01,13673855000125.0,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,425723172.29,14
2023-01,22610500000188.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,5827129152.89,47
2023-01,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,32004328602.97,135
2023-01,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,812705189.51,16
2023-01,11758741000152.0,BANCO FINAXIS S.A.,3561612257.99,24
2023-01,7253654000176.0,HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,105016354.62,2
2023-02,40434681000110.0,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,198717814.25,24
2023-02,34829992000186.0,CBSF DISTRIBUIDORA DE T-TULOS E VALORES MOBILI-RIOS S.A.,8858006502.08,88
2023-02,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,74285321722.64,94
2023-02,36266751000100.0,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,3137690458.69,25
2023-02,36864992000142.0,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,9093083450.38,43
2023-02,37678915000160.0,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2329036384.3,20
2023-02,39669186000101.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,5806416402.95,51
2023-02,33886862000112.0,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",3334210335.05,57
2023-02,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,4337072440.51,11
2023-02,62232889000190.0,BANCO DAYCOVAL S.A.,13416121127.81,75
2023-02,44782130000107.0,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13590538.17,1
2023-02,45246410000155.0,BANCO GENIAL S.A.,21922276002.94,59
2023-02,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,25493396304.53,130
2023-02,62285390000140.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,50648624434.14,565
2023-02,62318407000119.0,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,5226476429.1,11
2023-02,62418140000131.0,INTRAG DTVM LTDA.,1514791791.3400002,4
2023-02,67030395000146.0,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,4452574894.1,77
2023-02,92875780000131.0,WARREN CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA.,76095537.73,3
2023-02,33851064000155.0,DILLON S/A DTVM,73428929.9,1
2023-02,44077014000189.0,BR-CAPITAL DTVM S.A.,468141388.42,1
2023-02,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,42997371389.43,2
2023-02,71590442000183.0,LASTRO RDV DTVM LTDA,93963477.6,6
2023-02,24361690000172.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,867318257.44,26
2023-02,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,2093905.62,4
2023-02,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,15698376296.38,20
2023-02,329598000167.0,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,9194108153.49,36
2023-02,360305000104.0,CAIXA ECONOMICA FEDERAL,1592266560.94,4
2023-02,806535000154.0,PLANNER CORRETORA DE VALORES S.A.,1224932265.18,40
2023-02,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,226120216.71,1
2023-02,2332886000104.0,XP INVESTIMENTOS CCTVM S.A.,1317984868.2900002,5
2023-02,2671743000119.0,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,8173851608.809999,62
2023-02,3017677000120.0,BANCO J. SAFRA S.A.,1145895840.17,13
2023-02,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,9078726901.04,64
2023-02,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,3878051818.97,20
2023-02,5389174000101.0,XP SERVIÇOS FINANCEIROS DTVM LTDA.,1775696646.37,1
2023-02,7253654000176.0,HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,106665319.83,2
2023-02,11758741000152.0,BANCO FINAXIS S.A.,3577048531.9,24
2023-02,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,801243369.43,16
2023-02,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,31224611435.55,136
2023-02,13673855000125.0,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,398703475.09,13
2023-02,15489568000195.0,INTRA INVESTIMENTOS DTVM LTDA,308905480.97,10
2023-02,16695922000109.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,1327546151.82,57
2023-02,3384738000198.0,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1495435973.7,5
2023-02,22610500000188.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,5782579299.07,48
2023-03,39669186000101.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,6042777356.54,53
2023-03,37678915000160.0,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2379998190.4,22
2023-03,36864992000142.0,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,9248119969.46,43
2023-03,33886862000112.0,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",3453577850.58,60
2023-03,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,75384037759.13,92
2023-03,34829992000186.0,CBSF DISTRIBUIDORA DE T-TULOS E VALORES MOBILI-RIOS S.A.,9025673170.73,91
2023-03,40434681000110.0,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,212146314.55,27
2023-03,36266751000100.0,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,2774951442.11,25
2023-03,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,4341197084.01,11
2023-03,92875780000131.0,WARREN CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA.,78134227.64,4
2023-03,44782130000107.0,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,14255763.43,1
2023-03,45246410000155.0,BANCO GENIAL S.A.,21448300138.38,62
2023-03,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,24833821017.37,134
2023-03,62232889000190.0,BANCO DAYCOVAL S.A.,14021676531.64,79
2023-03,62285390000140.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,51316486098.48,575
2023-03,62318407000119.0,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,5416916567.7,11
2023-03,62418140000131.0,INTRAG DTVM LTDA.,1522714377.37,4
2023-03,67030395000146.0,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,4781510244.06,81
2023-03,33851064000155.0,DILLON S/A DTVM,68219858.78,2
2023-03,44077014000189.0,BR-CAPITAL DTVM S.A.,529895748.06,1
2023-03,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,45089038144.94,2
2023-03,71590442000183.0,LASTRO RDV DTVM LTDA,95701487.71,6
2023-03,24361690000172.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,902860092.56,27
2023-03,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,2272599.2,4
2023-03,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,17982086037.54,20
2023-03,329598000167.0,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,9175915157.97,36
2023-03,360305000104.0,CAIXA ECONOMICA FEDERAL,1594650566.65,4
2023-03,806535000154.0,PLANNER CORRETORA DE VALORES S.A.,1315013827.44,43
2023-03,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,3919297789.07,20
2023-03,2332886000104.0,XP INVESTIMENTOS CCTVM S.A.,1365389173.05,5
2023-03,2671743000119.0,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,8374215574.25,66
2023-03,3017677000120.0,BANCO J. SAFRA S.A.,963445400.98,13
2023-03,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,9208567082.3,67
2023-03,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,229532335.68,1
2023-03,5389174000101.0,XP SERVIÇOS FINANCEIROS DTVM LTDA.,1788402586.23,1
2023-03,3384738000198.0,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1617851327.12,5
2023-03,16695922000109.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,1700704567.57,62
2023-03,15489568000195.0,INTRA INVESTIMENTOS DTVM LTDA,287340749.77,9
2023-03,13673855000125.0,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,307873964.51,12
2023-03,22610500000188.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,5944340436.83,50
2023-03,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,822438961.01,17
2023-03,11758741000152.0,BANCO FINAXIS S.A.,3701708291.89,24
2023-03,7253654000176.0,HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,109425312.67,2
2023-03,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,31368844339.58,135
2023-04,92875780000131.0,WARREN CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA.,80379255.9,4
2023-04,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,55663028133.13,2
2023-04,33851064000155.0,DILLON S/A DTVM,67863174.89,2
2023-04,33886862000112.0,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",3460523055.35,62
2023-04,34829992000186.0,CBSF DISTRIBUIDORA DE T-TULOS E VALORES MOBILI-RIOS S.A.,10997997059.45,92
2023-04,36266751000100.0,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,2427721746.02,25
2023-04,36864992000142.0,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,9274090362.52,44
2023-04,37678915000160.0,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2793582668.24,22
2023-04,39669186000101.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,6210244346.68,54
2023-04,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,4340920901.650001,11
2023-04,44077014000189.0,BR-CAPITAL DTVM S.A.,530551774.65,1
2023-04,45246410000155.0,BANCO GENIAL S.A.,21414454978.57,62
2023-04,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,2578432.94,4
2023-04,62232889000190.0,BANCO DAYCOVAL S.A.,14431506417.24,84
2023-04,62285390000140.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,51497199937.87,573
2023-04,62318407000119.0,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,5485228200.73,11
2023-04,62418140000131.0,INTRAG DTVM LTDA.,1652367397.99,4
2023-04,67030395000146.0,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,5036705799.97,83
2023-04,71590442000183.0,LASTRO RDV DTVM LTDA,97601145.82,6
2023-04,40434681000110.0,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,232295240.5,27
2023-04,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,25152076218.94,137
2023-04,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,76632525079.14,92
2023-04,16695922000109.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,1818632356.56,72
2023-04,22610500000188.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,6005241251.63,51
2023-04,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,16830465019.24,20
2023-04,329598000167.0,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,8705444124.0,33
2023-04,360305000104.0,CAIXA ECONOMICA FEDERAL,1590410904.55,4
2023-04,806535000154.0,PLANNER CORRETORA DE VALORES S.A.,1361612635.19,44
2023-04,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,233328818.39,1
2023-04,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,3929716522.29,20
2023-04,2332886000104.0,XP INVESTIMENTOS CCTVM S.A.,1475990329.2499998,5
2023-04,2671743000119.0,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,8511527091.49,69
2023-04,24361690000172.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,953457173.26,29
2023-04,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,9339552928.85,68
2023-04,3017677000120.0,BANCO J. SAFRA S.A.,841253856.01,12
2023-04,13673855000125.0,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,357197954.75,12
2023-04,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,31239638078.62,135
2023-04,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,815967638.04,17
2023-04,15489568000195.0,INTRA INVESTIMENTOS DTVM LTDA,499773047.79,9
2023-04,7253654000176.0,HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,110312153.18,2
2023-04,5389174000101.0,XP SERVIÇOS FINANCEIROS DTVM LTDA.,1798079191.66,1
2023-04,3384738000198.0,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1654605173.48,5
2023-04,11758741000152.0,BANCO FINAXIS S.A.,3724741657.43,23
2023-05,33851064000155.0,DILLON S/A DTVM,67731631.03,2
2023-05,39669186000101.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,6346616154.57,53
2023-05,33886862000112.0,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",3562572032.5,64
2023-05,34829992000186.0,CBSF DISTRIBUIDORA DE T-TULOS E VALORES MOBILI-RIOS S.A.,9919932119.86,94
2023-05,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,78168485893.61,91
2023-05,36266751000100.0,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,2216868397.29,24
2023-05,36864992000142.0,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,8972134031.66,44
2023-05,37678915000160.0,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2746250684.15,21
2023-05,40434681000110.0,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,225461688.02,27
2023-05,62232889000190.0,BANCO DAYCOVAL S.A.,13966361169.85,87
2023-05,44077014000189.0,BR-CAPITAL DTVM S.A.,531530662.76,1
2023-05,45246410000155.0,BANCO GENIAL S.A.,21904800987.73,62
2023-05,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,26818331943.68,141
2023-05,62285390000140.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,52738780179.81,571
2023-05,62318407000119.0,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,5390388431.67,11
2023-05,62418140000131.0,INTRAG DTVM LTDA.,1793128697.49,4
2023-05,67030395000146.0,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,5353622284.26,84
2023-05,71590442000183.0,LASTRO RDV DTVM LTDA,100019931.8,7
2023-05,92875780000131.0,WARREN CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA.,86299672.33,4
2023-05,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,4325940777.6,10
2023-05,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,43157179350.62,2
2023-05,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,2124703.89,4
2023-05,22610500000188.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,5630578655.63,50
2023-05,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,15842900322.75,20
2023-05,329598000167.0,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,9317338155.65,33
2023-05,360305000104.0,CAIXA ECONOMICA FEDERAL,1589611588.12,4
2023-05,806535000154.0,PLANNER CORRETORA DE VALORES S.A.,1406977596.01,47
2023-05,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,237079225.93,1
2023-05,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,4152510208.91,20
2023-05,2332886000104.0,XP INVESTIMENTOS CCTVM S.A.,1786121020.9499998,7
2023-05,2671743000119.0,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,8500654649.97,71
2023-05,3017677000120.0,BANCO J. SAFRA S.A.,842334308.65,12
2023-05,24361690000172.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1000531677.04,28
2023-05,3384738000198.0,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1640968786.0,5
2023-05,5389174000101.0,XP SERVIÇOS FINANCEIROS DTVM LTDA.,1810985541.14,1
2023-05,7253654000176.0,HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,115711493.11,2
2023-05,11758741000152.0,BANCO FINAXIS S.A.,3802250013.43,23
2023-05,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,819032729.44,16
2023-05,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,31786313203.22,134
2023-05,13673855000125.0,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,435388925.29,11
2023-05,15489568000195.0,INTRA INVESTIMENTOS DTVM LTDA,506919120.15,8
2023-05,16695922000109.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,1807861013.81,77
2023-05,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,9657002246.25,66
