measure,ranking_code,ranking_label,window,participant,rank,value_brl_or_count,share
originacao_numero_operacoes,1.3,Securitização,ultimos_3_meses,One Corporate,14.0,1.0,
originacao_numero_operacoes,1.3,Securitização,ultimos_3_meses,ARCHX CAPITAL,,0.0,
originacao_numero_operacoes,1.3,Securitização,ultimos_3_meses,ASA ASSET 2 GESTÃO DE RECURSOS LTDA,,0.0,
originacao_numero_operacoes,1.3,Securitização,ultimos_3_meses,BANCO BS2,,0.0,
originacao_numero_operacoes,1.3,Securitização,ultimos_3_meses,BNP PARIBAS,,0.0,
originacao_numero_operacoes,1.3,Securitização,ultimos_3_meses,CANAL COMPANHIA DE SECURITIZAÇÃO,,0.0,
originacao_numero_operacoes,1.3,Securitização,ultimos_3_meses,EQI Investimentos CTVM,,0.0,
originacao_numero_operacoes,1.3,Securitização,ultimos_3_meses,EXES SERVIÇOS FINANCEIROS,,0.0,
originacao_numero_operacoes,1.3,Securitização,ultimos_3_meses,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,,0.0,
originacao_numero_operacoes,1.3,Securitização,ultimos_3_meses,KEA CAPITAL MARKETS,,0.0,
originacao_numero_operacoes,1.3,Securitização,ultimos_3_meses,M7 IB,,0.0,
originacao_numero_operacoes,1.3,Securitização,ultimos_3_meses,MAX CAPITAL MARKETS,,0.0,
originacao_numero_operacoes,1.3,Securitização,ultimos_3_meses,ORIZ ASSESSORIA FINANCEIRA LTDA,,0.0,
originacao_numero_operacoes,1.3,Securitização,ultimos_3_meses,TERRA,,0.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,ITAU BBA,1.0,19.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,BRADESCO BBI,2.0,9.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,BR PARTNERS,3.0,5.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,UBS BB,3.0,5.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,VOTORANTIM,5.0,4.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,ABC BRASIL,6.0,3.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,BAMBOO SEC,7.0,2.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,DAYCOVAL,7.0,2.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,XP INVESTIMENTOS,7.0,2.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,BTG PACTUAL,10.0,1.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,SAFRA,10.0,1.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,ARCHX CAPITAL,,0.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,BNP PARIBAS,,0.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,CEF,,0.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,KEA CAPITAL MARKETS,,0.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,ORIZ ASSESSORIA FINANCEIRA LTDA,,0.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,acumulado_ano,SANTANDER,,0.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,ITAU BBA,1.0,45.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,BRADESCO BBI,2.0,18.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,VOTORANTIM,3.0,14.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,BR PARTNERS,4.0,10.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,ABC BRASIL,5.0,9.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,SANTANDER,6.0,7.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,UBS BB,6.0,7.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,XP INVESTIMENTOS,8.0,6.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,BAMBOO SEC,9.0,2.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,BTG PACTUAL,9.0,2.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,DAYCOVAL,9.0,2.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,SAFRA,9.0,2.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,ARCHX CAPITAL,13.0,1.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,BNP PARIBAS,13.0,1.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,CEF,13.0,1.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,KEA CAPITAL MARKETS,13.0,1.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_12_meses,ORIZ ASSESSORIA FINANCEIRA LTDA,13.0,1.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,ITAU BBA,1.0,9.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,BR PARTNERS,2.0,4.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,VOTORANTIM,3.0,3.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,ABC BRASIL,4.0,2.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,BRADESCO BBI,4.0,2.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,UBS BB,4.0,2.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,BAMBOO SEC,7.0,1.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,BTG PACTUAL,7.0,1.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,SAFRA,7.0,1.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,XP INVESTIMENTOS,7.0,1.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,ARCHX CAPITAL,,0.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,BNP PARIBAS,,0.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,CEF,,0.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,DAYCOVAL,,0.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,KEA CAPITAL MARKETS,,0.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,ORIZ ASSESSORIA FINANCEIRA LTDA,,0.0,
originacao_numero_operacoes,1.3.1,Emissão de Cotas Seniores e Subordinadas de FIDC,ultimos_3_meses,SANTANDER,,0.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,ITAU BBA,1.0,7.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,XP INVESTIMENTOS,1.0,7.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,BR PARTNERS,3.0,4.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,SANTANDER,3.0,4.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,BTG PACTUAL,5.0,3.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,CEF,5.0,3.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,BRADESCO BBI,7.0,2.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,CANAL COMPANHIA DE SECURITIZAÇÃO,7.0,2.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,ASA ASSET 2 GESTÃO DE RECURSOS LTDA,9.0,1.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,EQI Investimentos CTVM,9.0,1.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,9.0,1.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,OPEA SECURITIZADORA,9.0,1.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,One Corporate,9.0,1.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,SAFRA,9.0,1.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,VOTORANTIM,9.0,1.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,ABC BRASIL,,0.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,BANCO BS2,,0.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,DAYCOVAL,,0.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,MAX CAPITAL MARKETS,,0.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,acumulado_ano,UBS BB,,0.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,XP INVESTIMENTOS,1.0,29.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,ITAU BBA,2.0,28.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,CANAL COMPANHIA DE SECURITIZAÇÃO,3.0,16.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,BRADESCO BBI,4.0,12.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,SAFRA,5.0,11.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,BR PARTNERS,6.0,9.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,BTG PACTUAL,6.0,9.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,8.0,8.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,OPEA SECURITIZADORA,9.0,7.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,SANTANDER,9.0,7.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,CEF,11.0,6.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,VOTORANTIM,12.0,4.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,ABC BRASIL,13.0,3.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,DAYCOVAL,13.0,3.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,One Corporate,15.0,2.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,UBS BB,15.0,2.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,ASA ASSET 2 GESTÃO DE RECURSOS LTDA,17.0,1.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,BANCO BS2,17.0,1.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,EQI Investimentos CTVM,17.0,1.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_12_meses,MAX CAPITAL MARKETS,17.0,1.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,ITAU BBA,1.0,5.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,BR PARTNERS,2.0,3.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,CEF,2.0,3.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,XP INVESTIMENTOS,2.0,3.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,BTG PACTUAL,5.0,2.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,SANTANDER,5.0,2.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,BRADESCO BBI,7.0,1.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,OPEA SECURITIZADORA,7.0,1.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,SAFRA,7.0,1.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,VOTORANTIM,7.0,1.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,ABC BRASIL,,0.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,ASA ASSET 2 GESTÃO DE RECURSOS LTDA,,0.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,BANCO BS2,,0.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,CANAL COMPANHIA DE SECURITIZAÇÃO,,0.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,DAYCOVAL,,0.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,EQI Investimentos CTVM,,0.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,,0.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,MAX CAPITAL MARKETS,,0.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,One Corporate,,0.0,
originacao_numero_operacoes,1.3.2,Emissão de Certificados de Recebíveis Imobiliários,ultimos_3_meses,UBS BB,,0.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,BRADESCO BBI,1.0,8.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,ITAU BBA,2.0,7.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,BTG PACTUAL,3.0,4.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,SANTANDER,3.0,4.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,XP INVESTIMENTOS,5.0,3.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,BB-BI,6.0,2.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,DAYCOVAL,6.0,2.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,One Corporate,6.0,2.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,SAFRA,6.0,2.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,BOCOM BBM,10.0,1.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,CANAL COMPANHIA DE SECURITIZAÇÃO,10.0,1.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,CEF,10.0,1.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,GENIAL CV,10.0,1.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,INTER,10.0,1.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,M7 IB,10.0,1.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,TERRA,10.0,1.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,UBS BB,10.0,1.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,ABC BRASIL,,0.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,BR PARTNERS,,0.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,EXES SERVIÇOS FINANCEIROS,,0.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,,0.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,acumulado_ano,OPEA SECURITIZADORA,,0.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,ITAU BBA,1.0,39.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,BRADESCO BBI,2.0,30.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,XP INVESTIMENTOS,3.0,25.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,BTG PACTUAL,4.0,18.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,SAFRA,5.0,17.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,SANTANDER,6.0,13.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,BB-BI,7.0,9.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,UBS BB,8.0,5.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,DAYCOVAL,9.0,4.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,CEF,10.0,3.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,INTER,10.0,3.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,OPEA SECURITIZADORA,10.0,3.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,ABC BRASIL,13.0,2.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,BR PARTNERS,13.0,2.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,CANAL COMPANHIA DE SECURITIZAÇÃO,13.0,2.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,GENIAL CV,13.0,2.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,One Corporate,13.0,2.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,BOCOM BBM,18.0,1.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,EXES SERVIÇOS FINANCEIROS,18.0,1.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,18.0,1.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,M7 IB,18.0,1.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_12_meses,TERRA,18.0,1.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,BRADESCO BBI,1.0,3.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,ITAU BBA,1.0,3.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,BB-BI,3.0,2.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,DAYCOVAL,3.0,2.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,SANTANDER,3.0,2.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,XP INVESTIMENTOS,3.0,2.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,BOCOM BBM,7.0,1.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,BTG PACTUAL,7.0,1.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,GENIAL CV,7.0,1.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,INTER,7.0,1.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,One Corporate,7.0,1.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,SAFRA,7.0,1.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,ABC BRASIL,,0.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,BR PARTNERS,,0.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,CANAL COMPANHIA DE SECURITIZAÇÃO,,0.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,CEF,,0.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,EXES SERVIÇOS FINANCEIROS,,0.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,,0.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,M7 IB,,0.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,OPEA SECURITIZADORA,,0.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,TERRA,,0.0,
originacao_numero_operacoes,1.3.3,Emissão de Certificados de Recebíveis do Agronegócio,ultimos_3_meses,UBS BB,,0.0,
originacao_numero_operacoes,1.3.4,Emissão de Certificados de Recebíveis,acumulado_ano,BRADESCO BBI,1.0,1.0,
originacao_numero_operacoes,1.3.4,Emissão de Certificados de Recebíveis,acumulado_ano,ABC BRASIL,,0.0,
originacao_numero_operacoes,1.3.4,Emissão de Certificados de Recebíveis,acumulado_ano,ARCHX CAPITAL,,0.0,
originacao_numero_operacoes,1.3.4,Emissão de Certificados de Recebíveis,acumulado_ano,ITAU BBA,,0.0,
originacao_numero_operacoes,1.3.4,Emissão de Certificados de Recebíveis,acumulado_ano,M7 IB,,0.0,
originacao_numero_operacoes,1.3.4,Emissão de Certificados de Recebíveis,ultimos_12_meses,ITAU BBA,1.0,8.0,
originacao_numero_operacoes,1.3.4,Emissão de Certificados de Recebíveis,ultimos_12_meses,ABC BRASIL,2.0,1.0,
originacao_numero_operacoes,1.3.4,Emissão de Certificados de Recebíveis,ultimos_12_meses,ARCHX CAPITAL,2.0,1.0,
originacao_numero_operacoes,1.3.4,Emissão de Certificados de Recebíveis,ultimos_12_meses,BRADESCO BBI,2.0,1.0,
originacao_numero_operacoes,1.3.4,Emissão de Certificados de Recebíveis,ultimos_12_meses,M7 IB,2.0,1.0,
