role,participant,offer_volume_brl_current,offers_current,issuers_current,volume_share_current,offer_count_share_current,rank_current,offer_volume_brl_previous,offers_previous,issuers_previous,volume_share_previous,offer_count_share_previous,rank_previous,delta_offer_volume_brl,delta_volume_share_pp,delta_offers,delta_offer_count_share_pp,rank_change,window_previous,window_current,methodology
gestor,ALGARVE CAPITAL GESTAO DE RECURSOS LTDA,219500000.0,4.0,4.0,0.0016742728179571255,0.0024009603841536613,91.0,694600000.0799999,11.0,7.0,0.0058706791732395765,0.0073041168658698535,35.0,-475100000.0799999,-0.4196406355282451,-7.0,-0.49031564817161916,-56.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,EXT CAPITAL LTDA,215500000.0,5.0,5.0,0.0016437621515706631,0.003001200480192077,92.0,52500000.0,1.0,1.0,0.00044372395128070816,0.0006640106241699867,164.0,163000000.0,0.1200038200289955,4.0,0.23371898560220905,72.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,TAG INVESTIMENTOS LTDA,215000000.0,5.0,5.0,0.0016399483182723553,0.003001200480192077,93.0,70000000.0,4.0,2.0,0.0005916319350409442,0.0026560424966799467,148.0,145000000.0,0.10483163832314112,1.0,0.034515798351213024,55.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,RIO BRAVO INVESTIMENTOS LTDA,212500000.0,4.0,2.0,0.0016208791517808162,0.0024009603841536613,94.0,113099080.95,3.0,2.0,0.000955900401625727,0.00199203187250996,123.0,99400919.05,0.06649787501550891,1.0,0.040892851164370116,29.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BRZ GESTAO DE RECURSOS LTDA,209148913.36,8.0,3.0,0.0015953181801545235,0.004801920768307323,95.0,80000000.0,5.0,1.0,0.0006761507829039362,0.0033200531208499337,143.0,129148913.36000001,0.09191673972505873,3.0,0.14818676474573889,48.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SINAI ASSET BRASIL LTDA,203000000.2,3.0,2.0,0.0015484163206385012,0.001800720288115246,96.0,0.0,0.0,0.0,0.0,0.0,0.0,203000000.2,0.15484163206385013,3.0,0.18007202881152462,-96.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,H2 KAPITAL S.A,202000000.0,3.0,3.0,0.0015407886525163523,0.001800720288115246,97.0,280500000.06,7.0,5.0,0.0023707536830640395,0.004648074369189907,75.0,-78500000.06,-0.08299650305476872,-4.0,-0.2847354081074661,-22.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,LUMINA CAPITAL MANAGEMENT LTDA,200000000.0,1.0,1.0,0.0015255333193231213,0.0006002400960384153,98.0,500500000.0,3.0,3.0,0.004230168335542751,0.00199203187250996,48.0,-300500000.0,-0.270463501621963,-2.0,-0.13917917764715448,-50.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,PRISMA CAPITAL LTDA,200000000.0,1.0,1.0,0.0015255333193231213,0.0006002400960384153,98.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0,0.15255333193231213,1.0,0.060024009603841535,-98.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,VALORA RENDA FIXA ESTRUTURADOS,200000000.0,1.0,1.0,0.0015255333193231213,0.0006002400960384153,98.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0,0.15255333193231213,1.0,0.060024009603841535,-98.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,VALORA RENDA FIXA ESTRUTURADOS LTDA. E EXT CAPITAL LTDA,200000000.0,1.0,1.0,0.0015255333193231213,0.0006002400960384153,98.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0,0.15255333193231213,1.0,0.060024009603841535,-98.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,TERCON INVESTIMENTOS S.A,199000004.68,11.0,10.0,0.0015179056884239853,0.006602641056422569,102.0,50750000.0,1.0,1.0,0.0004289331529046845,0.0006640106241699867,165.0,148250004.68,0.10889725355193008,10.0,0.5938630432252582,63.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,TERA INVESTIMENTOS LTDA,197499986.63,8.0,3.0,0.0015064640508496796,0.004801920768307323,103.0,310599999.71000004,15.0,5.0,0.002625155412173486,0.0099601593625498,67.0,-113100013.08000004,-0.11186913613238064,-7.0,-0.5158238594242478,-36.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BURITI INVESTIMENTOS GESTORA DE RECURSOS LTDA,185300028.79,11.0,6.0,0.001413406839953393,0.006602641056422569,104.0,609900002.35,25.0,16.0,0.005154804551025813,0.016600265604249667,40.0,-424599973.56000006,-0.374139771107242,-14.0,-0.9997624547827098,-64.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,EXA CAPITAL ASSET LTDA,185000000.0,2.0,2.0,0.001411118320373887,0.0012004801920768306,105.0,0.0,0.0,0.0,0.0,0.0,0.0,185000000.0,0.1411118320373887,2.0,0.12004801920768307,-105.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,VGR - VERONA GESTORA DE RECURSOS LTDA E SOLIS INVESTIMENTOS LTDA,182000984.55,5.0,1.0,0.001388242830403188,0.003001200480192077,106.0,0.0,0.0,0.0,0.0,0.0,0.0,182000984.55,0.1388242830403188,5.0,0.3001200480192077,-106.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BENAVENT ASSET LTDA,180500000.0,13.0,4.0,0.0013767938206891168,0.0078031212484993995,107.0,20000000.0,1.0,1.0,0.00016903769572598404,0.0006640106241699867,217.0,160500000.0,0.12077561249631327,12.0,0.7139110624329412,110.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BLESS CAPITAL GESTORA DE RECURSOS LTDA,180400000.13,13.0,7.0,0.001376031055021052,0.0078031212484993995,108.0,0.0,0.0,0.0,0.0,0.0,0.0,180400000.13,0.1376031055021052,13.0,0.78031212484994,-108.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SPECIAL SITUATIONS NEO GESTAO DE RECURSOS LTDA,180000000.0,3.0,3.0,0.001372979987390809,0.001800720288115246,109.0,0.0,0.0,0.0,0.0,0.0,0.0,180000000.0,0.13729799873908088,3.0,0.18007202881152462,-109.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,IGUANA INVESTIMENTOS LTDA,177000000.04000002,8.0,4.0,0.001350096987906069,0.004801920768307323,110.0,225500000.14,10.0,4.0,0.001905900020493734,0.006640106241699867,84.0,-48500000.099999964,-0.05558030325876649,-2.0,-0.18381854733925448,-26.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,UTILITY GESTORA DE RECURSOS LTDA,176750000.0,5.0,4.0,0.0013481900709518082,0.003001200480192077,111.0,210000000.0,2.0,2.0,0.0017748958051228326,0.0013280212483399733,90.0,-33250000.0,-0.04267057341710244,3.0,0.16731792318521035,-21.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,NEO CREDITO GESTAO DE RECURSOS LTDA,176000000.0,2.0,2.0,0.0013424693210043466,0.0012004801920768306,112.0,0.0,0.0,0.0,0.0,0.0,0.0,176000000.0,0.13424693210043465,2.0,0.12004801920768307,-112.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,OKEAN INVEST LTDA,175000000.0,1.0,1.0,0.001334841654407731,0.0006002400960384153,113.0,0.0,0.0,0.0,0.0,0.0,0.0,175000000.0,0.1334841654407731,1.0,0.060024009603841535,-113.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,IRON CAPITAL GESTAO DE RECURSOS LTDA,174020000.0,9.0,5.0,0.0013273665411430477,0.005402160864345739,114.0,75000000.0,1.0,1.0,0.0006338913589724402,0.0006640106241699867,146.0,99020000.0,0.06934751821706074,8.0,0.4738150240175752,32.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,EVEREST CAPITAL GESTORA DE RECURSOS LTDA,171000003.25,12.0,4.0,0.001304331012811185,0.007202881152460984,115.0,125000000.84,8.0,3.0,0.0010564856053869836,0.005312084993359893,116.0,46000002.41,0.024784540742420137,4.0,0.1890796159101091,1.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SIMPLIX ASSET MANAGEMENT LTDA,170000000.0,2.0,2.0,0.001296703321424653,0.0012004801920768306,116.0,215555600.0,1.0,1.0,0.0018218510962415965,0.0006640106241699867,88.0,-45555600.0,-0.05251477748169436,1.0,0.053646956790684396,-28.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,IRON CAPITAL GESTAO DE RECURSOS LTDA. E LESTE CREDIT GESTAO DE RECURSOS LTDA,164500000.0,4.0,2.0,0.001254751155143267,0.0024009603841536613,117.0,273500000.0,6.0,3.0,0.0023115904890528317,0.00398406374501992,77.0,-109000000.0,-0.10568393339095647,-2.0,-0.1583103360866259,-40.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SH ASSET CAPITAL GESTAO DE RECURSOS LTDA,160000000.0,2.0,2.0,0.0012204266554584969,0.0012004801920768306,118.0,25000000.0,2.0,2.0,0.00021129711965748007,0.0013280212483399733,212.0,135000000.0,0.10091295358010167,0.0,-0.01275410562631427,94.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,NOVA OCCAM BRASIL GESTAO DE RECURSOS LTDA,159000000.0,2.0,2.0,0.0012127989888618812,0.0012004801920768306,119.0,0.0,0.0,0.0,0.0,0.0,0.0,159000000.0,0.12127989888618812,2.0,0.12004801920768307,-119.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,PETRA CAPITAL GESTAO DE INVESTIMENTOS LTDA,159000000.0,7.0,5.0,0.0012127989888618812,0.004201680672268907,119.0,225000000.0,8.0,5.0,0.0019016740769173205,0.005312084993359893,85.0,-66000000.0,-0.06888750880554392,-1.0,-0.1110404321090986,-34.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ACURA GESTORA DE RECURSOS LTDA,152500000.0,2.0,2.0,0.00116321915598388,0.0012004801920768306,121.0,179000000.0,8.0,4.0,0.0015128873767475573,0.005312084993359893,99.0,-26500000.0,-0.03496682207636773,-6.0,-0.4111604801283063,-22.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ABC CAPITAL MFO GESTAO DE ATIVOS LTDA,150000000.0,1.0,1.0,0.0011441499894923408,0.0006002400960384153,122.0,0.0,0.0,0.0,0.0,0.0,0.0,150000000.0,0.11441499894923408,1.0,0.060024009603841535,-122.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ASA ASSET GESTAO DE RECURSOS LTDA,150000000.0,1.0,1.0,0.0011441499894923408,0.0006002400960384153,122.0,120000000.0,2.0,1.0,0.0010142261743559043,0.0013280212483399733,119.0,30000000.0,0.012992381513643653,-1.0,-0.0727781152301558,-3.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,INDIE CAPITAL INVESTIMENTOS LTDA,150000000.0,1.0,1.0,0.0011441499894923408,0.0006002400960384153,122.0,85000000.0,1.0,1.0,0.0007184102068354322,0.0006640106241699867,141.0,65000000.0,0.042573978265690864,0.0,-0.006377052813157135,19.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,VORTX CAPITAL GESTAO DE RECURSOS LTDA,145350000.0,1.0,1.0,0.0011086813398180782,0.0006002400960384153,125.0,0.0,0.0,0.0,0.0,0.0,0.0,145350000.0,0.11086813398180782,1.0,0.060024009603841535,-125.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,LEEN CAPITAL LTDA,145000000.0,3.0,2.0,0.0011060116565092628,0.001800720288115246,126.0,60000000.0,1.0,1.0,0.0005071130871779521,0.0006640106241699867,159.0,85000000.0,0.059889856933131064,2.0,0.11367096639452595,33.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,INTRABANK ASSET MANAGEMENT LTDA,137499948.72,9.0,6.0,0.0010488037658879026,0.005402160864345739,127.0,389998462.19,6.0,3.0,0.003296222069263746,0.00398406374501992,59.0,-252498513.47,-0.22474183033758433,3.0,0.14180971193258185,-68.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,GESTORA DE RECURSOS ID - GRID LTDA,135000000.07,5.0,3.0,0.0010297349910770434,0.003001200480192077,128.0,0.0,0.0,0.0,0.0,0.0,0.0,135000000.07,0.10297349910770434,5.0,0.3001200480192077,-128.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ELLO GESTORA DE RECURSOS LTDA,135000000.0,3.0,2.0,0.0010297349905431068,0.001800720288115246,129.0,67000000.0,3.0,2.0,0.0005662762806820466,0.00199203187250996,151.0,68000000.0,0.046345870986106014,0.0,-0.019131158439471406,22.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SOLIS INVESTIMENTOS LTDA E EXT CAPITAL LTDA,132001362.24,4.0,1.0,0.0010068623814658046,0.0024009603841536613,130.0,0.0,0.0,0.0,0.0,0.0,0.0,132001362.24,0.10068623814658045,4.0,0.24009603841536614,-130.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,F3 ROCK GESTAO DE RECURSOS LTDA,132000000.0,5.0,4.0,0.00100685199075326,0.003001200480192077,131.0,185000000.0,5.0,3.0,0.0015635986854653525,0.0033200531208499337,97.0,-53000000.0,-0.05567466947120924,0.0,-0.03188526406578567,-34.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,RB INVESTIMENTOS GESTAO DE RECURSOS LTDA,131000000.0,3.0,1.0,0.0009992243241566444,0.001800720288115246,132.0,0.0,0.0,0.0,0.0,0.0,0.0,131000000.0,0.09992243241566444,3.0,0.18007202881152462,-132.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,VERONA GESTORA DE INVESTIMENTOS LTDA,130273980.56,7.0,1.0,0.0009936864899256629,0.004201680672268907,133.0,0.0,0.0,0.0,0.0,0.0,0.0,130273980.56,0.09936864899256628,7.0,0.42016806722689076,-133.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,FRAM CAPITAL - GESTAO DE ATIVOS LTDA,130000008.8,5.0,2.0,0.0009915967246834948,0.003001200480192077,134.0,10000000.0,1.0,1.0,8.451884786299202e-05,0.0006640106241699867,242.0,120000008.8,0.09070778768205028,4.0,0.23371898560220905,108.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BERTHA CAPITAL GESTORA DE RECURSOS S.A,125000000.0,8.0,6.0,0.0009534583245769507,0.004801920768307323,135.0,68850000.0,7.0,4.0,0.0005819122675367001,0.004648074369189907,150.0,56150000.0,0.03715460570402506,1.0,0.015384639911741535,15.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,MB ASSETS ADMINISTRACAO DE VALORES MOBILIARIOS LTDA,125000000.0,1.0,1.0,0.0009534583245769507,0.0006002400960384153,135.0,0.0,0.0,0.0,0.0,0.0,0.0,125000000.0,0.09534583245769507,1.0,0.060024009603841535,-135.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SVN GESTORA DE RECURSOS LTDA,125000000.0,3.0,1.0,0.0009534583245769507,0.001800720288115246,135.0,150000000.0,1.0,1.0,0.0012677827179448805,0.0006640106241699867,105.0,-25000000.0,-0.031432439336792975,2.0,0.11367096639452595,-30.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,124091000.0,1.0,1.0,0.0009465247756406272,0.0006002400960384153,138.0,0.0,0.0,0.0,0.0,0.0,0.0,124091000.0,0.09465247756406271,1.0,0.060024009603841535,-138.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,RIZA GESTORA DE RECURSOS LTDA,123000000.0,3.0,1.0,0.0009382029913837195,0.001800720288115246,139.0,0.0,0.0,0.0,0.0,0.0,0.0,123000000.0,0.09382029913837195,3.0,0.18007202881152462,-139.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,APUAMA CAPITAL GESTORA DE RECURSOS LTDA,120001559.86999999,12.0,3.0,0.0009153318897621666,0.007202881152460984,140.0,290000000.63,7.0,3.0,0.002451046593351456,0.004648074369189907,74.0,-169998440.76,-0.15357147035892896,5.0,0.2554806783271077,-66.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,MULTIPLICA CAPITAL ASSET MANAGEMENT LTDA,120000000.0,3.0,3.0,0.0009153199915938727,0.001800720288115246,141.0,93500000.08,3.0,3.0,0.0007902512281951262,0.00199203187250996,135.0,26499999.92,0.012506876339874655,0.0,-0.019131158439471406,-6.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,EXES GESTORA DE RECURSOS LTDA,119500000.0,6.0,3.0,0.0009115061582955649,0.003601440576230492,142.0,677650000.0,4.0,3.0,0.005727419725435654,0.0026560424966799467,36.0,-558150000.0,-0.481591356714009,2.0,0.09453980795505455,-106.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ANTHARUS GESTORA DE RECURSOS LTDA,117727000.0,7.0,2.0,0.0008979823054197654,0.004201680672268907,143.0,0.0,0.0,0.0,0.0,0.0,0.0,117727000.0,0.08979823054197654,7.0,0.42016806722689076,-143.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,NUMBER ASSET BRASIL LTDA,111643042.84,6.0,4.0,0.0008515759086151931,0.003601440576230492,144.0,0.0,0.0,0.0,0.0,0.0,0.0,111643042.84,0.0851575908615193,6.0,0.36014405762304924,-144.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BOCOM BBM CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A,111200000.0,1.0,1.0,0.0008481965255436553,0.0006002400960384153,145.0,150924800.0,1.0,1.0,0.00127559902099525,0.0006640106241699867,104.0,-39724800.0,-0.04274024954515946,0.0,-0.006377052813157135,-41.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,INTRABANK ASSET MANAGEMENT LTDA E SOLIS INVESTIMENTOS LTDA,110000000.0,3.0,1.0,0.0008390433256277167,0.001800720288115246,146.0,0.0,0.0,0.0,0.0,0.0,0.0,110000000.0,0.08390433256277166,3.0,0.18007202881152462,-146.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,UJAY CAPITAL INVESTIMENTOS LTDA,105000000.0,4.0,3.0,0.0008009049926446386,0.0024009603841536613,147.0,0.0,0.0,0.0,0.0,0.0,0.0,105000000.0,0.08009049926446386,4.0,0.24009603841536614,-147.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BLUEWAVE ASSET LTDA,101000000.0,13.0,8.0,0.0007703943262581762,0.0078031212484993995,148.0,30000000.0,3.0,2.0,0.0002535565435889761,0.00199203187250996,197.0,71000000.0,0.05168377826692001,10.0,0.581108937598944,49.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,PIER ASSET GESTAO DE RECURSOS FINANCEIROS LTDA,100000414.3,1.0,1.0,0.0007627698198038315,0.0006002400960384153,149.0,0.0,0.0,0.0,0.0,0.0,0.0,100000414.3,0.07627698198038316,1.0,0.060024009603841535,-149.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,ARTESANAL IMOBILIARIO LTDA,100000000.31,2.0,1.0,0.0007627666620261373,0.0012004801920768306,150.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.31,0.07627666620261372,2.0,0.12004801920768307,-150.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BDR INVESTIMENTOS LTDA,100000000.0,1.0,1.0,0.0007627666596615606,0.0006002400960384153,151.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.07627666596615607,1.0,0.060024009603841535,-151.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPACOES LTDA.OUTFIELD VENTURES LTDA,100000000.0,1.0,1.0,0.0007627666596615606,0.0006002400960384153,151.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.07627666596615607,1.0,0.060024009603841535,-151.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,100000000.0,1.0,1.0,0.0007627666596615606,0.0006002400960384153,151.0,125000000.0,3.0,3.0,0.0010564855982874003,0.00199203187250996,117.0,-25000000.0,-0.02937189386258397,-2.0,-0.13917917764715448,-34.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,VIA INVEST GESTORA DE RECURSOS LTDA,100000000.0,1.0,1.0,0.0007627666596615606,0.0006002400960384153,151.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.07627666596615607,1.0,0.060024009603841535,-151.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SRM EMPIRICA GESTAO DE CREDITO LTDA,96300000.0,4.0,3.0,0.0007345442932540829,0.0024009603841536613,155.0,0.0,0.0,0.0,0.0,0.0,0.0,96300000.0,0.07345442932540829,4.0,0.24009603841536614,-155.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,"BURITI INVESTIMENTOS GESTORA DE RECURSOS LTDA, CNPJ 44.696.473/0001-40",95000000.0,1.0,1.0,0.0007246283266784825,0.0006002400960384153,156.0,190000000.0,1.0,1.0,0.0016058581093968485,0.0006640106241699867,95.0,-95000000.0,-0.0881229782718366,0.0,-0.006377052813157135,-61.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,CONTEA CAPITAL GESTAO DE RECURSOS S.A,95000000.0,1.0,1.0,0.0007246283266784825,0.0006002400960384153,156.0,0.0,0.0,0.0,0.0,0.0,0.0,95000000.0,0.07246283266784825,1.0,0.060024009603841535,-156.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,KANASTRA ADMINISTRADORA DE RECURSOS LTDA,95000000.0,1.0,1.0,0.0007246283266784825,0.0006002400960384153,156.0,0.0,0.0,0.0,0.0,0.0,0.0,95000000.0,0.07246283266784825,1.0,0.060024009603841535,-156.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,AVENTIS GESTAO DE RECURSOS LTDA,89999974.32,6.0,4.0,0.0006864897978169262,0.003601440576230492,159.0,26999975.009999998,3.0,2.0,0.00022820067801747766,0.00199203187250996,209.0,62999999.309999995,0.045828911979944854,3.0,0.1609408703720532,50.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,MENESTYS GESTORA DE RECURSOS LTDA,85500751.52,7.0,2.0,0.0006521712263546349,0.004201680672268907,160.0,9000459.0,3.0,1.0,7.607084249180974e-05,0.00199203187250996,253.0,76500292.52,0.057610038386282515,4.0,0.22096487997589473,93.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,MEZZUS CAPITAL LTDA,80500000.0,3.0,1.0,0.0006140271610275563,0.001800720288115246,161.0,0.0,0.0,0.0,0.0,0.0,0.0,80500000.0,0.061402716102755626,3.0,0.18007202881152462,-161.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,FIELD GESTORA DE RECURSOS LTDA,80000000.02,1.0,1.0,0.0006102133278818018,0.0006002400960384153,162.0,340000000.0,3.0,3.0,0.0028736408273417288,0.00199203187250996,64.0,-259999999.98000002,-0.2263427499459927,-2.0,-0.13917917764715448,-98.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,CAPITANIA ALTERNATIVES S/A,80000000.0,1.0,1.0,0.0006102133277292484,0.0006002400960384153,163.0,0.0,0.0,0.0,0.0,0.0,0.0,80000000.0,0.06102133277292485,1.0,0.060024009603841535,-163.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,MONETIZA INVESTIMENTOS LTDA,80000000.0,2.0,2.0,0.0006102133277292484,0.0012004801920768306,163.0,38000000.0,2.0,2.0,0.0003211716218793697,0.0013280212483399733,185.0,42000000.0,0.028904170584987874,0.0,-0.01275410562631427,22.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,PRISMA CLAIMS LTDA,80000000.0,1.0,1.0,0.0006102133277292484,0.0006002400960384153,163.0,300000000.0,4.0,3.0,0.002535565435889761,0.0026560424966799467,71.0,-220000000.0,-0.19253521081605127,-3.0,-0.20558024006415315,-92.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,VCM GESTAO DE CAPITAL LTDA,73000007.83,3.0,2.0,0.0005568197212775687,0.001800720288115246,166.0,57000000.0,1.0,1.0,0.00048175743281905455,0.0006640106241699867,162.0,16000007.829999998,0.007506228845851411,2.0,0.11367096639452595,-4.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BLUE ASSET GESTAO DE RECURSOS LTDA,72500000.0,2.0,1.0,0.0005530058282546314,0.0012004801920768306,167.0,0.0,0.0,0.0,0.0,0.0,0.0,72500000.0,0.05530058282546314,2.0,0.12004801920768307,-167.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,JUS CAPITAL,71164614.1,3.0,1.0,0.0005428199498316099,0.001800720288115246,168.0,0.0,0.0,0.0,0.0,0.0,0.0,71164614.1,0.05428199498316099,3.0,0.18007202881152462,-168.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,IORQ GESTAO DE RECURSOS LTDA,70000000.0,1.0,1.0,0.0005339366617630924,0.0006002400960384153,169.0,0.0,0.0,0.0,0.0,0.0,0.0,70000000.0,0.05339366617630924,1.0,0.060024009603841535,-169.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
