role,participant,pl_current,funds_current,pl_previous_reconstructed,funds_previous_reconstructed,pl_previous_confirmed,funds_previous_confirmed,pl_previous_dated_cohort,pl_current_dated_cohort,share_current,share_previous_reconstructed,delta_share_pp_reconstructed,share_previous_min,share_previous_max,delta_share_pp_lower_bound,delta_share_pp_upper_bound,share_previous_dated_cohort,share_current_dated_cohort,delta_share_pp_dated_cohort,dated_market_coverage_previous,dated_cohort_current_pl_share,direction_crosscheck,decision_grade,rank_current,rank_previous_reconstructed,rank_change_reconstructed,delta_pl_brl_reconstructed,delta_funds_reconstructed,competencia_previous,competencia_current
gestor,ARAZUL CAPITAL ASSET MANAGEMENT LTDA,0.0,0.0,993336.54,1.0,993336.54,1.0,993336.54,0.0,0.0,1.2692774545512245e-06,-0.00012692774545512245,1.2692774545512245e-06,0.6834691306853384,-68.34691306853384,-0.00012692774545512245,4.009948121529666e-06,0.0,-0.00040099481215296657,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,493,25,-993336.54,-1.0,2025-05,2026-05
gestor,ARM CAPITAL S.A,0.0,0.0,17515539.93,1.0,17515539.93,1.0,17515539.93,0.0,0.0,2.2381216276852887e-05,-0.0022381216276852888,2.2381216276852887e-05,0.6834902426241607,-68.34902426241607,-0.0022381216276852888,7.070756346069919e-05,0.0,-0.0070707563460699185,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,433,-35,-17515539.93,-1.0,2025-05,2026-05
gestor,ARTESANAL INVESTIMENTO LTDA,0.0,0.0,563268796.69,1.0,563268796.69,1.0,563268796.69,0.0,0.0,0.0007197403454933958,-0.07197403454933958,0.0007197403454933958,0.6841876017533773,-68.41876017533774,-0.07197403454933958,0.0022738302299876545,0.0,-0.22738302299876545,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,152,-316,-563268796.69,-1.0,2025-05,2026-05
gestor,"ARTESANAL INVESTIMENTOS LTDA., CNPJ 03.084.098/0001-09",0.0,0.0,81442586.69,1.0,81442586.69,1.0,81442586.69,0.0,0.0,0.00010406668330750284,-0.010406668330750284,0.00010406668330750284,0.6835719280911914,-68.35719280911914,-0.010406668330750284,0.0003287713019296385,0.0,-0.03287713019296385,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,318,-150,-81442586.69,-1.0,2025-05,2026-05
gestor,ASA ASSET 2 GESTAO DE RECURSOS LTDA,0.0,0.0,613623417.16,2.0,613623417.16,2.0,613623417.16,0.0,0.0,0.0007840830751941018,-0.07840830751941018,0.0007840830751941018,0.6842519444830779,-68.42519444830779,-0.07840830751941018,0.002477104153409434,0.0,-0.2477104153409434,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,141,-327,-613623417.16,-2.0,2025-05,2026-05
gestor,ASA ASSET GESTAO DE RECURSOS LTDA,0.0,0.0,951302612.51,1.0,951302612.51,1.0,951302612.51,0.0,0.0,0.001215566839527138,-0.12155668395271381,0.001215566839527138,0.684683428247411,-68.4683428247411,-0.12155668395271381,0.003840263566706947,0.0,-0.3840263566706947,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,112,-356,-951302612.51,-1.0,2025-05,2026-05
gestor,ASSET BANK - ASSET MANAGEMENT LTDA,0.0,0.0,30027213.9,1.0,30027213.9,1.0,30027213.9,0.0,0.0,3.836853280989456e-05,-0.003836853280989456,3.836853280989456e-05,0.6835062299406938,-68.35062299406938,-0.003836853280989456,0.00012121528316382528,0.0,-0.012121528316382529,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,396,-72,-30027213.9,-1.0,2025-05,2026-05
gestor,ATF CREDIT GESTORA DE RECURSOS LTDA,0.0,0.0,2148780.14,1.0,2148780.14,1.0,2148780.14,0.0,0.0,2.7456940086885595e-06,-0.00027456940086885597,2.7456940086885595e-06,0.6834706071018926,-68.34706071018925,-0.00027456940086885597,8.674297721871032e-06,0.0,-0.0008674297721871032,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,482,14,-2148780.14,-1.0,2025-05,2026-05
gestor,AVENTIS GESTAO DE RECURSOS LTDA. ME,0.0,0.0,47064905.3,1.0,47064905.3,1.0,47064905.3,0.0,0.0,6.013915807212571e-05,-0.006013915807212571,6.013915807212571e-05,0.683528000565956,-68.3528000565956,-0.006013915807212571,0.0001899938449840037,0.0,-0.01899938449840037,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,360,-108,-47064905.3,-1.0,2025-05,2026-05
gestor,AWARE GESTAO DE RECURSOS,0.0,0.0,27135868.29,1.0,27135868.29,1.0,27135868.29,0.0,0.0,3.467399460626756e-05,-0.0034673994606267563,3.467399460626756e-05,0.6835025354024902,-68.35025354024901,-0.0034673994606267563,0.00010954336188575315,0.0,-0.010954336188575315,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,407,-61,-27135868.29,-1.0,2025-05,2026-05
gestor,B.SIDE WEALTH MANAGEMENT GESTAO DE RECURSOS LTDA,0.0,0.0,4904133.6,1.0,4904133.6,1.0,4904133.6,0.0,0.0,6.2664625350308085e-06,-0.0006266462535030808,6.2664625350308085e-06,0.683474127870419,-68.34741278704189,-0.0006266462535030808,1.9797239430103433e-05,0.0,-0.0019797239430103435,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,468,0,-4904133.6,-1.0,2025-05,2026-05
gestor,BAYCAP GESTAO DE RECURSOS LTDA,0.0,0.0,560694.86,1.0,560694.86,1.0,560694.86,0.0,0.0,7.164513898590251e-07,-7.164513898590251e-05,7.164513898590251e-07,0.6834685778592737,-68.34685778592737,-7.164513898590251e-05,2.263439640112644e-06,0.0,-0.0002263439640112644,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,497,29,-560694.86,-1.0,2025-05,2026-05
gestor,BLUE ASSET INVESTIMENTOS,0.0,0.0,44960329.42,1.0,44960329.42,1.0,44960329.42,0.0,0.0,5.744994791191526e-05,-0.005744994791191526,5.744994791191526e-05,0.6835253113557958,-68.35253113557957,-0.005744994791191526,0.00018149799311830808,0.0,-0.01814979931183081,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,364,-104,-44960329.42,-1.0,2025-05,2026-05
gestor,BOCOM BBM CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A,0.0,0.0,159930141.77,1.0,159930141.77,1.0,159930141.77,0.0,0.0,0.0002043574509519624,-0.02043574509519624,0.0002043574509519624,0.6836722188588359,-68.3672218858836,-0.02043574509519624,0.0006456135919117448,0.0,-0.06456135919117448,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,254,-214,-159930141.77,-1.0,2025-05,2026-05
gestor,BSIDE INVESTIMENTOS,0.0,0.0,123522027.94,1.0,123522027.94,1.0,123522027.94,0.0,0.0,0.00015783545544865229,-0.01578354554486523,0.00015783545544865229,0.6836256968633325,-68.36256968633325,-0.01578354554486523,0.0004986395888603251,0.0,-0.04986395888603251,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,278,-190,-123522027.94,-1.0,2025-05,2026-05
gestor,BTGP WM 3 LTDA,0.0,0.0,42806051.08,1.0,42806051.08,1.0,42806051.08,0.0,0.0,5.4697228347415956e-05,-0.005469722834741596,5.4697228347415956e-05,0.6835225586362313,-68.35225586362313,-0.005469722834741596,0.00017280150000154924,0.0,-0.017280150000154922,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,370,-98,-42806051.08,-1.0,2025-05,2026-05
gestor,BURITI,0.0,0.0,67064770.51,2.0,67064770.51,2.0,67064770.51,0.0,0.0,8.569482524320993e-05,-0.008569482524320993,8.569482524320993e-05,0.6835535562331271,-68.3553556233127,-0.008569482524320993,0.00027073025072388117,0.0,-0.027073025072388117,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,329,-139,-67064770.51,-2.0,2025-05,2026-05
gestor,BURITI INVESTIMENTOS GESTORA DE RECURSOS,0.0,0.0,161665871.43,1.0,161665871.43,1.0,161665871.43,0.0,0.0,0.000206575352374006,-0.0206575352374006,0.000206575352374006,0.6836744367602579,-68.36744367602579,-0.0206575352374006,0.0006526204678388101,0.0,-0.06526204678388102,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,253,-215,-161665871.43,-1.0,2025-05,2026-05
gestor,"BURITI INVESTIMENTOS GESTORA DE RECURSOS LTDA, CNPJ 44.696.473/0001-40",0.0,0.0,234663342.11,1.0,234663342.11,1.0,234663342.11,0.0,0.0,0.00029985093425624306,-0.029985093425624304,0.00029985093425624306,0.6837677123421401,-68.376771234214,-0.029985093425624304,0.0009473001243726198,0.0,-0.09473001243726198,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,226,-242,-234663342.11,-1.0,2025-05,2026-05
gestor,CATALISE INVESTIMENTOS,0.0,0.0,22469114.09,1.0,22469114.09,1.0,22469114.09,0.0,0.0,2.871085356245553e-05,-0.002871085356245553,2.871085356245553e-05,0.6834965722614463,-68.34965722614463,-0.002871085356245553,9.070438689150732e-05,0.0,-0.009070438689150731,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,419,-49,-22469114.09,-1.0,2025-05,2026-05
gestor,CCF INVESTIMENTOS LTDA,0.0,0.0,57806224.98,1.0,57806224.98,1.0,57806224.98,0.0,0.0,7.38643301089375e-05,-0.00738643301089375,7.38643301089375e-05,0.6835417257379928,-68.35417257379927,-0.00738643301089375,0.00023335491440924162,0.0,-0.02333549144092416,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,344,-124,-57806224.98,-1.0,2025-05,2026-05
gestor,CLAVE ALTERNATIVOS GESTORA DE RECURSOS LTDA,0.0,0.0,90811920.94,1.0,90811920.94,1.0,90811920.94,0.0,0.0,0.00011603874337858368,-0.011603874337858368,0.00011603874337858368,0.6835839001512625,-68.35839001512625,-0.011603874337858368,0.000366593875410899,0.0,-0.036659387541089904,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,304,-164,-90811920.94,-1.0,2025-05,2026-05
gestor,CM4 CAPITAL GESTAOD DE RECUROS LTDA,0.0,0.0,23447287.53,1.0,23447287.53,1.0,23447287.53,0.0,0.0,2.9960755729582915e-05,-0.0029960755729582914,2.9960755729582915e-05,0.6834978221636135,-68.34978221636135,-0.0029960755729582914,9.465312389081092e-05,0.0,-0.009465312389081092,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,416,-52,-23447287.53,-1.0,2025-05,2026-05
gestor,CONTEA CAPITAL,0.0,0.0,39430933.68,1.0,39430933.68,1.0,39430933.68,0.0,0.0,5.038453043510162e-05,-0.0050384530435101625,5.038453043510162e-05,0.683518245938319,-68.3518245938319,-0.0050384530435101625,0.00015917666578567303,0.0,-0.015917666578567302,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,380,-88,-39430933.68,-1.0,2025-05,2026-05
gestor,CONTEA CAPITAL GESTORA DE RECURSOS,0.0,0.0,143370703.78,1.0,143370703.78,1.0,143370703.78,0.0,0.0,0.0001831979340567659,-0.01831979340567659,0.0001831979340567659,0.6836510593419407,-68.36510593419408,-0.01831979340567659,0.0005787656661709003,0.0,-0.05787656661709003,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,263,-205,-143370703.78,-1.0,2025-05,2026-05
gestor,CONTEA GESTAO DE RECURSOS LTDA,0.0,0.0,23446391.81,1.0,23446391.81,1.0,23446391.81,0.0,0.0,2.9959611185759333e-05,-0.0029959611185759335,2.9959611185759333e-05,0.6834978210190696,-68.34978210190697,-0.0029959611185759335,9.464950800577419e-05,0.0,-0.009464950800577418,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,417,-51,-23446391.81,-1.0,2025-05,2026-05
gestor,D3 CAPITAL GESTORA DE RECURSOS LTDA,0.0,0.0,52240841.25,2.0,52240841.25,2.0,52240841.25,0.0,0.0,6.675292746747703e-05,-0.006675292746747703,6.675292746747703e-05,0.6835346143353513,-68.35346143353513,-0.006675292746747703,0.00021088830904938518,0.0,-0.02108883090493852,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,350,-118,-52240841.25,-2.0,2025-05,2026-05
gestor,DAYCOVAL ASSET MANAGEMENT ADMINISTRACAO DERECURSOS LTDA,0.0,0.0,19129026.2,1.0,19129026.2,1.0,19129026.2,0.0,0.0,2.4442916076740395e-05,-0.0024442916076740395,2.4442916076740395e-05,0.6834923043239607,-68.34923043239607,-0.0024442916076740395,7.72209614652671e-05,0.0,-0.0077220961465267095,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,429,-39,-19129026.2,-1.0,2025-05,2026-05
gestor,DEZESSEIS DEZOITO GESTAO DE RECURSOS LIMITADA,0.0,0.0,26791791.26,1.0,26791791.26,1.0,26791791.26,0.0,0.0,3.423433574019188e-05,-0.0034234335740191877,3.423433574019188e-05,0.6835020957436241,-68.35020957436241,-0.0034234335740191877,0.00010815437538968607,0.0,-0.010815437538968607,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,408,-60,-26791791.26,-1.0,2025-05,2026-05
gestor,ELLO GESTORA DE RECURSOS,0.0,0.0,48620191.18,1.0,48620191.18,1.0,48620191.18,0.0,0.0,6.212648988100678e-05,-0.006212648988100678,6.212648988100678e-05,0.6835299878977649,-68.35299878977649,-0.006212648988100678,0.00019627229689008944,0.0,-0.019627229689008943,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,359,-109,-48620191.18,-1.0,2025-05,2026-05
gestor,EMPIRICA GESTAO DE COBRANCAS E GARANTIAS LTDA,0.0,0.0,347161051.8,1.0,347161051.8,1.0,347161051.8,0.0,0.0,0.0004435996043677501,-0.04435996043677501,0.0004435996043677501,0.6839114610122516,-68.39114610122516,-0.04435996043677501,0.0014014362217397872,0.0,-0.14014362217397872,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,193,-275,-347161051.8,-1.0,2025-05,2026-05
gestor,EMPIRICA INVESTIMENTOS GESTAO DE RECURSOS LTDA,0.0,0.0,1921341507.11,12.0,1921341507.11,12.0,1921341507.11,0.0,0.0,0.002455074749860902,-0.24550747498609019,0.002455074749860902,0.6859229361577448,-68.59229361577448,-0.24550747498609019,0.007756162646803188,0.0,-0.7756162646803187,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,72,-396,-1921341507.11,-12.0,2025-05,2026-05
gestor,EXES MAQUINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,0.0,0.0,74505294.59,1.0,74505294.59,1.0,74505294.59,0.0,0.0,9.520226716696067e-05,-0.009520226716696067,9.520226716696067e-05,0.6835630636750509,-68.3563063675051,-0.009520226716696067,0.0003007665117052725,0.0,-0.03007665117052725,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,323,-145,-74505294.59,-1.0,2025-05,2026-05
gestor,EXT CAPITAL LTDA E BRAVE GESTORA DE RECURSOS LTDA,0.0,0.0,57521993.25,1.0,57521993.25,1.0,57521993.25,0.0,0.0,7.350114108665801e-05,-0.007350114108665801,7.350114108665801e-05,0.6835413625489706,-68.35413625489706,-0.007350114108665801,0.00023220751426246698,0.0,-0.0232207514262467,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,345,-123,-57521993.25,-1.0,2025-05,2026-05
gestor,EXT CAPITAL LTDA. E SOLIS INVESTIMENTOS LTDA,0.0,0.0,590842640.87,1.0,590842640.87,1.0,590842640.87,0.0,0.0,0.000754973982175061,-0.0754973982175061,0.000754973982175061,0.6842228353900589,-68.42228353900589,-0.0754973982175061,0.0023851416337470916,0.0,-0.23851416337470915,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,146,-322,-590842640.87,-1.0,2025-05,2026-05
gestor,FAMA RE. CAPITAL LTDA,0.0,0.0,5863625.14,1.0,5863625.14,1.0,5863625.14,0.0,0.0,7.49249312034949e-06,-0.000749249312034949,7.49249312034949e-06,0.6834753539010042,-68.34753539010042,-0.000749249312034949,2.3670560448221427e-05,0.0,-0.0023670560448221427,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,465,-3,-5863625.14,-1.0,2025-05,2026-05
gestor,FAR - FATOR ADMINISTRACAO DE RECURSOS LTDA,0.0,0.0,108953329.84,2.0,108953329.84,2.0,108953329.84,0.0,0.0,0.0001392196899997207,-0.013921968999972072,0.0001392196899997207,0.6836070810978836,-68.36070810978836,-0.013921968999972072,0.0004398279764542942,0.0,-0.04398279764542942,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,288,-180,-108953329.84,-2.0,2025-05,2026-05
gestor,FATOR INNOVATION LTDA,0.0,0.0,93806719.88,1.0,93806719.88,1.0,93806719.88,0.0,0.0,0.00011986547341657857,-0.011986547341657857,0.00011986547341657857,0.6835877268813004,-68.35877268813005,-0.011986547341657857,0.000378683422004858,0.0,-0.0378683422004858,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,300,-168,-93806719.88,-1.0,2025-05,2026-05
gestor,FIDD ADMINISTRACAO DE RECURSOS DE RECURSOS LTDA,0.0,0.0,31044423.45,1.0,31044423.45,1.0,31044423.45,0.0,0.0,3.966831500492908e-05,-0.003966831500492908,3.966831500492908e-05,0.6835075297228889,-68.35075297228889,-0.003966831500492908,0.00012532160298593163,0.0,-0.012532160298593163,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,394,-74,-31044423.45,-1.0,2025-05,2026-05
gestor,FLORIDA INVESTIMENTO E GESTAO DE RECURSOS LTDA,0.0,0.0,500785.13,1.0,500785.13,1.0,500785.13,0.0,0.0,6.398992179261864e-07,-6.398992179261864e-05,6.398992179261864e-07,0.6834685013071018,-68.34685013071018,-6.398992179261864e-05,2.0215931967362132e-06,0.0,-0.00020215931967362133,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,498,30,-500785.13,-1.0,2025-05,2026-05
gestor,FRAM CAPITAL - GESTAO DE ATIVOS LTDA,0.0,0.0,3225798.08,1.0,3225798.08,1.0,3225798.08,0.0,0.0,4.121898884217656e-06,-0.0004121898884217656,4.121898884217656e-06,0.6834719833067682,-68.34719833067682,-0.0004121898884217656,1.3022054893228836e-05,0.0,-0.0013022054893228837,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,474,6,-3225798.08,-1.0,2025-05,2026-05
gestor,GALAPAGOS CAPITAL,0.0,0.0,168649878.8,2.0,168649878.8,2.0,168649878.8,0.0,0.0,0.00021549946091144146,-0.021549946091144148,0.00021549946091144146,0.6836833608687953,-68.36833608687954,-0.021549946091144148,0.0006808138404837758,0.0,-0.06808138404837759,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,250,-218,-168649878.8,-2.0,2025-05,2026-05
gestor,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPACOES LTDA. / HYPERION ASSET MANAGEMENT LTDA,0.0,0.0,11569388.66,1.0,11569388.66,1.0,11569388.66,0.0,0.0,1.4783271930254978e-05,-0.001478327193025498,1.4783271930254978e-05,0.6834826446798141,-68.34826446798141,-0.001478327193025498,4.670385761145323e-05,0.0,-0.004670385761145323,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,449,-19,-11569388.66,-1.0,2025-05,2026-05
gestor,GOOROO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,0.0,0.0,184188173.64,1.0,184188173.64,1.0,184188173.64,0.0,0.0,0.00023535416928910933,-0.02353541692891093,0.00023535416928910933,0.6837032155771731,-68.3703215577173,-0.02353541692891093,0.0007435395670592142,0.0,-0.07435395670592142,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,242,-226,-184188173.64,-1.0,2025-05,2026-05
gestor,GRIF CAPITAL GESTORA DE RECURSOS,0.0,0.0,73299453.93,1.0,73299453.93,1.0,73299453.93,0.0,0.0,9.366145365423197e-05,-0.009366145365423198,9.366145365423197e-05,0.6835615228615382,-68.35615228615382,-0.009366145365423198,0.0002958987168595991,0.0,-0.029589871685959907,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,325,-143,-73299453.93,-1.0,2025-05,2026-05
gestor,GUARDIAN GESTORA LTDA. (CNPJ No 37.414.193/0001-37),0.0,0.0,778543843.24,1.0,778543843.24,1.0,778543843.24,0.0,0.0,0.0009948170713665629,-0.09948170713665629,0.0009948170713665629,0.6844626784792505,-68.44626784792504,-0.09948170713665629,0.0031428627620289943,0.0,-0.31428627620289945,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,124,-344,-778543843.24,-1.0,2025-05,2026-05
gestor,HEDGE ALTERNATIVE INVESTMENTS LTDA,0.0,0.0,62717670.13,1.0,62717670.13,1.0,62717670.13,0.0,0.0,8.014013528384827e-05,-0.008014013528384826,8.014013528384827e-05,0.6835480015431677,-68.35480015431678,-0.008014013528384826,0.0002531816694516349,0.0,-0.025318166945163492,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,336,-132,-62717670.13,-1.0,2025-05,2026-05
gestor,HIERON PATRIMONIO FAMILIAR E INVESTIMENTO LTDA,0.0,0.0,22413506.28,1.0,22413506.28,1.0,22413506.28,0.0,0.0,2.8639798349355277e-05,-0.002863979834935528,2.8639798349355277e-05,0.6834965012062333,-68.34965012062332,-0.002863979834935528,9.04799066430994e-05,0.0,-0.00904799066430994,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,420,-48,-22413506.28,-1.0,2025-05,2026-05
gestor,INTRABANK ASSET MANAGEMENT LTDA,0.0,0.0,1150141419.46,3.0,1150141419.46,3.0,1150141419.46,0.0,0.0,0.0014696414704185965,-0.14696414704185964,0.0014696414704185965,0.6849375028783026,-68.49375028783025,-0.14696414704185964,0.004642945506119296,0.0,-0.4642945506119296,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,100,-368,-1150141419.46,-3.0,2025-05,2026-05
gestor,IRON CAPITAL GESTAO DE RECURSOS LTDA. E LESTE CREDIT GESTAO DE RECURSOS LTDA,0.0,0.0,35487355.76,2.0,35487355.76,2.0,35487355.76,0.0,0.0,4.53454582349367e-05,-0.00453454582349367,4.53454582349367e-05,0.6835132068661188,-68.35132068661188,-0.00453454582349367,0.00014325704314457912,0.0,-0.014325704314457913,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,387,-81,-35487355.76,-2.0,2025-05,2026-05
gestor,IRON CAPITAL GESTAO DE RECURSOS RECURSOS LTDA,0.0,0.0,401913770.1,1.0,401913770.1,1.0,401913770.1,0.0,0.0,0.0005135621881599302,-0.05135621881599302,0.0005135621881599302,0.6839814235960437,-68.39814235960438,-0.05135621881599302,0.001622464595362012,0.0,-0.1622464595362012,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,176,-292,-401913770.1,-1.0,2025-05,2026-05
gestor,IRON CAPITAL GESTORA DE RECURSOS,0.0,0.0,43215163.9,1.0,43215163.9,1.0,43215163.9,0.0,0.0,5.5219989423731416e-05,-0.0055219989423731415,5.5219989423731416e-05,0.6835230813973077,-68.35230813973077,-0.0055219989423731415,0.0001744530260634544,0.0,-0.017445302606345442,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,368,-100,-43215163.9,-1.0,2025-05,2026-05
gestor,JGP GESTAO DE CREDITO LTDA,0.0,0.0,972137567.6,4.0,972137567.6,4.0,972137567.6,0.0,0.0,0.0012421895778413092,-0.12421895778413092,0.0012421895778413092,0.6847100509857251,-68.47100509857252,-0.12421895778413092,0.003924371102935606,0.0,-0.39243711029356054,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,111,-357,-972137567.6,-4.0,2025-05,2026-05
gestor,KUARA CAPITAL GESTORA DE RECURSOS LTDA & ORIZ ASSET MANAGEMENT LTDA,0.0,0.0,41612936.48,1.0,41612936.48,1.0,41612936.48,0.0,0.0,5.3172676091967965e-05,-0.005317267609196797,5.3172676091967965e-05,0.6835210340839758,-68.35210340839758,-0.005317267609196797,0.0001679850783192867,0.0,-0.016798507831928673,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,373,-95,-41612936.48,-1.0,2025-05,2026-05
gestor,LANNER CORRETORA DE VALORES S.A,0.0,0.0,9249875.24,1.0,9249875.24,1.0,9249875.24,0.0,0.0,1.1819416307330842e-05,-0.0011819416307330842,1.1819416307330842e-05,0.6834796808241912,-68.34796808241911,-0.0011819416307330842,3.7340335676186606e-05,0.0,-0.0037340335676186607,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,458,-10,-9249875.24,-1.0,2025-05,2026-05
gestor,LESTE CREDIT GESTAO DE RECURSOS LTDA. E LESTE FINANCIAL SERVICES GESTAO DE RECURSOS LTDA,0.0,0.0,157868860.94,1.0,157868860.94,1.0,157868860.94,0.0,0.0,0.0002017235628589928,-0.02017235628589928,0.0002017235628589928,0.6836695849707429,-68.3669584970743,-0.02017235628589928,0.0006372925155601152,0.0,-0.06372925155601153,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,257,-211,-157868860.94,-1.0,2025-05,2026-05
gestor,LIBERTAS ASSET,0.0,0.0,638202656.53,12.0,638202656.53,12.0,638202656.53,0.0,0.0,0.0008154902298955273,-0.08154902298955273,0.0008154902298955273,0.6842833516377794,-68.42833516377794,-0.08154902298955273,0.0025763267942481164,0.0,-0.25763267942481166,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,140,-328,-638202656.53,-12.0,2025-05,2026-05
gestor,LIBERTAS ASSET S.A,0.0,0.0,53002330.44,1.0,53002330.44,1.0,53002330.44,0.0,0.0,6.772595223987841e-05,-0.0067725952239878415,6.772595223987841e-05,0.6835355873601238,-68.35355873601237,-0.0067725952239878415,0.0002139623247772327,0.0,-0.02139623247772327,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,349,-119,-53002330.44,-1.0,2025-05,2026-05
gestor,LIBERTAS ASSET SA,0.0,0.0,28050668.56,1.0,28050668.56,1.0,28050668.56,0.0,0.0,3.5842919045640724e-05,-0.0035842919045640724,3.5842919045640724e-05,0.6835037043269295,-68.35037043269296,-0.0035842919045640724,0.00011323627106259802,0.0,-0.011323627106259802,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,403,-65,-28050668.56,-1.0,2025-05,2026-05
gestor,LIBERTAS S A,0.0,0.0,75705386.09,1.0,75705386.09,1.0,75705386.09,0.0,0.0,9.673573444920577e-05,-0.009673573444920577,9.673573444920577e-05,0.6835645971423331,-68.35645971423331,-0.009673573444920577,0.00030561109806881117,0.0,-0.030561109806881117,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,321,-147,-75705386.09,-1.0,2025-05,2026-05
gestor,M ASSET MANAGEMENT LTDA,0.0,0.0,1773524.07,1.0,1773524.07,1.0,1773524.07,0.0,0.0,2.266194815661294e-06,-0.00022661948156612937,2.266194815661294e-06,0.6834701276026995,-68.34701276026995,-0.00022661948156612937,7.159446196335582e-06,0.0,-0.0007159446196335582,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,486,18,-1773524.07,-1.0,2025-05,2026-05
gestor,MAM ASSET,0.0,0.0,8622263.82,1.0,8622263.82,1.0,8622263.82,0.0,0.0,1.101745947442819e-05,-0.001101745947442819,1.101745947442819e-05,0.6834788788673584,-68.34788788673583,-0.001101745947442819,3.480676408857586e-05,0.0,-0.0034806764088575865,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,461,-7,-8622263.82,-1.0,2025-05,2026-05
gestor,MATTERHORN GESTORA DE RECURSOS LTDA,0.0,0.0,752473.63,1.0,752473.63,1.0,752473.63,0.0,0.0,9.615047622262238e-07,-9.615047622262238e-05,9.615047622262238e-07,0.6834688229126461,-68.3468822912646,-9.615047622262238e-05,3.0376212870605855e-06,0.0,-0.00030376212870605857,0.31653213859211626,0.2848304461686299,same_direction,directional_only,468,495,27,-752473.63,-1.0,2025-05,2026-05
