competencia,cnpj,tp_registro,denominacao,pl,tab4_source_rows,tab4_duplicate_rows_dropped,tab4_duplicate_detected,tab4_type_conflict,tab4_pl_conflict,tab4_selection_rule,tab4_source_types,tab4_pl_values,tab4_warning,is_fic_fidc,admin_nome,admin_cnpj,condominio,exclusivo,carteira_dc,dc_inadimplentes,reports_tab_i,reports_carteira_dc,reports_dc_inadimplentes,report_flag_source,segmento_principal,cotistas,publico_alvo,classificacao_anbima,custodiante_nome,custodiante_cnpj,cnpj_fundo,gestor_nome,gestor_cnpj,inad_pct
2026-06,46082697000198,Classe,GARSON BR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,8593039.08,1,0,False,False,False,registro_unico,Classe,8593039.08,,False,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101,FECHADO,N,8259074.699999999,0.0,True,True,True,campo_bruto_CVM,Servicos,5,,,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101,46082697000198,M8 PARTNERS GESTORA DE RECURSOS LTDA.,18038439000179,0.0
2026-06,41820715000178,Classe,ATALHOCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,8543083.31,1,0,False,False,False,registro_unico,Classe,8543083.31,,False,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,12063256000127,FECHADO,S,9348044.39,142409.55,True,True,True,campo_bruto_CVM,Acoes judiciais,3,,,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03751794000113,41820715000178,BBS ASSET MANAGEMENT - ADMINISTRADORA DE RECURSOS LTDA,05677501000120,0.01523415423148199
2026-06,27944815000185,Classe,PRIMEIRA LINHA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,8538562.0,1,0,False,False,False,registro_unico,Classe,8538562,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,7456983.350000001,3696792.29,True,True,True,campo_bruto_CVM,Comercial,1,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,27944815000185,OURO PRETO GESTÃO DE RECURSOS S.A.,11916849000126,0.4957490336893403
2026-06,40101938000112,Classe,CENTRAL AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,8529515.75,1,0,False,False,False,registro_unico,Classe,8529515.75,,False,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,12063256000127,FECHADO,S,7704850.53,23889.99,True,True,True,campo_bruto_CVM,Financeiro,1,,,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03751794000113,40101938000112,GFS ATIVOS FINANCEIROS E INVESTIMENTOS LTDA.,23447556000126,0.0031006428881365984
2026-06,64112934000106,Classe,GUARDIAN APP CRÉDITO CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RL,8509682.72,1,0,False,False,False,registro_unico,Classe,8509682.72,,False,BANCO DAYCOVAL S.A.,62232889000190,FECHADO,N,6722751.09,4521.31,True,True,True,campo_bruto_CVM,Financeiro,7,,,BANCO DAYCOVAL S.A.,62232889000190,64112934000106,GUARDIAN CRÉDITO LTDA.,54882123000122,0.00067253865857467
2026-06,19476304000158,Classe,LATACHE II DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS,8495589.36,1,0,False,False,False,registro_unico,Classe,8495589.36,,False,PLANNER CORRETORA DE VALORES S.A.,00806535000154,FECHADO,N,26865625.72,3387215.0,True,True,True,campo_bruto_CVM,Financeiro,1,,,PLANNER CORRETORA DE VALORES S.A.,00806535000154,19476304000158,LATACHE GESTÃO DE RECURSOS LTDA,12461742000101,0.1260798849541927
2026-06,53848229000147,Classe,FASHION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESP ILIMITADA,8468782.14,1,0,False,False,False,registro_unico,Classe,8468782.14,,False,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186,FECHADO,N,8518982.42,0.0,True,True,True,campo_bruto_CVM,Financeiro,1,,,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34829992000186,53848229000147,REAG JUS GESTÃO DE ATIVOS JUDICIAIS LTDA.,46356742000155,0.0
2026-06,52607408000120,Classe,ISIDORO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8464769.52,1,0,False,False,False,registro_unico,Classe,8464769.52,,True,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,3,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,52607408000120,HARBOUR CAPITAL ADMINISTRADORA DE CARTEIRAS DE VALORES MOBILIÁRIOS LTDA.,36040900000100,0.0
2026-06,61575850000102,Classe,LEXEDGE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,8405967.09,1,0,False,False,False,registro_unico,Classe,8405967.09,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,8508215.71,0.0,True,True,True,campo_bruto_CVM,Acoes judiciais,12,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,61575850000102,OURO PRETO GESTÃO DE RECURSOS S.A.,11916849000126,0.0
2026-06,61177258000152,Classe,JPA AGRO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,8397394.42,1,0,False,False,False,registro_unico,Classe,8397394.42,,False,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,FECHADO,N,8202489.32,1330262.54,True,True,True,campo_bruto_CVM,Financeiro,2,,,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,61177258000152,ORIZ ASSET MANAGEMENT LTDA.,31384260000131,0.16217790576775784
2026-06,57585113000113,Classe,FOF 180 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,8391088.6,1,0,False,False,False,registro_unico,Classe,8391088.6,,False,BANCO DAYCOVAL S.A.,62232889000190,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,2,,,BANCO DAYCOVAL S.A.,62232889000190,57585113000113,EXT CAPITAL LTDA.,48089509000189,0.0
2026-06,63809103000117,Classe,NOVUS CRÉDITO HIGH YIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8386842.08,1,0,False,False,False,registro_unico,Classe,8386842.08,,False,XP INVESTIMENTOS CCTVM S.A.,02332886000104,FECHADO,N,1038341.6,0.0,True,True,True,campo_bruto_CVM,Servicos,1,,,OLIVEIRA TRUST DTVM S.A.,36113876000191,63809103000117,NOVUS CREDITO GESTAO DE RECURSOS LTDA,42524344000140,0.0
2026-06,42518113000123,Classe,SÃO CARLOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8381408.21,1,0,False,False,False,registro_unico,Classe,8381408.21,,False,PLANNER CORRETORA DE VALORES S.A.,00806535000154,FECHADO,N,6907992.51,0.0,True,True,True,campo_bruto_CVM,Financeiro,1,,,PLANNER CORRETORA DE VALORES S.A.,00806535000154,42518113000123,REDWOOD ADMINISTRAÇÃO DE RECURSOS LTDA,10405423000145,0.0
2026-06,18289873000121,Classe,FUNDO DE INVEST. EM DIR. CREDITÓRIOS BB VOTORANTIM HIGHLAND INFRAESTRUTURA RESPONSABILIDADE LIMITADA,8372486.84,1,0,False,False,False,registro_unico,Classe,8372486.84,,False,BB GESTAO DE RECURSOS DTVM S.A,30822936000169,FECHADO,N,7995396.69,0.0,True,True,True,campo_bruto_CVM,Servicos,265,,,,,18289873000121,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,03384738000198,0.0
2026-06,47669450000135,Classe,MAKALU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,8321739.71,1,0,False,False,False,registro_unico,Classe,8321739.71,,False,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,03317692000194,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,1,Profissional,,BANCO FINAXIS S.A.,11758741000152,47669450000135,MAKALU GESTORA DE RECURSOS LTDA.,37336862000108,0.0
2026-06,60696527000124,Classe,BVGARANTIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS.,8295959.24,1,0,False,False,False,registro_unico,Classe,8295959.24,,False,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,47215387000167,ABERTO,N,5500414.62,5001507.21,True,True,True,campo_bruto_CVM,Financeiro,1,,,BANCO DAYCOVAL S.A.,62232889000190,60696527000124,CATÁLISE INVESTIMENTOS LTDA.,18223260000191,0.9092963995503306
2026-06,58821092000150,Classe,HOUSI FIDC DE CLASSE ÚNICA FECHADA DE RESPOSABILIDADE LIMITADA,8290810.53,1,0,False,False,False,registro_unico,Classe,8290810.53,,False,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142,FECHADO,S,8196667.47,110568.34,True,True,True,campo_bruto_CVM,Financeiro,2,,,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142,58821092000150,CARMEL GESTORA DE ATIVOS LTDA,24515907000151,0.013489426087453564
2026-06,51943508000164,Classe,CARMEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8274713.3,1,0,False,False,False,registro_unico,Classe,8274713.3,,False,PLANNER CORRETORA DE VALORES S.A.,00806535000154,FECHADO,N,8300000.0,0.0,True,True,True,campo_bruto_CVM,Financeiro,1,,,PLANNER CORRETORA DE VALORES S.A.,00806535000154,51943508000164,REDWOOD ADMINISTRAÇÃO DE RECURSOS LTDA,10405423000145,0.0
2026-06,55619752000127,Classe,MAX 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8247082.33,1,0,False,False,False,registro_unico,Classe,8247082.33,,True,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,11,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,55619752000127,PARAGUAÇU INVESTIMENTOS LTDA,21551986000168,0.0
2026-06,39611075000144,Classe,AUGME VD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8202690.61,1,0,False,False,False,registro_unico,Classe,8202690.61,,False,BANCO DAYCOVAL S.A.,62232889000190,ABERTO,N,6253285.11,2947277.55,True,True,True,campo_bruto_CVM,Financeiro,1,,,BANCO DAYCOVAL S.A.,62232889000190,39611075000144,AUGME CAPITAL GESTÃO DE RECURSOS LTDA.,23360896000115,0.4713166756600995
2026-06,45525103000103,Classe,JOB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,8197130.73,1,0,False,False,False,registro_unico,Classe,8197130.73,,False,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,FECHADO,N,6050109.93,13756882.94,True,True,True,campo_bruto_CVM,Financeiro,1,,,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,45525103000103,BERKANA INVESTIMENTOS E GESTAO DE RECURSOS LTDA.,10757908000106,2.2738236328211645
2026-06,55819223000177,Classe,INVESTMONEY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,8188729.29,1,0,False,False,False,registro_unico,Classe,8188729.29,,False,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,ABERTO,N,8258659.08,275281.15,True,True,True,campo_bruto_CVM,Financeiro,6,,,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,55819223000177,ALARIS GESTÃO DE RECURSOS LTDA.,16707841000173,0.033332426890782856
2026-06,46075403000109,Classe,HUBCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8179204.88,1,0,False,False,False,registro_unico,Classe,8179204.88,,False,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142,FECHADO,N,6345485.86,266676.95,True,True,True,campo_bruto_CVM,Financeiro,2,,,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142,46075403000109,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142,0.04202624604067749
2026-06,60572029000170,Classe,ALLU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,8134829.85,1,0,False,False,False,registro_unico,Classe,8134829.85,,False,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,48967968000118,FECHADO,N,7930978.01,581199.71,True,True,True,campo_bruto_CVM,Financeiro,15,,,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,48967968000118,60572029000170,VERT GESTORA DE RECURSOS FINANCEIROS LTDA.,31636333000135,0.07328222436970293
2026-06,48900092000192,Classe,SEVEN LAKES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8117918.08,1,0,False,False,False,registro_unico,Classe,8117918.08,,False,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,FECHADO,N,5700253.96,0.0,True,True,True,campo_bruto_CVM,Imobiliario,4,,,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,48900092000192,PATAGÔNIA CAPITAL GESTORA DE RECURSOS LTDA.,39526263000174,0.0
2026-06,42031108000191,Classe,DES SABLES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,8103058.35,1,0,False,False,False,registro_unico,Classe,8103058.35,,False,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,FECHADO,N,6912882.09,0.0,True,True,True,campo_bruto_CVM,Financeiro,1,Qualificado,,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,42031108000191,GESTORA DE RECURSOS ID - GRID LTDA,44615804000170,0.0
2026-06,20997817000193,Classe,SPECIAL SITUATIONS II FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA,8097645.78,1,0,False,False,False,registro_unico,Classe,8097645.78,,True,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,02201501000161,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,1,,,BNY MELLON BANCO S.A.,42272526000170,20997817000193,ROOT CAPITAL - GESTÃO DE RECURSOS LTDA,11397040000135,0.0
2026-06,53337522000140,Classe,CM FEDERAL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,8042936.76,1,0,False,False,False,registro_unico,Classe,8042936.76,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,7894011.69,7331474.19,True,True,True,campo_bruto_CVM,Financeiro,5,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,53337522000140,BURITI INVESTIMENTOS GESTORA DE RECURSOS LTDA,44696473000140,0.9287387044647257
2026-06,65815236000121,Classe,RAIDERS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,8026781.6,1,0,False,False,False,registro_unico,Classe,8026781.6,,False,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,FECHADO,N,8261208.38,0.0,True,True,True,campo_bruto_CVM,Comercial,1,,,BANCO BTG PACTUAL S/A,30306294000145,65815236000121,JAZZ CAPITAL LTDA.,54350539000108,0.0
2026-06,61918781000192,Classe,PARCELA DIÁRIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,8025527.26,1,0,False,False,False,registro_unico,Classe,8025527.26,,False,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,ABERTO,N,8038901.59,30415768.25,True,True,True,campo_bruto_CVM,Financeiro,5,,,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,61918781000192,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,20675481000142,3.783572657219206
2026-06,51253601000147,Classe,AID BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,7996909.22,1,0,False,False,False,registro_unico,Classe,7996909.22,,False,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172,ABERTO,N,5164665.300000001,705124.7,True,True,True,campo_bruto_CVM,Comercial,6,,,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172,51253601000147,OURO PRETO GESTÃO DE RECURSOS S.A.,11916849000126,0.13652863429504325
2026-06,42288547000184,Classe,JGP ESTRUTURADOS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,7984608.63,1,0,False,False,False,registro_unico,Classe,7984608.63,,False,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,02201501000161,FECHADO,N,7367197.27,6500000.0,True,True,True,campo_bruto_CVM,Acoes judiciais,2,,,BNY MELLON BANCO S.A.,42272526000170,42288547000184,LETO ASSET MANAGEMENT LTDA,13189882000127,0.8822893919874634
2026-06,63464230000121,Classe,NEO SEED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,7980714.35,1,0,False,False,False,registro_unico,Classe,7980714.35,,False,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,18,,,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,63464230000121,SPECIAL SITUATIONS NEO GESTAO DE RECURSOS LTDA,58012088000141,0.0
2026-06,54389836000159,Classe,SERCARD MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,7960617.24,1,0,False,False,False,registro_unico,Classe,7960617.24,,False,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,62264924000152,ABERTO,N,7892906.1,484830.27,True,True,True,campo_bruto_CVM,Comercial,1,,,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,62264924000152,54389836000159,TERCON INVESTIMENTOS S.A.,09121454000195,0.06142607853905674
2026-06,64190935000160,Classe,ST SEA TURTLE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7953868.49,1,0,False,False,False,registro_unico,Classe,7953868.49,,False,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,FECHADO,N,7909892.82,0.0,True,True,True,campo_bruto_CVM,Setor publico,2,,,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,64190935000160,STRATA CAPITAL GESTÃO DE RECURSOS LTDA,43179785000114,0.0
2026-06,55331747000114,Classe,QUATTRINI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7927538.83,1,0,False,False,False,registro_unico,Classe,7927538.83,,False,PLANNER CORRETORA DE VALORES S.A.,00806535000154,FECHADO,N,6986768.16,105680.32,True,True,True,campo_bruto_CVM,Acoes judiciais,1,,,PLANNER CORRETORA DE VALORES S.A.,00806535000154,55331747000114,MULTIPLICA CAPITAL ASSET MANAGEMENT LTDA.,07252227000173,0.015125780272062156
2026-06,51869304000120,Classe,LORD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7900397.08,1,0,False,False,False,registro_unico,Classe,7900397.08,,False,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,36266751000100,ABERTO,N,7088010.55,696642.29,True,True,True,campo_bruto_CVM,Comercial,7,,,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,36266751000100,51869304000120,BANUX INVESTIMENTOS LTDA.,48880654000183,0.09828460117063455
2026-06,35686610000175,Classe,IRONSIDE - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃOPADRONIZADOS,7889438.61,1,0,False,False,False,registro_unico,Classe,7889438.61,,False,PLANNER CORRETORA DE VALORES S.A.,00806535000154,FECHADO,N,10550.53,0.0,True,True,True,campo_bruto_CVM,Financeiro,1,,,PLANNER CORRETORA DE VALORES S.A.,00806535000154,35686610000175,REDWOOD ADMINISTRAÇÃO DE RECURSOS LTDA,10405423000145,0.0
2026-06,58059847000121,Classe,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VOITER CONSIGNADO III - RESPONSABILIDADE LIMITADA,7828090.0,1,0,False,False,False,registro_unico,Classe,7828090,,False,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,02671743000119,FECHADO,S,9203901.67,43546272.81,True,True,True,campo_bruto_CVM,Financeiro,1,,,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,02671743000119,58059847000121,BLUE SOLUTIONS ASSET MANAGEMENT LTDA.,02622448000172,4.731284010990526
2026-06,51137439000100,Classe,FINANCIA GROUP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7809993.72,1,0,False,False,False,registro_unico,Classe,7809993.72,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,7238265.09,508539.93,True,True,True,campo_bruto_CVM,Comercial,5,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,51137439000100,TERCON INVESTIMENTOS S.A.,09121454000195,0.07025715743715598
2026-06,55726318000146,Classe,AGRO REAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FIAGRO,7802220.57,1,0,False,False,False,registro_unico,Classe,7802220.57,,False,PLANNER CORRETORA DE VALORES S.A.,00806535000154,ABERTO,N,5811043.31,143833.65,True,True,True,campo_bruto_CVM,Financeiro,6,,,PLANNER CORRETORA DE VALORES S.A.,00806535000154,55726318000146,GFS ATIVOS FINANCEIROS E INVESTIMENTOS LTDA.,23447556000126,0.02475177731896822
2026-06,42321262000106,Classe,SAINT-TROPEZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7798485.16,1,0,False,False,False,registro_unico,Classe,7798485.16,,False,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,37678915000160,FECHADO,N,72.9,72927996.02,True,True,True,campo_bruto_CVM,Comercial,1,,,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,37678915000160,42321262000106,EUROVEST ASSET MANAGEMENT LTDA,10423667000150,1000384.0331961589
2026-06,60675473000110,Classe,AUDIMAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,7779727.48,1,0,False,False,False,registro_unico,Classe,7779727.48,,False,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,FECHADO,N,7824278.42,329138.99,True,True,True,campo_bruto_CVM,Industrial,1,,,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,60675473000110,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,20675481000142,0.04206636987235431
2026-06,61176663000156,Classe,SCROLL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7772707.13,1,0,False,False,False,registro_unico,Classe,7772707.13,,False,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,ABERTO,N,7500000.0,0.0,True,True,True,campo_bruto_CVM,Financeiro,2,,,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109,61176663000156,D3F CAPITAL GESTORA DE RECURSOS LTDA,52573216000140,0.0
2026-06,64104040000166,Classe,ASHER FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7751640.8,1,0,False,False,False,registro_unico,Classe,7751640.8,,True,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,00329598000167,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,7,,,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,00329598000167,64104040000166,EXA CAPITAL ASSET LTDA.,52213100000108,0.0
2026-06,61917809000177,Classe,SAMPA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,7723069.63,1,0,False,False,False,registro_unico,Classe,7723069.63,,False,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,44782130000107,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,1,,,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,67030395000146,61917809000177,AF INVEST ADMINISTRAÇÃO DE RECURSOS LTDA,03226533000184,0.0
2026-06,49878868000188,Classe,AUGE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADO,7706379.26,1,0,False,False,False,registro_unico,Classe,7706379.26,,False,PLANNER CORRETORA DE VALORES S.A.,00806535000154,ABERTO,N,5731091.05,2501082.5,True,True,True,campo_bruto_CVM,Financeiro,12,,,PLANNER CORRETORA DE VALORES S.A.,00806535000154,49878868000188,GFS ATIVOS FINANCEIROS E INVESTIMENTOS LTDA.,23447556000126,0.4364059963765538
2026-06,64383142000168,Classe,FUNDO DE INVESTIMENTO EM COTAS DE FDOS DE INVEST EM DIREITOS CREDITORIOS INTRA DIGITAL CONSIG SUB JR,7702482.02,1,0,False,False,False,registro_unico,Classe,7702482.02,,False,INTRA INVESTIMENTOS DTVM LTDA,15489568000195,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,2,,,INTRA INVESTIMENTOS DTVM LTDA,15489568000195,64383142000168,INTRA BLACK INVESTIMENTOS GESTÃO DE RECURSOS LTDA,35541359000150,0.0
2026-06,43444591000107,Classe,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS OUZE - RESPONSABILIDADE LIMITADA,7661363.89,1,0,False,False,False,registro_unico,Classe,7661363.89,,False,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,02671743000119,FECHADO,S,7452964.6,16042288.89,True,True,True,campo_bruto_CVM,Financeiro,1,,,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,02671743000119,43444591000107,BLUE SOLUTIONS ASSET MANAGEMENT LTDA.,02622448000172,2.1524708288564796
