traceability_gap_id,status_lacuna,acao_revisada,responsavel,prazo,notas,updated_at_utc
catalog_segmento_cedente_62125959000100_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_62359143000141_fbe70d8b1eaa,pendente,,,,,
catalog_segmento_cedente_62363449000171_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_62390922000100_66c80e2a6f22,pendente,,,,,
catalog_segmento_cedente_62393679000183_f0ac4229f711,pendente,,,,,
catalog_segmento_cedente_62431397000123_eb9eee04ac91,pendente,,,,,
catalog_segmento_cedente_62453870000173_66c80e2a6f22,pendente,,,,,
catalog_segmento_cedente_62588266000154_66c80e2a6f22,pendente,,,,,
catalog_segmento_cedente_62590185000199_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_62627051000103_eb9eee04ac91,pendente,,,,,
catalog_segmento_cedente_62627291000108_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_62682486000142_a4ecfc7aac08,pendente,,,,,
catalog_segmento_cedente_62698155000109_c6ce29588b46,pendente,,,,,
catalog_segmento_cedente_62705336000107_d0bc5f5a988b,pendente,,,,,
catalog_segmento_cedente_62715592000185_66c80e2a6f22,pendente,,,,,
catalog_segmento_cedente_62717254000182_66c80e2a6f22,pendente,,,,,
catalog_segmento_cedente_62758520000115_eb9eee04ac91,pendente,,,,,
catalog_segmento_cedente_62786631000135_fbe70d8b1eaa,pendente,,,,,
catalog_segmento_cedente_62790827000101_d599d438a3d9,pendente,,,,,
catalog_segmento_cedente_62800204000164_c6ce29588b46,pendente,,,,,
catalog_segmento_cedente_62800922000130_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_62877158000100_c34c15b4ede4,pendente,,,,,
catalog_segmento_cedente_62891357000164_66c80e2a6f22,pendente,,,,,
catalog_segmento_cedente_62918704000103_c6ce29588b46,pendente,,,,,
catalog_segmento_cedente_63032712000102_c65ebb77f20b,pendente,,,,,
catalog_segmento_cedente_63066147000102_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_63123419000150_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_63212950000108_eb9eee04ac91,pendente,,,,,
catalog_segmento_cedente_63322011000108_c6ce29588b46,pendente,,,,,
catalog_segmento_cedente_63381126000173_c34c15b4ede4,pendente,,,,,
catalog_segmento_cedente_63428693000138_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_63429748000124_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_63453304000124_a4ecfc7aac08,pendente,,,,,
catalog_segmento_cedente_63455599000178_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_63491326000189_c6ce29588b46,pendente,,,,,
catalog_segmento_cedente_63503400000130_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_63515403000193_eb9eee04ac91,pendente,,,,,
catalog_segmento_cedente_63546406000194_d0bc5f5a988b,pendente,,,,,
catalog_segmento_cedente_63565094000166_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_63572282000111_f0ac4229f711,pendente,,,,,
catalog_segmento_cedente_63615161000100_eb9eee04ac91,pendente,,,,,
catalog_segmento_cedente_63615626000122_d0bc5f5a988b,pendente,,,,,
catalog_segmento_cedente_63673530000110_7ae695d62e37,pendente,,,,,
catalog_segmento_cedente_63677254000169_66c80e2a6f22,pendente,,,,,
catalog_segmento_cedente_63679105000139_2e1034e65dd4,pendente,,,,,
catalog_segmento_cedente_63699134000162_c34c15b4ede4,pendente,,,,,
catalog_segmento_cedente_63845478000132_fbe70d8b1eaa,pendente,,,,,
catalog_segmento_cedente_63849932000123_d0bc5f5a988b,pendente,,,,,
catalog_segmento_cedente_63863686000164_c6ce29588b46,pendente,,,,,
catalog_segmento_cedente_63884884000104_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_63905021000176_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_63934300000168_d0bc5f5a988b,pendente,,,,,
catalog_segmento_cedente_63939263000180_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_63947144000170_fbe70d8b1eaa,pendente,,,,,
catalog_segmento_cedente_63976069000175_eb9eee04ac91,pendente,,,,,
catalog_segmento_cedente_63993002000149_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_64022139000119_c6ce29588b46,pendente,,,,,
catalog_segmento_cedente_64077421000101_c6ce29588b46,pendente,,,,,
catalog_segmento_cedente_64078580000112_eb9eee04ac91,pendente,,,,,
catalog_segmento_cedente_64155762000140_c6ce29588b46,pendente,,,,,
catalog_segmento_cedente_64156218000112_c6ce29588b46,pendente,,,,,
catalog_segmento_cedente_64167223000120_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_64168514000133_66c80e2a6f22,pendente,,,,,
catalog_segmento_cedente_64191967000180_fbe70d8b1eaa,pendente,,,,,
catalog_segmento_cedente_64299705000134_c34c15b4ede4,pendente,,,,,
catalog_segmento_cedente_64382297000180_fbe70d8b1eaa,pendente,,,,,
catalog_segmento_cedente_64415486000101_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_64655445000192_fbe70d8b1eaa,pendente,,,,,
catalog_segmento_cedente_64655872000170_c65ebb77f20b,pendente,,,,,
catalog_segmento_cedente_64656289000184_d599d438a3d9,pendente,,,,,
catalog_segmento_cedente_64988177000120_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_65026948000161_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_65216273000113_7d0b4e32e51b,pendente,,,,,
catalog_segmento_cedente_65225163000118_fbe70d8b1eaa,pendente,,,,,
catalog_segmento_cedente_65276225000110_7ae695d62e37,pendente,,,,,
catalog_segmento_cedente_65343842000191_eb9eee04ac91,pendente,,,,,
catalog_segmento_cedente_65425932000121_fbe70d8b1eaa,pendente,,,,,
catalog_segmento_cedente_65505678000171_eb9eee04ac91,pendente,,,,,
catalog_segmento_cedente_65513960000109_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_65530283000129_eb9eee04ac91,pendente,,,,,
catalog_segmento_cedente_65613767000131_eb9eee04ac91,pendente,,,,,
catalog_segmento_cedente_65706613000194_eb9eee04ac91,pendente,,,,,
catalog_segmento_cedente_65793331000171_d599d438a3d9,pendente,,,,,
catalog_segmento_cedente_65836995000170_c65ebb77f20b,pendente,,,,,
catalog_segmento_cedente_65839682000176_a4ecfc7aac08,pendente,,,,,
catalog_segmento_cedente_65873297000145_c34c15b4ede4,pendente,,,,,
catalog_segmento_cedente_65924624000140_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_65932023000180_fbe70d8b1eaa,pendente,,,,,
catalog_segmento_cedente_66057868000136_d599d438a3d9,pendente,,,,,
catalog_segmento_cedente_66279914000141_c6ce29588b46,pendente,,,,,
catalog_segmento_cedente_66334710000166_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_66572273000119_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_66745267000116_fbe70d8b1eaa,pendente,,,,,
catalog_segmento_cedente_66931093000186_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_66935232000140_eb9eee04ac91,pendente,,,,,
catalog_segmento_cedente_66940344000199_66c80e2a6f22,pendente,,,,,
catalog_segmento_cedente_67102768000147_0bce906e7e48,pendente,,,,,
catalog_segmento_cedente_67106913000168_fbe70d8b1eaa,pendente,,,,,
catalog_setor_cedente_08417544000165_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_10756703000106_f381a259569b,pendente,,,,,
catalog_setor_cedente_12813212000177_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_13026491000191_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_13807406000122_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_17012685000199_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_17198452000122_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_17206614000127_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_17468142000180_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_18185812000114_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_18862277000199_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_19153705000177_f381a259569b,pendente,,,,,
catalog_setor_cedente_19424642000146_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_19599487000107_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_20460014000103_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_21205491000187_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_22358482000199_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_22945783000119_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_23104455000152_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_26199650000100_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_26380651000148_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_26506898000168_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_26558785000106_2698890c9794,pendente,,,,,
catalog_setor_cedente_26749095000134_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_26756137000164_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_28169275000172_f381a259569b,pendente,,,,,
catalog_setor_cedente_28267746000185_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_28796939000123_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_28879529000146_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_28960803000107_f381a259569b,pendente,,,,,
catalog_setor_cedente_29226654000110_f381a259569b,pendente,,,,,
catalog_setor_cedente_29242926000175_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_29720593000142_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_29957532000101_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_30659408000130_f381a259569b,pendente,,,,,
catalog_setor_cedente_31368761000124_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_31570767000180_d599d438a3d9,pendente,,,,,
catalog_setor_cedente_32969565000178_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_33701265000176_f381a259569b,pendente,,,,,
catalog_setor_cedente_34691362000198_f381a259569b,pendente,,,,,
catalog_setor_cedente_35138000000137_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_35162655000140_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_35476474000199_f381a259569b,pendente,,,,,
catalog_setor_cedente_35880835000168_f381a259569b,pendente,,,,,
catalog_setor_cedente_35982683000104_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_36703167000166_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_37035970000132_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_37037144000122_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_37054545000190_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_37284201000178_d599d438a3d9,pendente,,,,,
catalog_setor_cedente_37484246000196_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_39270085000163_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_39380171000129_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_39663988000104_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_39680495000182_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_39722215000151_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_39769235000188_2698890c9794,pendente,,,,,
catalog_setor_cedente_40211693000186_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_40226200000181_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_41351629000163_7083d2cb5238,pendente,,,,,
catalog_setor_cedente_41520452000181_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_41649912000176_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_41687404000182_04e65ae2d269,pendente,,,,,
catalog_setor_cedente_41687522000190_f381a259569b,pendente,,,,,
catalog_setor_cedente_41778453000120_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_42154687000160_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_42174080000141_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_42196288000161_04e65ae2d269,pendente,,,,,
catalog_setor_cedente_42336323000109_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_42462162000191_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_42513856000100_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_42627599000138_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_42813981000136_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_42866998000151_f381a259569b,pendente,,,,,
catalog_setor_cedente_43076377000137_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_43143480000152_f381a259569b,pendente,,,,,
catalog_setor_cedente_43721652000128_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_44002535000177_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_44178497000108_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_44197635000104_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_44302112000172_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_45019002000160_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_45121220000101_f381a259569b,pendente,,,,,
catalog_setor_cedente_45145595000101_d599d438a3d9,pendente,,,,,
catalog_setor_cedente_45523699000102_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_45598747000121_f381a259569b,pendente,,,,,
catalog_setor_cedente_45810162000123_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_45963673000185_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_45963809000157_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_46075403000109_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_46285232000134_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_47085610000107_f381a259569b,pendente,,,,,
catalog_setor_cedente_47117622000168_04e65ae2d269,pendente,,,,,
catalog_setor_cedente_47117653000119_d599d438a3d9,pendente,,,,,
catalog_setor_cedente_47167977000161_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_47280025000150_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_47425750000179_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_47758232000177_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_48213067000130_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_48359929000138_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_48905593000161_cbf80f09b719,pendente,,,,,
catalog_setor_cedente_49087632000123_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_49520420000198_04e65ae2d269,pendente,,,,,
catalog_setor_cedente_49916151000183_04e65ae2d269,pendente,,,,,
catalog_setor_cedente_50473039000102_f381a259569b,pendente,,,,,
catalog_setor_cedente_50491214000186_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_50536324000117_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_50555970000121_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_50835592000130_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_50990958000145_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_50995214000113_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_51027087000121_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_51144449000164_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_51155531000194_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_51767969000123_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_51928470000150_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_52304780000167_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_52340225000190_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_52363837000107_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_52997828000160_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_53030845000196_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_53109835000140_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_53179862000190_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_53189745000107_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_53286391000119_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_53323047000152_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_53374563000106_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_53604320000117_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_53676261000192_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_53744997000150_2698890c9794,pendente,,,,,
catalog_setor_cedente_54019802000172_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_54244336000129_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_54252144000164_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_54639537000125_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_54681307000124_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_54705382000188_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_54773936000184_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_54776077000187_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_54904072000192_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_55013574000196_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_55048271000109_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_55051705000120_d599d438a3d9,pendente,,,,,
catalog_setor_cedente_55102194000128_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_55125894000138_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_55330962000109_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_55333029000187_d599d438a3d9,pendente,,,,,
catalog_setor_cedente_55401645000128_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_55411764000161_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_55469182000136_2698890c9794,pendente,,,,,
catalog_setor_cedente_55569572000188_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_55596335000106_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_55635126000124_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_55685665000178_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_55695976000118_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_55711648000168_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_55843467000195_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_55897261000148_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_55912292000120_04e65ae2d269,pendente,,,,,
catalog_setor_cedente_55938045000101_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_55965708000179_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_55983705000168_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_55993250000161_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_56125110000134_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_56806404000121_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_56936116000191_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_56973257000184_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_56975898000178_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_56986018000169_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_57074997000141_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_57088975000130_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_57182268000109_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_57283589000108_2698890c9794,pendente,,,,,
catalog_setor_cedente_57325251000163_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_57333077000109_f381a259569b,pendente,,,,,
catalog_setor_cedente_57334752000106_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_57400405000134_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_57506211000118_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_57535898000110_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_57550093000145_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_57584334000177_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_57883732000194_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_57976577000150_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_58003612000118_d599d438a3d9,pendente,,,,,
catalog_setor_cedente_58036896000149_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_58055646000156_d599d438a3d9,pendente,,,,,
catalog_setor_cedente_58088190000120_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_58137246000190_f381a259569b,pendente,,,,,
catalog_setor_cedente_58171340000165_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_58211468000105_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_58215693000110_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_58288437000152_f381a259569b,pendente,,,,,
catalog_setor_cedente_58304663000180_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_58426775000103_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_58458737000132_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_58486398000106_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_58488141000185_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_58506369000150_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_58507210000150_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_58508265000185_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_58508715000130_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_58533096000133_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_58557938000197_f381a259569b,pendente,,,,,
catalog_setor_cedente_58561243000189_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_58568550000191_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_58593281000113_f381a259569b,pendente,,,,,
catalog_setor_cedente_58594079000106_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_58601042000168_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_58817663000183_2698890c9794,pendente,,,,,
catalog_setor_cedente_58829200000131_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_58880077000183_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_58954368000179_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_59092306000168_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_59148481000120_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_59197255000139_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_59213700000107_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_59224026000166_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_59225114000182_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_59286643000196_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_59356753000187_cbf80f09b719,pendente,,,,,
catalog_setor_cedente_59388384000104_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_59400657000199_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_59511264000152_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_59532738000142_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_59679768000186_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_59701895000134_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_59717706000111_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_59764569000176_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_59827367000126_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_59843866000107_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_59900616000161_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_59942929000182_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_59958357000120_d599d438a3d9,pendente,,,,,
catalog_setor_cedente_60010893000188_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_60058603000176_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_60076899000158_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_60101506000119_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_60103810000103_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_60145806000108_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_60209130000160_f381a259569b,pendente,,,,,
catalog_setor_cedente_60275910000109_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_60307274000150_d599d438a3d9,pendente,,,,,
catalog_setor_cedente_60327212000100_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_60331197000173_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_60354694000197_f381a259569b,pendente,,,,,
catalog_setor_cedente_60356171000180_f381a259569b,pendente,,,,,
catalog_setor_cedente_60371387000114_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_60602623000166_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_60646521000142_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_60676622000166_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_60742201000196_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_60762129000169_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_60777129000132_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_60796225000128_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_60871638000120_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_60960463000127_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_61061838000180_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_61062538000115_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_61134294000139_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_61184629000123_cbf80f09b719,pendente,,,,,
catalog_setor_cedente_61188091000125_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_61220673000141_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_61263184000177_d599d438a3d9,pendente,,,,,
catalog_setor_cedente_61270134000117_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_61271872000189_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_61288838000117_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_61374410000197_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_61427502000198_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_61442320000196_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_61575850000102_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_61594518000195_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_61631300000163_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_61669748000176_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_61709339000156_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_61799604000134_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_61853647000150_7083d2cb5238,pendente,,,,,
catalog_setor_cedente_61896279000128_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_61927592000186_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_61995584000177_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_62015452000102_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_62017163000134_d599d438a3d9,pendente,,,,,
catalog_setor_cedente_62107005000175_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_62124934000192_f381a259569b,pendente,,,,,
catalog_setor_cedente_62125959000100_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_62359143000141_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_62363449000171_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_62390922000100_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_62393679000183_f381a259569b,pendente,,,,,
catalog_setor_cedente_62431397000123_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_62453870000173_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_62588266000154_1ec817654fd1,pendente,,,,,
catalog_setor_cedente_62590185000199_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_62627051000103_eb9eee04ac91,pendente,,,,,
catalog_setor_cedente_62627291000108_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_62682486000142_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_62698155000109_d9d263fec03f,pendente,,,,,
catalog_setor_cedente_62705336000107_d9d263fec03f,pendente,,,,,
