bloco,sub_bloco,tag,tag_path,descricao,05/2025,06/2025,07/2025,08/2025,09/2025,10/2025,11/2025,12/2025,01/2026,02/2026,03/2026
APLIC_ATIVO,DICRED,VL_DICRED_REFER_DICRED_PERFO,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/DICRED/VL_DICRED_REFER_DICRED_PERFO,VALOR DOS CRÉDITOS REFERENTES A DIREITOS CREDITÓRIOS A PERFORMAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,DICRED,VL_DICRED_VENC_PEND,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/DICRED/VL_DICRED_VENC_PEND,VALOR DOS CRÉDITOS QUE ESTEJAM VENCIDOS E PENDENTES DE PAGAMENTO QUANDO DA SUA CESSÃO PARA O FUNDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,DICRED,VL_DICRED_ORIGEM_EMP_PROC_RECUP,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/DICRED/VL_DICRED_ORIGEM_EMP_PROC_RECUP,VALOR DOS CRÉDITOS ORIGINADOS DE EMPRESAS EM PROCESSO DE RECUPERAÇÃO JUDICIAL OU EXTRAJUDICIAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,DICRED,VL_DICRED_RECEIT_PUBLIC,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/DICRED/VL_DICRED_RECEIT_PUBLIC,"VALOR DOS CRÉDITOS DECORRENTES DE RECEITAS PÚBLICAS ORIGINÁRIAS OU DERIVADAS DA UNIÃO, ESTADOS, DISTRITO FEDERAL E MUNICÍPIOS, SUAS AUTARQUIAS E FUNDAÇÕES",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,DICRED,VL_DICRED_ACAO_JUDIC,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/DICRED/VL_DICRED_ACAO_JUDIC,"VALOR DOS CRÉDITOS QUE RESULTEM DE AÇÕES JUDICIAIS EM CURSO, CONSTITUAM SEU OBJETO DE LITÍGIO OU TENHAM SIDO JUDICIALMENTE PENHORADOS OU DADOS EM GARANTIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,DICRED,VL_DICRED_CONST_JUR_FATRISC,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/DICRED/VL_DICRED_CONST_JUR_FATRISC,VALOR DOS CRÉDITOS CUJA CONSTITUIÇÃO OU VALIDADE JURÍDICA DA CESSÃO PARA O FUNDO SEJA CONSIDERADA UM FATOR PREPONDERANTE DE RISCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,DICRED,VL_DICRED_PROVIS_REDUC_RECUP,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/DICRED/VL_DICRED_PROVIS_REDUC_RECUP,VALOR DA PROVISÃO PARA REDUÇÃO NO VALOR DE RECUPERAÇÃO (VALORES POSITIVOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,VALORES_MOB,VL_SOM_VALORES_MOB,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/VALORES_MOB/VL_SOM_VALORES_MOB,VALOR DO SOMATÓRIO CONFORME ITEM 4 - SOMATÓRIO DE VALORES IMOBILIÁRIOS DAS OBSERVAÇÕES IMPORTANTES,252084451.31,210459096.37,150453123.86,199685218.06,161608673.02,161565348.45,198543122.67,145071188.95,219823703.12,207782961.14,63856710.19
APLIC_ATIVO,VALORES_MOB,VL_DEBT,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/VALORES_MOB/VL_DEBT,VALOR DOS DEBÊNTURES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,VALORES_MOB,VL_CRI,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/VALORES_MOB/VL_CRI,VALOR DO CRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,VALORES_MOB,VL_NP_COMERC,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/VALORES_MOB/VL_NP_COMERC,VALOR DAS NOTAS PROMISSÓRIAS COMERCIAIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,VALORES_MOB,VL_LETRA_FINANC,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/VALORES_MOB/VL_LETRA_FINANC,VALOR DAS LETRAS FINANCEIRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,VALORES_MOB,VL_CLS_COTA_FIF,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/VALORES_MOB/VL_CLS_COTA_FIF,,252084451.31,210459096.37,150453123.86,199685218.06,161608673.02,161565348.45,198543122.67,145071188.95,219823703.12,207782961.14,63856710.19
APLIC_ATIVO,VALORES_MOB,VL_OUTRO_DICRED,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/VALORES_MOB/VL_OUTRO_DICRED,VALOR DE OUTROS VALORES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLIC_ATIVO,,VL_TITPUB_FED,DOC_ARQ/LISTA_INFORM/APLIC_ATIVO/VL_TITPUB_FED,VALOR DOS TÍTULOS PÚBLICOS FEDERAIS,25430200.72,25713476.8,26050743.97,26355962.08,26681907.21,27026625.36,27315076.55,27651167.58,27979635.57,28262011.61,28623800.66
