mes,fund_name,cnpj,classe,class_macro,saldo_base,dias_corridos,dias_uteis,custo_programado_bruto,spread_cdi_plus_aa,taxa_total_aa
2026-10,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino A,mezzanino,396907000.0,31,21,4749589.34,0.0135,0.1534364
2026-11,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino A,mezzanino,396907000.0,30,19,4294809.42,0.0135,0.1534364
2026-12,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino A,mezzanino,396907000.0,31,20,4522134.98,0.0135,0.1534364
2026-01,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino B,mezzanino,0.0,31,21,0.0,0.042,0.1819364
2026-02,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino B,mezzanino,0.0,26,17,0.0,0.042,0.1819364
2026-02,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino B,mezzanino,340207000.0,2,1,225737.55,0.042,0.1819364
2026-03,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino B,mezzanino,340207000.0,31,22,5000979.73,0.042,0.1819364
2026-04,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino B,mezzanino,340207000.0,30,20,4543323.57,0.042,0.1819364
2026-05,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino B,mezzanino,340207000.0,31,20,4543323.57,0.042,0.1819364
2026-06,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino B,mezzanino,340207000.0,30,21,4772075.76,0.042,0.1819364
2026-07,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino B,mezzanino,340207000.0,31,23,5230035.58,0.042,0.1819364
2026-08,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino B,mezzanino,340207000.0,31,21,4772075.76,0.042,0.1819364
2026-09,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino B,mezzanino,340207000.0,30,21,4772075.76,0.042,0.1819364
2026-10,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino B,mezzanino,340207000.0,31,21,4772075.76,0.042,0.1819364
2026-11,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino B,mezzanino,340207000.0,30,19,4314723.07,0.042,0.1819364
2026-12,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,62.393.679/0001-83,2ª série mezanino B,mezzanino,340207000.0,31,20,4543323.57,0.042,0.1819364
