cnpj,document_classification,source_file,file_name,document_date,file_size_bytes
53286391000119,regulamento,data/raw/53286391000119/962528_regulamento_regulamento_962528_2025-07-25_2025-07-25.pdf,962528_regulamento_regulamento_962528_2025-07-25_2025-07-25.pdf,2025-07-25,1218580
53300525000109,regulamento,data/raw/53300525000109/1018326_regulamento_regulamento_1018326_2025-10-21_2025-10-21.pdf,1018326_regulamento_regulamento_1018326_2025-10-21_2025-10-21.pdf,2025-10-21,675475
53300525000109,regulamento,data/raw/53300525000109/1027111_regulamento_regulamento_1027111_2025-11-03_2025-11-03.pdf,1027111_regulamento_regulamento_1027111_2025-11-03_2025-11-03.pdf,2025-11-03,692155
53300525000109,emissao,data/raw/53300525000109/1029445_emissao_emissao_1029445_2025-11-06_2025-11-06.pdf,1029445_emissao_emissao_1029445_2025-11-06_2025-11-06.pdf,2025-11-06,320467
53300525000109,emissao,data/raw/53300525000109/1047417_emissao_emissao_1047417_2025-11-26_2025-11-26.pdf,1047417_emissao_emissao_1047417_2025-11-26_2025-11-26.pdf,2025-11-26,430772
53300525000109,regulamento,data/raw/53300525000109/1134841_regulamento_regulamento_1134841_2026-03-12_2026-03-12.pdf,1134841_regulamento_regulamento_1134841_2026-03-12_2026-03-12.pdf,2026-03-12,721346
53300525000109,regulamento,data/raw/53300525000109/1183189_regulamento_regulamento_1183189_2026-05-08_2026-05-08.pdf,1183189_regulamento_regulamento_1183189_2026-05-08_2026-05-08.pdf,2026-05-08,716970
53300525000109,assembleia,data/raw/53300525000109/1213576_assembleia_assembleia_1213576_2026-06-05_2026-06-05.pdf,1213576_assembleia_assembleia_1213576_2026-06-05_2026-06-05.pdf,2026-06-05,295629
53300525000109,assembleia,data/raw/53300525000109/1214709_assembleia_assembleia_1214709_2026-06-09_2026-06-09.pdf,1214709_assembleia_assembleia_1214709_2026-06-09_2026-06-09.pdf,2026-06-09,497894
53300525000109,regulamento,data/raw/53300525000109/672600_regulamento_regulamento_672600_2023-12-22_2023-12-22.pdf,672600_regulamento_regulamento_672600_2023-12-22_2023-12-22.pdf,2023-12-22,550880
53300525000109,regulamento,data/raw/53300525000109/772307_regulamento_regulamento_772307_2024-11-06_2024-11-06.pdf,772307_regulamento_regulamento_772307_2024-11-06_2024-11-06.pdf,2024-11-06,601777
53300525000109,regulamento,data/raw/53300525000109/772308_regulamento_regulamento_772308_2024-11-06_2024-11-06.pdf,772308_regulamento_regulamento_772308_2024-11-06_2024-11-06.pdf,2024-11-06,258482
53300525000109,regulamento,data/raw/53300525000109/773600_regulamento_regulamento_773600_2024-11-07_2024-11-07.pdf,773600_regulamento_regulamento_773600_2024-11-07_2024-11-07.pdf,2024-11-07,566994
53300525000109,regulamento,data/raw/53300525000109/773602_regulamento_regulamento_773602_2024-11-07_2024-11-07.pdf,773602_regulamento_regulamento_773602_2024-11-07_2024-11-07.pdf,2024-11-07,244169
53300525000109,regulamento,data/raw/53300525000109/822609_regulamento_regulamento_822609_2025-01-17_2025-01-17.pdf,822609_regulamento_regulamento_822609_2025-01-17_2025-01-17.pdf,2025-01-17,359946
53300525000109,regulamento,data/raw/53300525000109/822611_regulamento_regulamento_822611_2025-01-17_2025-01-17.pdf,822611_regulamento_regulamento_822611_2025-01-17_2025-01-17.pdf,2025-01-17,945664
53300525000109,regulamento,data/raw/53300525000109/849305_regulamento_regulamento_849305_2025-02-26_2025-02-26.pdf,849305_regulamento_regulamento_849305_2025-02-26_2025-02-26.pdf,2025-02-26,1176284
53300525000109,regulamento,data/raw/53300525000109/959023_regulamento_regulamento_959023_2025-07-25_2025-07-25.pdf,959023_regulamento_regulamento_959023_2025-07-25_2025-07-25.pdf,2025-07-25,649662
53300525000109,regulamento,data/raw/53300525000109/966281_regulamento_regulamento_966281_2025-08-12_2025-08-12.pdf,966281_regulamento_regulamento_966281_2025-08-12_2025-08-12.pdf,2025-08-12,889279
53304254000160,assembleia,data/raw/53304254000160/763971_assembleia_assembleia_763971_2024-10-14_2024-10-14.pdf,763971_assembleia_assembleia_763971_2024-10-14_2024-10-14.pdf,2024-10-14,412779
53304254000160,regulamento,data/raw/53304254000160/770111_regulamento_regulamento_770111_2024-11-01_2024-11-01.pdf,770111_regulamento_regulamento_770111_2024-11-01_2024-11-01.pdf,2024-11-01,503463
53304254000160,assembleia,data/raw/53304254000160/891274_assembleia_assembleia_891274_2025-04-30_2025-04-30.pdf,891274_assembleia_assembleia_891274_2025-04-30_2025-04-30.pdf,2025-04-30,294144
53323047000152,emissao,data/raw/53323047000152/1061289_emissao_emissao_1061289_2025-12-11_2025-12-11.pdf,1061289_emissao_emissao_1061289_2025-12-11_2025-12-11.pdf,2025-12-11,986563
53323047000152,emissao,data/raw/53323047000152/1064252_emissao_emissao_1064252_2025-12-15_2025-12-15.pdf,1064252_emissao_emissao_1064252_2025-12-15_2025-12-15.pdf,2025-12-15,250062
53323047000152,assembleia,data/raw/53323047000152/1177366_assembleia_assembleia_1177366_2026-04-30_2026-04-30.pdf,1177366_assembleia_assembleia_1177366_2026-04-30_2026-04-30.pdf,2026-04-30,203473
53323047000152,emissao,data/raw/53323047000152/625483_emissao_emissao_625483_2024-03-22_2024-03-22.pdf,625483_emissao_emissao_625483_2024-03-22_2024-03-22.pdf,2024-03-22,1055125
53323047000152,regulamento,data/raw/53323047000152/832606_regulamento_regulamento_832606_2025-02-06_2025-02-06.pdf,832606_regulamento_regulamento_832606_2025-02-06_2025-02-06.pdf,2025-02-06,1641749
53323047000152,regulamento,data/raw/53323047000152/832608_regulamento_regulamento_832608_2025-02-06_2025-02-06.pdf,832608_regulamento_regulamento_832608_2025-02-06_2025-02-06.pdf,2025-02-06,1203643
53323047000152,emissao,data/raw/53323047000152/833527_emissao_emissao_833527_2025-02-07_2025-02-07.pdf,833527_emissao_emissao_833527_2025-02-07_2025-02-07.pdf,2025-02-07,511422
53323047000152,emissao,data/raw/53323047000152/944504_emissao_emissao_944504_2025-06-17_2025-06-17.pdf,944504_emissao_emissao_944504_2025-06-17_2025-06-17.pdf,2025-06-17,252751
53323357000177,assembleia,data/raw/53323357000177/1139887_assembleia_assembleia_1139887_2026-03-17_2026-03-17.pdf,1139887_assembleia_assembleia_1139887_2026-03-17_2026-03-17.pdf,2026-03-17,909846
53323357000177,regulamento,data/raw/53323357000177/1139888_regulamento_regulamento_1139888_2026-03-17_2026-03-17.pdf,1139888_regulamento_regulamento_1139888_2026-03-17_2026-03-17.pdf,2026-03-17,1263358
53323357000177,assembleia,data/raw/53323357000177/1152521_assembleia_assembleia_1152521_2026-03-30_2026-03-30.pdf,1152521_assembleia_assembleia_1152521_2026-03-30_2026-03-30.pdf,2026-03-30,240296
53323357000177,regulamento,data/raw/53323357000177/1152524_regulamento_regulamento_1152524_2026-03-30_2026-03-30.pdf,1152524_regulamento_regulamento_1152524_2026-03-30_2026-03-30.pdf,2026-03-30,659860
53323357000177,regulamento,data/raw/53323357000177/582216_regulamento_regulamento_582216_2023-12-26_2023-12-26.pdf,582216_regulamento_regulamento_582216_2023-12-26_2023-12-26.pdf,2023-12-26,599396
53323357000177,regulamento,data/raw/53323357000177/582238_regulamento_regulamento_582238_2024-01-10_2024-01-10.pdf,582238_regulamento_regulamento_582238_2024-01-10_2024-01-10.pdf,2024-01-10,544696
53323357000177,regulamento,data/raw/53323357000177/582247_regulamento_regulamento_582247_2024-01-10_2024-01-10.pdf,582247_regulamento_regulamento_582247_2024-01-10_2024-01-10.pdf,2024-01-10,242425
53323357000177,regulamento,data/raw/53323357000177/592180_regulamento_regulamento_592180_2024-01-30_2024-01-30.pdf,592180_regulamento_regulamento_592180_2024-01-30_2024-01-30.pdf,2024-01-30,544327
53323357000177,regulamento,data/raw/53323357000177/592181_regulamento_regulamento_592181_2024-01-30_2024-01-30.pdf,592181_regulamento_regulamento_592181_2024-01-30_2024-01-30.pdf,2024-01-30,102521
53323357000177,regulamento,data/raw/53323357000177/620057_regulamento_regulamento_620057_2024-03-14_2024-03-14.pdf,620057_regulamento_regulamento_620057_2024-03-14_2024-03-14.pdf,2024-03-14,313411
53323357000177,regulamento,data/raw/53323357000177/620077_regulamento_regulamento_620077_2024-03-14_2024-03-14.pdf,620077_regulamento_regulamento_620077_2024-03-14_2024-03-14.pdf,2024-03-14,545997
53323357000177,regulamento,data/raw/53323357000177/692864_regulamento_regulamento_692864_2024-07-05_2024-07-05.pdf,692864_regulamento_regulamento_692864_2024-07-05_2024-07-05.pdf,2024-07-05,152973
53323357000177,regulamento,data/raw/53323357000177/692870_regulamento_regulamento_692870_2024-07-05_2024-07-05.pdf,692870_regulamento_regulamento_692870_2024-07-05_2024-07-05.pdf,2024-07-05,1667998
53323357000177,assembleia,data/raw/53323357000177/739184_assembleia_assembleia_739184_2024-09-16_2024-09-16.pdf,739184_assembleia_assembleia_739184_2024-09-16_2024-09-16.pdf,2024-09-16,278357
53323357000177,regulamento,data/raw/53323357000177/752911_regulamento_regulamento_752911_2024-08-29_2024-08-29.pdf,752911_regulamento_regulamento_752911_2024-08-29_2024-08-29.pdf,2024-08-29,571258
53323357000177,assembleia,data/raw/53323357000177/911541_assembleia_assembleia_911541_2025-05-26_2025-05-26.pdf,911541_assembleia_assembleia_911541_2025-05-26_2025-05-26.pdf,2025-05-26,228271
53337453000174,assembleia,data/raw/53337453000174/1170622_assembleia_assembleia_1170622_2026-04-22_2026-04-22.pdf,1170622_assembleia_assembleia_1170622_2026-04-22_2026-04-22.pdf,2026-04-22,221012
53337453000174,emissao,data/raw/53337453000174/581780_emissao_emissao_581780_2024-01-02_2024-01-02.pdf,581780_emissao_emissao_581780_2024-01-02_2024-01-02.pdf,2024-01-02,144633
53337453000174,regulamento,data/raw/53337453000174/595002_regulamento_regulamento_595002_2023-12-02_2023-12-02.pdf,595002_regulamento_regulamento_595002_2023-12-02_2023-12-02.pdf,2023-12-02,779139
53337453000174,assembleia,data/raw/53337453000174/607329_assembleia_assembleia_607329_2024-02-19_2024-02-19.pdf,607329_assembleia_assembleia_607329_2024-02-19_2024-02-19.pdf,2024-02-19,396890
53337453000174,assembleia,data/raw/53337453000174/612018_assembleia_assembleia_612018_2024-02-27_2024-02-27.pdf,612018_assembleia_assembleia_612018_2024-02-27_2024-02-27.pdf,2024-02-27,301208
53337453000174,assembleia,data/raw/53337453000174/616025_assembleia_assembleia_616025_2024-02-14_2024-02-14.pdf,616025_assembleia_assembleia_616025_2024-02-14_2024-02-14.pdf,2024-02-14,300265
53337453000174,assembleia,data/raw/53337453000174/631932_assembleia_assembleia_631932_2024-03-27_2024-03-27.pdf,631932_assembleia_assembleia_631932_2024-03-27_2024-03-27.pdf,2024-03-27,299758
53337453000174,assembleia,data/raw/53337453000174/683617_assembleia_assembleia_683617_2024-06-11_2024-06-11.pdf,683617_assembleia_assembleia_683617_2024-06-11_2024-06-11.pdf,2024-06-11,346120
53337453000174,regulamento,data/raw/53337453000174/683618_regulamento_regulamento_683618_2024-06-19_2024-06-19.pdf,683618_regulamento_regulamento_683618_2024-06-19_2024-06-19.pdf,2024-06-19,135224
53337522000140,evento,data/raw/53337522000140/1180610_evento_evento_1180610_2026-04-20_2026-04-20.pdf,1180610_evento_evento_1180610_2026-04-20_2026-04-20.pdf,2026-04-20,64345
53337522000140,evento,data/raw/53337522000140/1200983_evento_evento_1200983_2026-04-27_2026-04-27.pdf,1200983_evento_evento_1200983_2026-04-27_2026-04-27.pdf,2026-04-27,56640
53337522000140,evento,data/raw/53337522000140/1200995_evento_evento_1200995_2026-05-11_2026-05-11.pdf,1200995_evento_evento_1200995_2026-05-11_2026-05-11.pdf,2026-05-11,56630
53337522000140,regulamento,data/raw/53337522000140/616389_regulamento_regulamento_616389_2023-12-08_2023-12-08.pdf,616389_regulamento_regulamento_616389_2023-12-08_2023-12-08.pdf,2023-12-08,787651
53337522000140,assembleia,data/raw/53337522000140/618361_assembleia_assembleia_618361_2024-03-04_2024-03-04.pdf,618361_assembleia_assembleia_618361_2024-03-04_2024-03-04.pdf,2024-03-04,395831
53337522000140,assembleia,data/raw/53337522000140/620789_assembleia_assembleia_620789_2024-03-11_2024-03-11.pdf,620789_assembleia_assembleia_620789_2024-03-11_2024-03-11.pdf,2024-03-11,298588
53337522000140,assembleia,data/raw/53337522000140/644134_assembleia_assembleia_644134_2024-04-24_2024-04-24.pdf,644134_assembleia_assembleia_644134_2024-04-24_2024-04-24.pdf,2024-04-24,255926
53337522000140,evento,data/raw/53337522000140/645526_evento_evento_645526_2024-04-24_2024-04-24.pdf,645526_evento_evento_645526_2024-04-24_2024-04-24.pdf,2024-04-24,123544
53337522000140,emissao,data/raw/53337522000140/671659_emissao_emissao_671659_2024-01-02_2024-01-02.pdf,671659_emissao_emissao_671659_2024-01-02_2024-01-02.pdf,2024-01-02,145635
53374563000106,emissao,data/raw/53374563000106/1086638_emissao_emissao_1086638_2026-01-16_2026-01-16.pdf,1086638_emissao_emissao_1086638_2026-01-16_2026-01-16.pdf,2026-01-16,155990
53374563000106,emissao,data/raw/53374563000106/1107030_emissao_emissao_1107030_2026-02-10_2026-02-10.pdf,1107030_emissao_emissao_1107030_2026-02-10_2026-02-10.pdf,2026-02-10,264016
53374563000106,emissao,data/raw/53374563000106/1120210_emissao_emissao_1120210_2026-02-24_2026-02-24.pdf,1120210_emissao_emissao_1120210_2026-02-24_2026-02-24.pdf,2026-02-24,153223
53374563000106,emissao,data/raw/53374563000106/1120218_emissao_emissao_1120218_2026-02-24_2026-02-24.pdf,1120218_emissao_emissao_1120218_2026-02-24_2026-02-24.pdf,2026-02-24,425107
53374563000106,emissao,data/raw/53374563000106/1120219_emissao_emissao_1120219_2026-02-24_2026-02-24.pdf,1120219_emissao_emissao_1120219_2026-02-24_2026-02-24.pdf,2026-02-24,596462
53374563000106,emissao,data/raw/53374563000106/1121275_emissao_emissao_1121275_2026-02-25_2026-02-25.pdf,1121275_emissao_emissao_1121275_2026-02-25_2026-02-25.pdf,2026-02-25,151121
53374563000106,regulamento,data/raw/53374563000106/717880_regulamento_regulamento_717880_2024-08-12_2024-08-12.pdf,717880_regulamento_regulamento_717880_2024-08-12_2024-08-12.pdf,2024-08-12,928228
53374563000106,regulamento,data/raw/53374563000106/812802_regulamento_regulamento_812802_2024-12-16_2024-12-16.pdf,812802_regulamento_regulamento_812802_2024-12-16_2024-12-16.pdf,2024-12-16,2259564
53374563000106,emissao,data/raw/53374563000106/813163_emissao_emissao_813163_2025-01-03_2025-01-03.pdf,813163_emissao_emissao_813163_2025-01-03_2025-01-03.pdf,2025-01-03,152703
53374563000106,emissao,data/raw/53374563000106/821797_emissao_emissao_821797_2025-01-16_2025-01-16.pdf,821797_emissao_emissao_821797_2025-01-16_2025-01-16.pdf,2025-01-16,150229
53374563000106,emissao,data/raw/53374563000106/821798_emissao_emissao_821798_2025-01-15_2025-01-15.pdf,821798_emissao_emissao_821798_2025-01-15_2025-01-15.pdf,2025-01-15,151309
53374563000106,emissao,data/raw/53374563000106/835526_emissao_emissao_835526_2025-02-11_2025-02-11.pdf,835526_emissao_emissao_835526_2025-02-11_2025-02-11.pdf,2025-02-11,153193
53374563000106,emissao,data/raw/53374563000106/835528_emissao_emissao_835528_2025-02-10_2025-02-10.pdf,835528_emissao_emissao_835528_2025-02-10_2025-02-10.pdf,2025-02-10,424634
53374563000106,emissao,data/raw/53374563000106/835530_emissao_emissao_835530_2025-02-10_2025-02-10.pdf,835530_emissao_emissao_835530_2025-02-10_2025-02-10.pdf,2025-02-10,597369
53374563000106,emissao,data/raw/53374563000106/836361_emissao_emissao_836361_2025-02-10_2025-02-10.pdf,836361_emissao_emissao_836361_2025-02-10_2025-02-10.pdf,2025-02-10,424634
53374563000106,regulamento,data/raw/53374563000106/932940_regulamento_regulamento_932940_2025-06-26_2025-06-26.pdf,932940_regulamento_regulamento_932940_2025-06-26_2025-06-26.pdf,2025-06-26,906876
53374563000106,emissao,data/raw/53374563000106/940868_emissao_emissao_940868_2025-07-04_2025-07-04.pdf,940868_emissao_emissao_940868_2025-07-04_2025-07-04.pdf,2025-07-04,328928
53374563000106,emissao,data/raw/53374563000106/962780_emissao_emissao_962780_2025-08-08_2025-08-08.pdf,962780_emissao_emissao_962780_2025-08-08_2025-08-08.pdf,2025-08-08,156349
53601640000113,emissao,data/raw/53601640000113/1039231_emissao_emissao_1039231_2025-11-14_2025-11-14.pdf,1039231_emissao_emissao_1039231_2025-11-14_2025-11-14.pdf,2025-11-14,145713
53601640000113,regulamento,data/raw/53601640000113/604965_regulamento_regulamento_604965_2024-02-08_2024-02-08.pdf,604965_regulamento_regulamento_604965_2024-02-08_2024-02-08.pdf,2024-02-08,385409
53601640000113,regulamento,data/raw/53601640000113/604969_regulamento_regulamento_604969_2024-02-08_2024-02-08.pdf,604969_regulamento_regulamento_604969_2024-02-08_2024-02-08.pdf,2024-02-08,773625
53601640000113,emissao,data/raw/53601640000113/606994_emissao_emissao_606994_2024-02-19_2024-02-19.pdf,606994_emissao_emissao_606994_2024-02-19_2024-02-19.pdf,2024-02-19,166831
53601640000113,emissao,data/raw/53601640000113/607174_emissao_emissao_607174_2024-02-19_2024-02-19.pdf,607174_emissao_emissao_607174_2024-02-19_2024-02-19.pdf,2024-02-19,166831
53601640000113,emissao,data/raw/53601640000113/725252_emissao_emissao_725252_2024-08-17_2024-08-17.pdf,725252_emissao_emissao_725252_2024-08-17_2024-08-17.pdf,2024-08-17,159932
53601640000113,regulamento,data/raw/53601640000113/769473_regulamento_regulamento_769473_2024-10-25_2024-10-25.pdf,769473_regulamento_regulamento_769473_2024-10-25_2024-10-25.pdf,2024-10-25,905376
53601640000113,regulamento,data/raw/53601640000113/769475_regulamento_regulamento_769475_2024-10-25_2024-10-25.pdf,769475_regulamento_regulamento_769475_2024-10-25_2024-10-25.pdf,2024-10-25,233506
53601640000113,regulamento,data/raw/53601640000113/769478_regulamento_regulamento_769478_2024-10-25_2024-10-25.pdf,769478_regulamento_regulamento_769478_2024-10-25_2024-10-25.pdf,2024-10-25,905376
53601640000113,emissao,data/raw/53601640000113/774903_emissao_emissao_774903_2024-11-08_2024-11-08.pdf,774903_emissao_emissao_774903_2024-11-08_2024-11-08.pdf,2024-11-08,162796
53601640000113,emissao,data/raw/53601640000113/896299_emissao_emissao_896299_2025-05-07_2025-05-07.pdf,896299_emissao_emissao_896299_2025-05-07_2025-05-07.pdf,2025-05-07,149029
53601640000113,emissao,data/raw/53601640000113/899297_emissao_emissao_899297_2025-05-12_2025-05-12.pdf,899297_emissao_emissao_899297_2025-05-12_2025-05-12.pdf,2025-05-12,229152
53601640000113,regulamento,data/raw/53601640000113/908917_regulamento_regulamento_908917_2025-05-15_2025-05-15.pdf,908917_regulamento_regulamento_908917_2025-05-15_2025-05-15.pdf,2025-05-15,298681
53601640000113,regulamento,data/raw/53601640000113/908918_regulamento_regulamento_908918_2025-05-15_2025-05-15.pdf,908918_regulamento_regulamento_908918_2025-05-15_2025-05-15.pdf,2025-05-15,864374
53601640000113,emissao,data/raw/53601640000113/908920_emissao_emissao_908920_2025-05-20_2025-05-20.pdf,908920_emissao_emissao_908920_2025-05-20_2025-05-20.pdf,2025-05-20,161665
53601640000113,regulamento,data/raw/53601640000113/911353_regulamento_regulamento_911353_2025-05-26_2025-05-26.pdf,911353_regulamento_regulamento_911353_2025-05-26_2025-05-26.pdf,2025-05-26,311349
53601640000113,regulamento,data/raw/53601640000113/911354_regulamento_regulamento_911354_2025-05-26_2025-05-26.pdf,911354_regulamento_regulamento_911354_2025-05-26_2025-05-26.pdf,2025-05-26,866089
53601640000113,assembleia,data/raw/53601640000113/955346_assembleia_assembleia_955346_2025-07-28_2025-07-28.pdf,955346_assembleia_assembleia_955346_2025-07-28_2025-07-28.pdf,2025-07-28,245136
53604320000117,emissao,data/raw/53604320000117/1090884_emissao_emissao_1090884_2026-01-22_2026-01-22.pdf,1090884_emissao_emissao_1090884_2026-01-22_2026-01-22.pdf,2026-01-22,252241
53604320000117,emissao,data/raw/53604320000117/1093749_emissao_emissao_1093749_2026-01-27_2026-01-27.pdf,1093749_emissao_emissao_1093749_2026-01-27_2026-01-27.pdf,2026-01-27,189370
53604320000117,assembleia,data/raw/53604320000117/1126343_assembleia_assembleia_1126343_2026-02-26_2026-02-26.pdf,1126343_assembleia_assembleia_1126343_2026-02-26_2026-02-26.pdf,2026-02-26,125482
53604320000117,assembleia,data/raw/53604320000117/1155478_assembleia_assembleia_1155478_2026-04-06_2026-04-06.pdf,1155478_assembleia_assembleia_1155478_2026-04-06_2026-04-06.pdf,2026-04-06,355842
53604320000117,emissao,data/raw/53604320000117/815543_emissao_emissao_815543_2024-01-15_2024-01-15.pdf,815543_emissao_emissao_815543_2024-01-15_2024-01-15.pdf,2024-01-15,160593
53604320000117,regulamento,data/raw/53604320000117/815545_regulamento_regulamento_815545_2024-01-18_2024-01-18.pdf,815545_regulamento_regulamento_815545_2024-01-18_2024-01-18.pdf,2024-01-18,885499
53604320000117,regulamento,data/raw/53604320000117/902298_regulamento_regulamento_902298_2025-04-23_2025-04-23.pdf,902298_regulamento_regulamento_902298_2025-04-23_2025-04-23.pdf,2025-04-23,198912
53604320000117,regulamento,data/raw/53604320000117/902304_regulamento_regulamento_902304_2025-04-23_2025-04-23.pdf,902304_regulamento_regulamento_902304_2025-04-23_2025-04-23.pdf,2025-04-23,1050224
53661754000159,evento,data/raw/53661754000159/1058361_evento_evento_1058361_2025-12-10_2025-12-10.pdf,1058361_evento_evento_1058361_2025-12-10_2025-12-10.pdf,2025-12-10,186032
53661754000159,evento,data/raw/53661754000159/1087827_evento_evento_1087827_2026-01-19_2026-01-19.pdf,1087827_evento_evento_1087827_2026-01-19_2026-01-19.pdf,2026-01-19,247252
53661754000159,assembleia,data/raw/53661754000159/1134667_assembleia_assembleia_1134667_2026-03-10_2026-03-10.pdf,1134667_assembleia_assembleia_1134667_2026-03-10_2026-03-10.pdf,2026-03-10,143903
53661754000159,evento,data/raw/53661754000159/1198547_evento_evento_1198547_2026-05-11_2026-05-11.pdf,1198547_evento_evento_1198547_2026-05-11_2026-05-11.pdf,2026-05-11,117963
53661754000159,emissao,data/raw/53661754000159/592721_emissao_emissao_592721_2024-01-30_2024-01-30.pdf,592721_emissao_emissao_592721_2024-01-30_2024-01-30.pdf,2024-01-30,119704
53661754000159,assembleia,data/raw/53661754000159/614367_assembleia_assembleia_614367_2024-03-01_2024-03-01.pdf,614367_assembleia_assembleia_614367_2024-03-01_2024-03-01.pdf,2024-03-01,156010
53661754000159,regulamento,data/raw/53661754000159/614368_regulamento_regulamento_614368_2024-03-04_2024-03-04.pdf,614368_regulamento_regulamento_614368_2024-03-04_2024-03-04.pdf,2024-03-04,988228
53661754000159,emissao,data/raw/53661754000159/635201_emissao_emissao_635201_2024-01-24_2024-01-24.pdf,635201_emissao_emissao_635201_2024-01-24_2024-01-24.pdf,2024-01-24,106773
53661754000159,regulamento,data/raw/53661754000159/635204_regulamento_regulamento_635204_2024-01-24_2024-01-24.pdf,635204_regulamento_regulamento_635204_2024-01-24_2024-01-24.pdf,2024-01-24,744490
53661754000159,assembleia,data/raw/53661754000159/669923_assembleia_assembleia_669923_2024-05-27_2024-05-27.pdf,669923_assembleia_assembleia_669923_2024-05-27_2024-05-27.pdf,2024-05-27,1218491
53661754000159,regulamento,data/raw/53661754000159/669925_regulamento_regulamento_669925_2024-05-27_2024-05-27.pdf,669925_regulamento_regulamento_669925_2024-05-27_2024-05-27.pdf,2024-05-27,796476
53661754000159,assembleia,data/raw/53661754000159/951342_assembleia_assembleia_951342_2025-07-23_2025-07-23.pdf,951342_assembleia_assembleia_951342_2025-07-23_2025-07-23.pdf,2025-07-23,153341
53661754000159,assembleia,data/raw/53661754000159/970851_assembleia_assembleia_970851_2025-08-04_2025-08-04.pdf,970851_assembleia_assembleia_970851_2025-08-04_2025-08-04.pdf,2025-08-04,29241
53662209000187,assembleia,data/raw/53662209000187/1125396_assembleia_assembleia_1125396_2026-01-19_2026-01-19.pdf,1125396_assembleia_assembleia_1125396_2026-01-19_2026-01-19.pdf,2026-01-19,3275905
53662209000187,emissao,data/raw/53662209000187/592183_emissao_emissao_592183_2024-01-23_2024-01-23.pdf,592183_emissao_emissao_592183_2024-01-23_2024-01-23.pdf,2024-01-23,2651873
53662209000187,emissao,data/raw/53662209000187/592189_emissao_emissao_592189_2024-01-23_2024-01-23.pdf,592189_emissao_emissao_592189_2024-01-23_2024-01-23.pdf,2024-01-23,2849104
53662209000187,regulamento,data/raw/53662209000187/592190_regulamento_regulamento_592190_2024-01-23_2024-01-23.pdf,592190_regulamento_regulamento_592190_2024-01-23_2024-01-23.pdf,2024-01-23,946766
53662209000187,regulamento,data/raw/53662209000187/618982_regulamento_regulamento_618982_2024-02-19_2024-02-19.pdf,618982_regulamento_regulamento_618982_2024-02-19_2024-02-19.pdf,2024-02-19,1618985
53662209000187,regulamento,data/raw/53662209000187/618985_regulamento_regulamento_618985_2024-02-19_2024-02-19.pdf,618985_regulamento_regulamento_618985_2024-02-19_2024-02-19.pdf,2024-02-19,948902
53662209000187,regulamento,data/raw/53662209000187/624929_regulamento_regulamento_624929_2024-03-21_2024-03-21.pdf,624929_regulamento_regulamento_624929_2024-03-21_2024-03-21.pdf,2024-03-21,859890
53662209000187,regulamento,data/raw/53662209000187/624930_regulamento_regulamento_624930_2024-03-21_2024-03-21.pdf,624930_regulamento_regulamento_624930_2024-03-21_2024-03-21.pdf,2024-03-21,1479624
53662209000187,emissao,data/raw/53662209000187/624934_emissao_emissao_624934_2024-03-22_2024-03-22.pdf,624934_emissao_emissao_624934_2024-03-22_2024-03-22.pdf,2024-03-22,173045
53662209000187,emissao,data/raw/53662209000187/633148_emissao_emissao_633148_2024-04-02_2024-04-02.pdf,633148_emissao_emissao_633148_2024-04-02_2024-04-02.pdf,2024-04-02,166033
53662209000187,regulamento,data/raw/53662209000187/672587_regulamento_regulamento_672587_2024-05-17_2024-05-17.pdf,672587_regulamento_regulamento_672587_2024-05-17_2024-05-17.pdf,2024-05-17,3023074
53662209000187,regulamento,data/raw/53662209000187/726859_regulamento_regulamento_726859_2024-07-12_2024-07-12.pdf,726859_regulamento_regulamento_726859_2024-07-12_2024-07-12.pdf,2024-07-12,3836759
53662209000187,emissao,data/raw/53662209000187/808151_emissao_emissao_808151_2024-12-24_2024-12-24.pdf,808151_emissao_emissao_808151_2024-12-24_2024-12-24.pdf,2024-12-24,188906
53662209000187,regulamento,data/raw/53662209000187/808315_regulamento_regulamento_808315_2024-12-17_2024-12-17.pdf,808315_regulamento_regulamento_808315_2024-12-17_2024-12-17.pdf,2024-12-17,1163643
53662209000187,regulamento,data/raw/53662209000187/831566_regulamento_regulamento_831566_2025-01-17_2025-01-17.pdf,831566_regulamento_regulamento_831566_2025-01-17_2025-01-17.pdf,2025-01-17,5572247
53662209000187,regulamento,data/raw/53662209000187/911129_regulamento_regulamento_911129_2025-05-21_2025-05-21.pdf,911129_regulamento_regulamento_911129_2025-05-21_2025-05-21.pdf,2025-05-21,2971492
53662209000187,emissao,data/raw/53662209000187/924968_emissao_emissao_924968_2025-06-13_2025-06-13.pdf,924968_emissao_emissao_924968_2025-06-13_2025-06-13.pdf,2025-06-13,743093
53662209000187,emissao,data/raw/53662209000187/924981_emissao_emissao_924981_2025-06-13_2025-06-13.pdf,924981_emissao_emissao_924981_2025-06-13_2025-06-13.pdf,2025-06-13,188945
53676261000192,assembleia,data/raw/53676261000192/1138725_assembleia_assembleia_1138725_2026-03-06_2026-03-06.pdf,1138725_assembleia_assembleia_1138725_2026-03-06_2026-03-06.pdf,2026-03-06,242646
