cnpj,nome,priority_rank,status,erro,documentos_listados,documentos_selecionados,documentos_baixados
53030845000196,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS SKYFALL DE RESPONSABILIDADE LIMITADA,440,ok,,66,18,18
63615161000100,ROBBIN PAGAMENTOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,441,ok,,16,8,8
65216273000113,APG SAFIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,442,ok,,11,7,7
31523773000186,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALI CRÉDITO,443,ok,,190,18,18
62453870000173,OTMOW I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,444,ok,,25,11,11
62541630000120,DAYCOVAL D313 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,445,ok,,15,7,7
35138000000137,CONTAÍ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,446,ok,,167,18,18
59224026000166,SALUS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,447,ok,,42,15,15
42866998000151,PRECAVIDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,448,ok,,96,11,11
58088190000120,MAIS TODOS PF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,449,ok,,57,18,18
57182384000128,DAYCOVAL D175 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,450,ok,,38,8,8
56886293000100,ATHENAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,451,ok,,29,1,1
58407746000102,VIER K FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,452,ok,,25,3,3
19153705000177,CREDERE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,453,ok,,143,18,18
35138028000174,JIF CRÉDITOS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO PRIVADO,454,ok,,134,18,18
62540865000106,BARAC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,455,ok,,13,8,8
58137246000190,PERCAPITAL OCTANTE RN CONSIG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,456,ok,,42,18,18
64191668000146,CONCORDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,457,ok,,12,7,7
63985864000120,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS REV FINANCEIRO RESPONSABILIDADE LIMITADA,458,ok,,15,8,8
62124934000192,SERENNA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,459,ok,,10,2,2
59701895000134,MV I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,460,ok,,29,7,7
58880077000183,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DTBR RESPONSABILIDADE LIMITADA,461,ok,,34,9,9
58423669000176,CHIMERA ALTERNATIVE ASSETS XI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,462,ok,,36,8,8
51027087000121,NAVESA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,463,ok,,21,8,8
57922500000106,AGGA PROSPERITAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,464,ok,,33,5,5
55445774000118,FRAGATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,465,ok,,51,18,18
54443741000176,GARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,466,ok,,66,18,18
45722284000168,FIDC - CANAAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,467,ok,,106,14,14
48213143000108,ALUMNI II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP,468,ok,,114,18,18
46285232000134,ROQUEDAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,469,ok,,103,18,18
56661864000109,CAPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,470,ok,,47,11,11
46285106000180,PAGOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,471,ok,,123,18,18
59092306000168,AMYX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,472,ok,,36,18,18
59510243000112,ADEMICON FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,473,ok,,30,7,7
61141562000140,SOMA FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,474,ok,,34,4,4
58593281000113,HEIVI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,475,ok,,21,1,1
61062538000115,EXT LOOMY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,476,ok,,22,8,8
63915937000107,DAYCOVAL D366 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,477,ok,,12,4,4
52998251000100,HAOC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,478,ok,,18,5,5
61061838000180,DAYCOVAL D278 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,479,ok,,24,8,8
26405893000149,FIDC RECEBÍVEIS RODOANEL TRECHO OESTE - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,480,ok,,129,17,17
52115148000175,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EM CLASSES DE COTAS EMPÍRICA MULTIESTRATÉGIA,481,ok,,69,14,14
58304663000180,TCG IRON I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,482,ok,,35,14,14
60371387000114,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NEXT CONSIG,483,ok,,22,6,6
62877158000100,FIBRA MAKEVET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,484,ok,,10,10,10
57334752000106,DOLPHIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,485,ok,,46,13,13
55333029000187,POTI BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,486,ok,,66,18,18
60851290000109,LRS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,487,ok,,29,9,9
55897261000148,VIA CERTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS,488,ok,,26,9,9
57391433000132,MLC ISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,489,ok,,26,4,4
61575850000102,LEXEDGE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,490,ok,,22,6,6
51119641000109,FACIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,491,ok,,102,18,18
39722215000151,FIRMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADOS I,492,ok,,3264,18,18
63381126000173,OPENSEA SP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,493,ok,,15,6,6
56975898000178,ESQUADRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,494,ok,,44,18,18
63677254000169,LC2M FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - DE RESPONSABILIDADE LIMITADA,495,ok,,19,11,11
53337453000174,CM ESTADUAL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,496,ok,,51,9,9
41755875000180,BTZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,497,ok,,77,4,4
55636084000146,EXPLORER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,498,ok,,43,13,13
63905021000176,STAR BLUE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DE RESPONSABILIDADE LIMITADA,499,ok,,13,4,4
63673530000110,FIDC JUSTO FINANCEIRO RESPONSABILIDADE LIMITADA,500,ok,,3,3,3
60101506000119,VIRTUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,501,ok,,21,6,6
59213700000107,ITAUNA PIPELINE F. DE INVEST. EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIM,502,ok,,47,11,11
58363671000105,ROCK AX FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,503,ok,,28,6,6
58312065000152,SDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,504,ok,,37,11,11
57310139000159,LC III FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DE RESPONSABILIDADE LIMITADA,505,ok,,43,5,5
56006480000152,RHODES FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,506,ok,,49,11,11
55569572000188,M7 CORAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,507,ok,,50,18,18
54904072000192,COLISEU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,508,ok,,46,7,7
54349764000116,LOGICAL ADVANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,509,ok,,39,6,6
54287342000163,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS PIX CARD CONSIG,510,ok,,59,18,18
53210273000127,MARIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,511,ok,,33,4,4
50536324000117,MAQNELSON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,512,ok,,72,18,18
40226175000136,VSI 123QRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,513,parcial,467688:ProviderUnavailableError,147,18,17
35823530000114,BANMINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,514,ok,,133,18,18
32969535000161,GALAPAGOS NIGRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS.,515,ok,,104,14,14
53164551000157,PRIME PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,516,ok,,57,9,9
50963249000170,BOREAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAL,517,ok,,107,18,18
64656289000184,ARV MAISTODOS FIDC RESPONSABILIDADE LIMITADA,518,ok,,3,3,3
57507339000104,STRATEGI VISION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,519,ok,,33,6,6
54679234000136,CHIMERA ALTERNATIVE ASSETS VII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESP LIMITADA,520,ok,,23,9,9
62891357000164,CONDOCONTA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,521,ok,,7,7,7
55705137000133,BLC IV FEEDER II FIF EM COTAS DE FIM CRED PRIV - RESPONSABILIDADE LIMITADA,522,ok,,0,0,0
63939263000180,MLC 1C FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,523,ok,,13,5,5
65276225000110,EP ACESS SOSU OPPORTUNITIES III FIDC RESPONSABILIDADE LIMITADA,524,ok,,6,3,3
53676261000192,RESTART FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,525,ok,,59,18,18
63453654000190,CYGNUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,526,ok,,15,7,7
15675220000192,MP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,527,ok,,147,17,17
66733422000184,MAX LABEL FIDC RESPONSABILIDADE LIMITADA,528,ok,,3,3,3
59400011000101,VSG LEGAL I FIDC DE RESP LIMITADA,529,ok,,13,4,4
65613767000131,RSC SERVICOS FINANCEIROS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,530,ok,,3,3,3
61226894000127,ARC LC FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,531,ok,,21,6,6
61051375000175,LEEN CHRONOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,532,ok,,20,6,6
60307274000150,BSB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,533,ok,,35,17,17
32948513000115,LANA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,534,ok,,148,18,18
58055646000156,ORUMAS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,535,ok,,49,17,17
57671358000163,ASTRO SAUDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DE RESPONSABILIDADE LIMITADA,536,ok,,28,4,4
55609516000120,SIGHT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,537,ok,,45,11,11
35162655000140,INTRABANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,538,ok,,162,18,18
21205491000187,INOVA CREDTECH I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS FINANCEIRO,539,ok,,99,18,18
57182898000183,COPOBRAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA RECEBÍVEIS COME,540,ok,,36,8,8
54248993000144,TRINITÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,541,ok,,88,18,18
56806404000121,ST 1017 FIDC RESPONSABILIDADE LIMITADA,542,ok,,12,4,4
57740051000177,CHAVANTES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,543,ok,,32,5,5
59197255000139,BF3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA,544,ok,,22,5,5
64988177000120,Algarve Hanover Fundo de Investimento em Direitos Creditórios Responsabilidade Limitada,545,ok,,19,12,12
58547566000118,LEME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,546,ok,,5,2,2
28880400000158,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS GRAN CAPITAL,547,ok,,84,15,15
60572029000170,ALLU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,548,ok,,41,18,18
64382297000180,DAYCOVAL D358 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,549,ok,,9,3,3
67106913000168,LEF I FUNDO DE INVESTIMENTO DIREITOS CREDITÓRIOS RESP LIMITADA,550,ok,,2,2,2
54976450000143,JGP SPECIAL SITUATIONS IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,551,ok,,41,6,6
56986018000169,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS KANAL,552,ok,,36,9,9
45810162000123,LANCE REAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,553,ok,,41,5,5
61386823000191,DAYCOVAL D290 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,554,ok,,17,6,6
59225114000182,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS FINEDU.TECH,555,ok,,28,7,7
66598676000137,FAETA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,556,ok,,0,0,0
66572273000119,RIDOLFINVEST 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,557,ok,,3,3,3
65953191000151,ATRIVON RECEBÍVEIS DO VERIDIUM STRUCTURED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,558,ok,,0,0,0
64168514000133,VATZ I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS FINANCEIRO RESPONSABILIDADE LIMITADA,559,ok,,3,3,3
62363449000171,VOGEL CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,560,ok,,6,6,6
13807406000122,B8 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,561,ok,,148,18,18
61896279000128,OTIMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,562,ok,,19,10,10
57544715000122,CINDAPA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,563,ok,,22,10,10
55211476000163,LABRADOR II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,564,ok,,21,5,5
54148306000119,OPEN 365 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,565,ok,,43,10,10
53996774000180,FICRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,566,ok,,42,7,7
41579569000130,BETTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,567,ok,,123,18,18
32990730000173,C+ VALORA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,568,ok,,147,15,15
59958357000120,ATLAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,569,ok,,23,4,4
48359929000138,KYOMI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,570,ok,,33,7,7
23104455000152,SATURNO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,571,ok,,161,18,18
53203961000160,URCA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,572,ok,,5,5,5
53180877000178,MATUA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,573,ok,,56,7,7
64569883000138,CORE RETURN CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,574,ok,,9,2,2
30576221000173,FORTITUDINE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,575,ok,,157,8,8
33701265000176,5G CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,576,ok,,131,4,4
52363837000107,FAMA GAIA SOCIOBIOECONOMIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INVESTIMENTO SUSTENTÁVEL,577,ok,,64,15,15
55048271000109,ST 1009 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,578,ok,,48,14,14
26380651000148,SF4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS- RESPONSABILIDADE LIMITADA,579,ok,,153,18,18
59679768000186,AMANA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,580,ok,,37,12,12
60397788000143,SNOW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,581,ok,,29,11,11
55965708000179,ATLANTA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,582,ok,,48,11,11
57246541000111,ZTIRAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,583,ok,,42,11,11
58954368000179,BELLAGIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP,584,ok,,30,10,10
58003612000118,ACARI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,585,ok,,25,6,6
45963673000185,K - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,586,ok,,98,18,18
28960803000107,M SUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,587,ok,,122,6,6
13026491000191,HAMPTON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,588,ok,,158,18,18
60646521000142,RIPRESA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,589,ok,,23,3,3
65706613000194,UP VENDAS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,590,ok,,5,5,5
64598309000108,CARUMBE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS FEEDER RESPONSABILIDADE LIMITADA,591,ok,,5,4,4
63219990000173,NEXA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,592,ok,,13,5,5
62692691000199,CROMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,593,ok,,1,1,1
62431397000123,BMJ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,594,ok,,18,7,7
61543748000125,ORIZ JUS CPS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,595,ok,,25,12,12
58594026000195,CORTICAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS DE RESPONSABILIDADE LIMITADA,596,ok,,28,9,9
18862277000199,BRASFOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,597,ok,,192,18,18
55579164000107,VERA CRUZ II - ATIVOS JUDICIAIS - PROCESSO DE CONHECIMENTO - FIDC - RESPONSABILIDADE LIMITADA,598,ok,,47,11,11
54422285000188,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PP1 FINANCEIRO,599,ok,,42,13,13
35880835000168,FUNDO DE GESTÃO E RECUPERAÇÃO - FIDC - RESPONSABILIDADE LIMITADA,600,ok,,127,13,13
35609597000150,BLP W FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,601,ok,,63,14,14
28267746000185,LEPAPIE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,602,ok,,145,18,18
57107628000108,GTCS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,603,ok,,44,16,16
31772157000169,SERRA DO MAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,604,ok,,58,10,10
58363382000106,IPIRANGA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,605,ok,,13,0,0
61917809000177,SAMPA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,606,ok,,9,0,0
46075403000109,HUBCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,607,ok,,95,18,18
55102194000128,INVEST BRASIL RDD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,608,ok,,47,16,16
65466135000192,BPA INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,609,ok,,8,8,8
63699134000162,GELMAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,610,ok,,8,6,6
58482694000120,BLIPS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,611,ok,,32,9,9
62193694000188,VERA CRUZ III ATIVOS JUDICIAIS PROCESSO DE CONHECIMENTO FIDC CRED PRIV,612,ok,,15,3,3
57976577000150,OKLAHOMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,613,ok,,31,11,11
50120355000192,GRIF ADVANCED - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,614,ok,,83,18,18
55808689000177,CHIMERA ALTERNATIVE ASSETS IX FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADR. DE RESP. LTDA,615,ok,,26,7,7
57017012000146,MABC FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,616,ok,,31,4,4
63429748000124,USECORP F3 PILOTAGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,617,ok,,15,7,7
35982683000104,GPR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,618,ok,,142,18,18
56746022000150,BJ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,619,ok,,26,4,4
60331197000173,BRAEVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,620,ok,,19,10,10
60602623000166,CLASSE II DO TUNDRA FIDC DE RESPONSABILIDADE LIMITADA,621,ok,,21,5,5
55328569000172,PARATII FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,622,ok,,32,10,10
50555970000121,SIRIUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,623,ok,,69,18,18
55819223000177,INVESTMONEY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,624,ok,,51,8,8
60757582000187,NOVO OLHAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,625,ok,,16,6,6
56322469000100,SAUDE SEMPRE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,626,ok,,2,2,2
56431135000166,CREDGAM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,627,ok,,23,6,6
57550093000145,UPB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA,628,ok,,32,10,10
58829200000131,VOX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,629,ok,,31,9,9
59448501000188,ALCAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,630,ok,,21,2,2
54985529000130,SBG II Fundo de Investimento em Direitos Creditórios,631,ok,,35,5,5
61220673000141,VISION FIDC - CREDITOS EM RECUPERACAO JUDICIAL - RESP LIMITADA,632,ok,,17,7,7
61263184000177,VB II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS,633,ok,,20,5,5
63884884000104,Ímpar Seguralta Fundo de Investimento em Direitos Creditórios Comissões de Serviços,634,ok,,14,7,7
64191967000180,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ERFOLG PARANAPANEMA CREDITOS PUBLICOS RESP LIMITADA,635,ok,,16,11,11
64415486000101,MURALE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,636,ok,,14,8,8
66931093000186,AVALON FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,637,ok,,3,3,3
66940344000199,HIGH BRAVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,638,ok,,3,3,3
55348414000106,AMARILIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,639,ok,,16,4,4
55481003000186,VB1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS,640,ok,,56,18,18
54965252000184,KRENAK FUNDO DE INVESTIMENTOS EM DIREITOS CREDITORIOS,641,ok,,32,2,2
49087632000123,SALVADOR CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,642,ok,,32,13,13
10756703000106,KOBOLD H FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,643,ok,,266,18,18
31771948000174,VLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,644,ok,,137,11,11
32287737000123,B4 TRUST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,645,ok,,133,18,18
38440284000100,CANAL 75 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,646,ok,,139,18,18
42627753000171,LB FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,647,ok,,133,12,12
