setor_n1,setor_n2,role,participant,cnpjs_unicos,linhas,volume_brl,rank_no_setor_role
Crédito PJ,Recebíveis comerciais/multissetorial,coordenador_lider,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2,5,35100000.0,27.0
Crédito PJ,Recebíveis comerciais/multissetorial,coordenador_lider,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,2,2,35000000.0,28.0
Crédito PJ,Recebíveis comerciais/multissetorial,coordenador_lider,INTEGRAL INVESTIMENTOS LTDA.,1,1,25000000.0,29.0
Crédito PJ,Recebíveis comerciais/multissetorial,coordenador_lider,SOLIS INVESTIMENTOS LTDA,2,2,25000000.0,30.0
Crédito PJ,Recebíveis comerciais/multissetorial,coordenador_lider,MERITO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2,3,17500004.0,31.0
Crédito PJ,Recebíveis comerciais/multissetorial,coordenador_lider,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,2,2,11000000.0,32.0
Crédito PJ,Recebíveis comerciais/multissetorial,coordenador_lider,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1,2,7000000.0,33.0
Crédito PJ,Recebíveis comerciais/multissetorial,coordenador_lider,SEFER INVESTIMENTOS DISTRIBUIDORA DE T-TULOS E VALORES MOBILI-RIOS LTDA.,1,1,5000000.0,34.0
Crédito PJ,Recebíveis comerciais/multissetorial,coordenador_lider,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",3,6,3075000.0,35.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,42,42,6722270737.79,1.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1,1,2321447810.56,2.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,BANCO FINAXIS S.A.,3,3,2008737625.0,3.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,5,5,1573037505.6399999,4.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,BANCO BRADESCO S.A.,2,2,1342127418.17,5.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,OLIVEIRA TRUST DTVM S.A.,5,5,728429678.68,6.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,9,9,709205606.77,7.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,4,4,611589784.4,8.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,4,4,540513279.49,9.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,PLANNER CORRETORA DE VALORES S.A.,9,9,482152343.46,10.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,BANCO GENIAL S.A.,3,3,318974551.76,11.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1,1,264763884.33,12.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,7,7,259459195.86,13.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,BANCO DAYCOVAL S.A.,2,2,229881692.68,14.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,BANCO BTG PACTUAL S/A,1,1,223963844.72,15.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1,1,206389173.71,16.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,1,1,72792793.95,17.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,3,3,27423696.46,18.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1,1,24805484.08,19.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1,1,22756883.39,20.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,LASTRO RDV DTVM Ltda,1,1,12489692.62,21.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1,1,5462714.8,22.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2,2,3925779.1900000004,23.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_cvm,MERITO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2,2,3136537.18,24.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,36,141,4410499946.31,1.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,2,4,1302503001.4099998,2.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,BANCO FINAXIS S.A.,4,15,1255000000.0,3.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,2,2,1215800000.0,4.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,BANCO BRADESCO S.A.,1,2,720000000.0,5.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,QI CTVM,15,18,637000000.21,6.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A,1,1,570000000.0,7.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,Banco Bradesco S.A.,1,1,490000000.0,8.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,HEMERA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,7,26,415047884.0,9.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,4,4,354000000.0,10.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,2,2,333810000.0,11.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,"OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,",1,1,255000000.0,12.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,BANCO BTG PACTUAL S.A.,1,1,236000000.0,13.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,SINGULARE CORRETORA DE TÍTULOS E VALORESMOBILIÁRIOS S.A.,1,1,225000000.0,14.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,BANCO GENIAL S.A.,3,4,215000000.0,15.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,Oliveira Trust Distribuidora de Títulos e Valores Mobiliários S.A.,1,1,210000000.0,16.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,BANVOX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,1,8,170998913.36,17.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,BANCO DAYCOVAL S.A.,2,6,167000000.0,18.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,Singulare DTVM,3,3,150000000.0,19.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,ID CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,6,17,133999999.9,20.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,LIMINE TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,2,2,130000000.0,21.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,Singulare DVTM,1,1,130000000.0,22.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,7,8,127500000.0,23.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,7,9,114000002.72,24.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,HEMERA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,3,10,103000000.0,25.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,1,1,100000000.0,26.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,PLANNER CORRETORA DE VALORES S.A,5,6,94091291.14,27.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,CAPITAL MARKETS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,1,3,89000000.0,28.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,Singulare CTVM,4,4,83599999.11,29.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2,4,78500000.0,30.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,BANVOX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,1,1,60100000.0,31.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1,1,60000000.0,32.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,1,2,57500071.0,33.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,BANCO FINAXIS S.A,1,1,50000000.0,34.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,1,3,50000000.0,35.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,PLANNER CORRETORA DE VALORES S/A.,2,3,40300000.0,36.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1,3,40000010.19,37.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,1,1,30000000.0,38.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A,3,3,30000000.0,39.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,Singulare,1,1,30000000.0,40.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,OSLO CAPITAL DISTRIBUDORA DE TITULOS E VALORES MOBILIARIOS S.A,1,1,25000000.0,41.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,PLANNER CORRETORA DE VALORES S.A.,2,2,22500000.0,42.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,TERRA INVESTIMENTOS DTVM LTDA,2,3,22100000.0,43.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,LIMINE TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,1,1,15000000.0,44.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,MERITO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2,2,15000000.0,45.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A,2,2,12000000.0,46.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,2,2,11000000.0,47.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,1,1,10000000.0,48.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,"PLANNER CORRETORA DE VALORES S.A.,",2,2,7000000.0,49.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,Singulare Corretora de Títulos e Valores Mobiliários S.A.,2,2,7000000.0,50.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,Trustee Distribuidora de Titulos e Valores Mobiliarios,1,2,7000000.0,51.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,ID CORRETORA DE TÍTULOS E VALORES S.A.,2,3,6559999.99,52.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,"BANVOX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,",1,1,6000000.0,53.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,ID CORRETORA DE TÍTULOS E VALORES IMOBILIÁRIOS S.A.,1,2,6000000.0,54.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,1,1,5000000.0,55.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,ID CORRETORA DE TÍTULOS E VALORES,1,1,5000000.0,56.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,1,1,5000000.0,57.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,MASTER CCTVM,3,6,3075000.0,58.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,ID CORRETORA DE TITULOS E VALORES MOBILIÁRIOS S.A.,1,1,3000000.0,59.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,1,1,3000000.0,60.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,PLANNER CORRETORA DE VALORES S/A,1,1,2800000.0,61.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,MÉRITO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,1,1,2500004.0,62.0
Crédito PJ,Recebíveis comerciais/multissetorial,custodiante_oferta,ID CORRETORA DE TÍTULO DE VALORES MOBILIÁRIOS S.A.,1,1,2000000.0,63.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,OURO PRETO GESTÃO DE RECURSOS S.A.,23,45,5286169459.56,1.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,CBSF TRUST ADMINISTRADORA DE RECURSOS LTDA.,1,2,4426956866.059999,2.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,TERCON INVESTIMENTOS LTDA,12,25,2859498474.76,3.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,M8 PARTNERS GESTORA DE RECURSOS LTDA.,4,8,2296302025.51,4.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,SOLIS INVESTIMENTOS S A,9,18,2014609431.6,5.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,REDASSET GESTAO DE RECURSOS LTDA,1,2,1780115020.6499999,6.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,BANCO BRADESCO S.A.,2,4,1342127418.17,7.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,JGP GESTÃO DE CREDITO LTDA,2,4,1287518809.6299999,8.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,PETRA CAPITAL GESTÃO DE INVESTIMENTOS LTDA,1,3,720363743.4200001,9.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,PARAGUAÇU INVESTIMENTOS LTDA,1,2,540134634.18,10.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,VERT GESTORA DE RECURSOS FINANCEIROS LTDA.,4,7,404193745.86,11.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1,2,376103250.02,12.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,ARTESANAL MCMS LTDA,1,2,372999474.84,13.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,JIVE HIGH YIELD GESTÃO DE RECURSOS LTDA.,1,2,360700061.39,14.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,IGUANA INVESTIMENTOS LTDA.,3,5,360688572.53,15.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,OLIVEIRA TRUST SERVICER S/A,1,2,354835221.86,16.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,BRZ GESTÃO DE RECURSOS LTDA.,1,2,348703776.21000004,17.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,GFS ATIVOS FINANCEIROS E INVESTIMENTOS LTDA.,1,2,333360188.6,18.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,REDWOOD ADMINISTRAÇÃO DE RECURSOS LTDA,4,8,314342654.45,19.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,VINCI GESTORA DE RECURSOS LTDA,1,2,310921525.78,20.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,3,6,307937753.45000005,21.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,DIRETA CAPITAL LTDA,1,2,268335944.57999998,22.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,ARTESANAL FINANCEIRO LTDA,1,2,266661134.0,23.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,VALORA RENDA FIXA ESTRUTURADOS LTDA.,2,4,262593664.16000003,24.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,FIGTREE CAPITAL ADMINISTRAÇÃO DE RECURSOS LTDA.,3,6,251103810.70999998,25.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,KANASTRA ADMINISTRAÇÃO DE RECURSOS LTDA,2,4,234915696.83999997,26.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,VIA INVEST GESTÃO DE RECURSOS LTDA.,1,2,204726369.14999998,27.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,ORRAM GESTÃO DE RECURSOS LTDA.,2,4,201673846.69,28.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,XP ALLOCATION ASSET MANAGEMENT LTDA.,1,2,193302189.56,29.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,MÖBIUS CAPITAL GESTÃO DE RECURSOS LTDA.,1,2,142808703.47,30.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,ARTESANAL INVESTIMENTOS LTDA,1,2,111512911.61,31.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,GHIA GESTÃO DE RECURSOS LTDA.,1,2,55048745.730000004,32.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,1,2,46950349.16,33.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,LIBERTAS ASSET S/A,1,2,36202722.22,34.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,BENAVENT ASSET LTDA,1,2,32080256.64,35.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,AUGME CAPITAL GESTÃO DE RECURSOS LTDA.,1,2,28803111.9,36.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,4UM GESTÃO DE RECURSOS LTDA.,1,2,20004878.5,37.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,TUERI GESTORA DE RECURSOS LTDA.,1,2,19847858.689999998,38.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,VESTRA GESTORA DE RECURSOS LTDA,1,2,19832052.3,39.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,SOMA ASSET GESTÃO DE INVESTIMENTOS LTDA,1,2,14131787.12,40.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,ASSET BANK ASSET MANAGEMENT LTDA.,1,2,11366797.22,41.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,CUPERTINO CAPITAL GESTÃO DE RECURSOS LTDA,1,2,9408646.32,42.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,LEGATUS CAPITAL GESTORA DE RECURSOS LTDA,3,4,9071798.59,43.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,GERIBÁ INVESTIMENTOS LTDA,1,2,8466487.48,44.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,MARIN GESTORA DE RECURSOS S.A,1,2,7755403.59,45.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,RIZA SECURITIZAÇÃO E CARTEIRAS GESTORA DE RECURSOS LTD,1,2,6245552.01,46.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,INTEGRAL INVESTIMENTOS LTDA.,1,2,5462714.8,47.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,BLUEWAVE ASSET LTDA,1,2,4222861.5,48.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,MERITO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2,4,4072284.5900000003,49.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,FORTIS GESTORA DE RECURSOS LTDA.,1,2,1632570.73,50.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,AZUMI ASSET MANAGEMENT LTDA.,1,2,0.0,51.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,NOVA OCCAM BRASIL GESTAO DE RECURSOS LTDA.,1,2,0.0,52.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_cvm,SMART AGRO INVESTIMENTOS LTDA.,1,1,-32393.21,53.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_oferta,OURO PRETO GESTÃO DE RECURSOS S.A.,24,118,2104500032.32,1.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_oferta,M8 PARTNERS GESTORA DE RECURSOS LTDA.,5,19,1624999999.74,2.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_oferta,JGP GESTÃO DE CRÉDITO LTDA.,2,2,1279703001.4099998,3.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_oferta,JIVE HIGH YIELD GESTÃO DE RECURSOS LTDA.,1,1,1000000000.0,4.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_oferta,REDASSET GESTÃO DE RECURSOS LTDA.,1,7,780000000.0,5.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_oferta,BANCO BRADESCO S.A.,1,2,720000000.0,6.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_oferta,Oliveira Trust Servicer S.A.,1,1,570000000.0,7.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_oferta,TERCON INVESTIMENTOS LTDA,11,30,565000009.37,8.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_oferta,Banco Bradesco S.A.,1,1,490000000.0,9.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_oferta,VERT GESTORA DE RECURSOS FINANCEIROS LTDA.,4,5,407800000.0,10.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_oferta,SOLIS INVESTIMENTOS LTDA,5,22,373047884.0,11.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_oferta,IGUANA INVESTIMENTOS LTDA.,3,9,305500000.15,12.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_oferta,SOLIS INVESTIMENTOS LTDA.,3,7,293000000.0,13.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_oferta,ORRAM GESTÃO DE RECURSOS LTDA.,2,2,285000000.0,14.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_oferta,BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,1,1,284000000.0,15.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_oferta,TERCON INVESTIMENTOS LTDA.,7,15,258999943.15,16.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_oferta,XP Allocation Asset Management Ltda.,1,1,255000000.0,17.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_oferta,PARAGUAÇU INVESTIMENTOS LTDA.,1,5,238000000.01,18.0
Crédito PJ,Recebíveis comerciais/multissetorial,gestor_oferta,VINCI GESTORA DE RECURSOS LTDA.,1,1,225000000.0,19.0
