grupo,fundo,nome_curto,cnpj,data_referencia,categoria,tipo_documento,documento_id,source_file,arquivo_local_existe,page_count,categorias_com_evidencia,paginas_com_evidencia,amostra_trecho,status_auditoria
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,09/2025,outro,Informe Trimestral,1039991,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,04/09/2025 10:00,assembleia,AGE,987665,data/raw/37511828000114/987665_assembleia_assembleia_987665_2025-09-04.pdf,True,2.0,alteracoes_assembleias: 2; amortizacao: 2; cotistas_partes_relacionadas: 2; direitos_creditorios_cessoes: 1; emissoes: 1; governanca_operacional: 2,"1, 2","MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA CNPJ/MF nº 37.511.828/0001-14 ATA DA ASSEMBLEIA ESPECIAL DE COTISTAS REALIZADA EM 04 DE SETEMBRO DE 2025 1. DATA, HORA E LOCAL: Realizada no dia 04 de setembro de 2025, às 10h, de forma remota (“Ata”), nas dependências da sede do BANCO GENIAL S.A. , instituição financeira devidamente autorizada pela Comissão de Valores Mobiliários (“CVM”) a administrar carteiras de valores mobiliários, conforme Ato Declaratório nº 15.455, de 13 de janeiro de 2017, com sede na cidade do Rio de Janeiro, Estado ...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,20/10/2025 10:00,assembleia,AGE,1018978,data/raw/37511828000114/1018978_assembleia_assembleia_1018978_2025-10-20.pdf,True,9.0,,,,PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,20/10/2025,regulamento,Regulamento,1019776,data/raw/37511828000114/1019776_regulamento_regulamento_1019776_2025-10-20.pdf,True,141.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 13, 14, 15, 17, 2, 20, 24, 25, 28, 3, 30, 31, 32, 36, 37, 4, 41, 43, 45, 5, 6, 7, 8",1 REGULAMENTO DO MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA CNPJ/MF nº 37.511.828/0001-14 20 de outubro de 2025,PDF analisado
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,12/2025,outro,Informe Trimestral,1103602,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,31/12/2025,outro,Demonstrações Financeiras,1152149,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,03/2026,outro,Informe Trimestral,1182575,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,24/05/2021,regulamento,Instrumento Particular de Alteração do Regulamento,201188,data/raw/41970012000126/201188_regulamento_regulamento_201188_2021-05-24.pdf,True,50.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 4; preco_economia: 5; triggers_protecao: 5,"1, 11, 12, 13, 14, 15, 16, 19, 20, 21, 27, 3, 34, 38, 4, 45, 5, 6, 7, 8","...eira de títulos e valores mobiliários através do Ato Declaratório CVM nº 18.527, de 15 de março de 2021. V. Designar a Sr. ANDRÉ PINA brasileiro, casado, portador da cédula a de identidade RG nº 127.643.591 SSP/SP e CPF/MF: 042.955.637-30, com endereço comercial na Rua Doutor Renato Paes de Barros, 1017, 10º andar, Itaim Bibi, CEP 04530- 001, inscrita no CNPJ/MF sob nº36.266.751/0001-00, como diretora responsável pela administração do Fundo; VI. Aprovar o Regulamento do Fundo elaborado nos termos da Instrução CVM 356, cuja cópia encontra-se anexa ao presente Instrumento; São Paulo, 11 de maio de 2021. _________________________________________________________________________ CAPTALYS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA Administradora Este documento foi assinado digitalmente por Antonio Correa Bosco e Marcos Moretti. Para verificar as assinaturas vá ao site https://www.portaldeass...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,25/08/2021,regulamento,Regulamento,209157,data/raw/41970012000126/209157_regulamento_regulamento_209157_2021-08-25.pdf,True,51.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 4; preco_economia: 5; triggers_protecao: 5,"1, 13, 14, 15, 16, 17, 2, 21, 23, 28, 3, 35, 38, 4, 46, 5, 6, 7, 9","1 INSTRUMENTO PARTICULAR DE ALTERAÇÃO DO PRAT 1 CAPTALYS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ nº 41.970.012/0001-26 (“Fundo”) Por este Instrumento Particular, a CAPTALYS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., com sede na Cidade e Estado de São Paulo, na Rua Doutor Renato Paes de Barros, 1017, 10º andar, Itaim Bibi, CEP 04530 -001, inscrita no CNPJ/MF sob nº36.266.751/0001-00, devidamente autorizada à prestação dos serviços de administraç...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,25/08/2021,regulamento,Regulamento,211642,data/raw/41970012000126/211642_regulamento_regulamento_211642_2021-08-25.pdf,True,47.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 4; preco_economia: 5; triggers_protecao: 5,"1, 11, 12, 13, 14, 15, 19, 2, 20, 21, 26, 3, 33, 36, 4, 44, 5, 6, 7",3 Anexo I” REGULAMENTO do MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ nº 41.970.012/0001-26,PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,25/08/2021,regulamento,Instrumento Particular de Alteração do Regulamento,211643,data/raw/41970012000126/211643_regulamento_regulamento_211643_2021-08-25.pdf,True,3.0,alteracoes_assembleias: 2; direitos_creditorios_cessoes: 1; emissoes: 1; governanca_operacional: 2,"1, 2","1 INSTRUMENTO PARTICULAR DE ALTERAÇÃO DO PRAT 1 CAPTALYS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ nº 41.970.012/0001-26 (“Fundo”) Por este Instrumento Particular, a CAPTALYS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., com sede na Cidade e Estado de São Paulo, na Rua Doutor Renato Paes de Barros, 1017, 10º andar, Itaim Bibi, CEP 04530 -001, inscrita no CNPJ/MF sob nº36.266.751/0001-00, devidamente autorizada à prestação dos serviços de administraç...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,13/10/2021,regulamento,Instrumento Particular de Alteração do Regulamento,223720,data/raw/41970012000126/223720_regulamento_regulamento_223720_2021-10-13.pdf,True,4.0,alteracoes_assembleias: 2; cotistas_partes_relacionadas: 1; direitos_creditorios_cessoes: 3; emissoes: 2; governanca_operacional: 2,"1, 2, 3","INSTRUMENTO PARTICULAR DE ALTERAÇÃO DO MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ/ME nº 41.970.012/0001-26 Por este Instrumento Particular, a CAPTALYS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., com sede na Cidade e Estado de São Paulo, na Rua Doutor Renato Paes de Barros, 1017, 10º andar, Itaim Bibi, CEP 04530-001, inscrita no CNPJ/MF sob nº36.266.751/0001-00, devidamente autorizada à prestação dos serviços de administr...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,13/10/2021,regulamento,Regulamento,223727,data/raw/41970012000126/223727_regulamento_regulamento_223727_2021-10-13.pdf,True,156.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 13, 15, 16, 17, 2, 21, 22, 23, 24, 26, 27, 30, 4, 5, 6, 7, 8, 9",1 REGULAMENTO DO MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS 13 de outubro de 2021,PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,13/10/2021,outro,Outros Documentos,223732,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,03/11/2021,regulamento,Instrumento Particular de Alteração do Regulamento,232654,data/raw/41970012000126/232654_regulamento_regulamento_232654_2021-11-03.pdf,True,3.0,alteracoes_assembleias: 1; direitos_creditorios_cessoes: 2; emissoes: 1; governanca_operacional: 1,"1, 2","INSTRUMENTO PARTICULAR DE ALTERAÇÃO DO MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ/ME nº 41.970.012/0001-26 Por este Instrumento Particular, a CAPTALYS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., com sede na Cidade e Estado de São Paulo, na Rua Doutor Renato Paes de Barros, 1017, 10º andar, Itaim Bibi, CEP 04530 -001, inscrita no CNPJ/MF sob nº36.266.751/0001-00, devidamente autorizada à prestação dos serviços de administ...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,03/11/2021,regulamento,Regulamento,232655,data/raw/41970012000126/232655_regulamento_regulamento_232655_2021-11-03.pdf,True,154.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 13, 14, 15, 16, 17, 2, 21, 22, 23, 24, 26, 29, 4, 40, 5, 6, 7, 8, 9",1 REGULAMENTO DO MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS 03 de novembro de 2021,PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,11/11/2021,regulamento,Instrumento Particular de Alteração do Regulamento,234125,data/raw/41970012000126/234125_regulamento_regulamento_234125_2021-11-11.pdf,True,3.0,alteracoes_assembleias: 1; direitos_creditorios_cessoes: 2; emissoes: 1; governanca_operacional: 1,"1, 2","INSTRUMENTO PARTICULAR DE ALTERAÇÃO DO MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ/ME nº 41.970.012/0001-26 Por este Instrumento Particular, a CAPTALYS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., com sede na Cidade e Estado de São Paulo, na Rua Doutor Renato Paes de Barros, 1017, 10º andar, Itaim Bibi, CEP 04530 -001, inscrita no CNPJ/MF sob nº36.266.751/0001-00, devidamente autorizada à prestação dos serviços de administ...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,11/11/2021,regulamento,Regulamento,234127,data/raw/41970012000126/234127_regulamento_regulamento_234127_2021-11-11.pdf,True,154.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 13, 14, 15, 16, 17, 2, 21, 22, 23, 24, 26, 29, 4, 40, 5, 6, 7, 8, 9",1 REGULAMENTO DO MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS 11 de novembro de 2021,PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,25/11/2021,regulamento,Instrumento Particular de Alteração do Regulamento,241163,data/raw/41970012000126/241163_regulamento_regulamento_241163_2021-11-25.pdf,True,4.0,alteracoes_assembleias: 3; amortizacao: 2; cotistas_partes_relacionadas: 3; direitos_creditorios_cessoes: 3; emissoes: 2; governanca_operacional: 3; preco_economia: 2,"1, 2, 3, 4","1 MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ/MF nº 41.970.012/0001-26 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 25 DE NOVEMBRO DE 2021. DATA, HORA E LOCAL: Realizada aos 25 de novembro de 2021, às 10h00, na sede da CAPTALYS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição administradora (“Administradora”) do MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS, inscrito no CNPJ/MF sob o nº 41.970.012/0001-26 (“Fundo”). 1. CONVOCAÇÃO: dispensada a convocação,...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,25/11/2021,regulamento,Regulamento,241164,data/raw/41970012000126/241164_regulamento_regulamento_241164_2021-11-25.pdf,True,155.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 13, 14, 15, 16, 17, 2, 21, 22, 23, 24, 27, 30, 4, 5, 6, 7, 8, 9",1 REGULAMENTO DO MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS 25 de novembro de 2021,PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,12/2021,outro,Informe Trimestral,269525,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,31/12/2021,outro,Relatório de Agência de Rating,269351,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,31/12/2021,outro,Demonstrações Financeiras,451283,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,03/2022,outro,Informe Trimestral,304789,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,04/03/2022 17:00,assembleia,AGO/E,312463,data/raw/41970012000126/312463_assembleia_assembleia_312463_2022-03-04.pdf,True,8.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 1; governanca_operacional: 5; performance_risco: 2; preco_economia: 1; triggers_protecao: 1,"1, 2, 3, 4, 5, 6, 7, 8","1 MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ/MF nº 41.970.012/0001-26 ATA DA ASSEMBLEIA GERAL DE COTISTAS REALIZADA EM 04 DE MARÇO DE 2022. DATA, HORA E LOCAL: Realizada aos 04 de março de 2022], às 17h00, na sede da CAPTALYS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição administradora (“Administradora”) do MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS , inscrito no CNPJ/MF sob o nº 41.970.012/0001-26 (“Fundo”). 1. CONVOCAÇÃO: dispensada a convocação, nos termos do arti...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,04/03/2022,regulamento,Regulamento,312464,data/raw/41970012000126/312464_regulamento_regulamento_312464_2022-03-04.pdf,True,156.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 13, 15, 16, 17, 2, 21, 22, 24, 27, 30, 4, 5, 6, 7, 8, 9",1 REGULAMENTO DO MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS 04 de março de 2022,PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,31/03/2022,outro,Relatório de Agência de Rating,304735,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,06/2022,outro,Informe Trimestral,339584,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,06/2022,outro,Informe Trimestral,345266,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,30/06/2022,outro,Relatório de Agência de Rating,339472,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,07/07/2022 17:00,assembleia,AGO/E,327165,data/raw/41970012000126/327165_assembleia_assembleia_327165_2022-07-07.pdf,True,3.0,alteracoes_assembleias: 2; cotistas_partes_relacionadas: 2; direitos_creditorios_cessoes: 2; emissoes: 2; governanca_operacional: 2,"1, 2, 3","1 MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ/MF nº 41.970.012/0001-26 ATA DA ASSEMBLEIA GERAL DE COTISTAS REALIZADA EM 07 DE JULHO DE 2022. DATA, HORA E LOCAL: Realizada aos 07 de julho de 2022, às 17h00, na sede da CAPTALYS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição administradora (“Administradora”) do MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS, inscrito no CNPJ/MF sob o nº 41.970.012/0001-26 (“Fundo”). 1. CONVOCAÇÃO: dispensada a convocação, nos termos do artigo...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,07/07/2022,regulamento,Regulamento,327171,data/raw/41970012000126/327171_regulamento_regulamento_327171_2022-07-07.pdf,True,156.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 13, 15, 16, 17, 18, 2, 22, 23, 24, 27, 28, 30, 4, 41, 5, 6, 7, 8, 9",1 REGULAMENTO DO MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS 07 de julho de 2022,PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,09/2022,outro,Informe Trimestral,377134,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,30/09/2022,outro,Relatório de Agência de Rating,376803,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,18/10/2022 17:00,assembleia,AGO/E,366765,data/raw/41970012000126/366765_assembleia_assembleia_366765_2022-10-18.pdf,True,8.0,alteracoes_assembleias: 5; amortizacao: 2; cotistas_partes_relacionadas: 3; direitos_creditorios_cessoes: 5; emissoes: 4; governanca_operacional: 5; performance_risco: 1; preco_economia: 5,"1, 2, 3, 4, 5, 6, 7","1 MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ/MF nº 41.970.012/0001-26 ATA DA ASSEMBLEIA GERAL DE COTISTAS REALIZADA EM 18 DE OUTUBRO DE 2022. DATA, HORA E LOCAL: Realizada aos 18 de outubro de 2022, às 17h00, na sede da CAPTALYS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição administradora (“Administradora”) do MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO S, inscrito no CNPJ/MF sob o nº 41.970.012/0001-26 (“Fundo”). 1. CONVOCAÇÃO: dispensada a convocação, nos termos do a...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,18/10/2022,regulamento,Regulamento,366767,data/raw/41970012000126/366767_regulamento_regulamento_366767_2022-10-18.pdf,True,158.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 14, 15, 17, 18, 2, 22, 23, 24, 25, 27, 28, 31, 4, 5, 6, 7, 8, 9",1 REGULAMENTO DO MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS 18 de outubro de 2022,PDF analisado
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,12/2022,outro,Informe Trimestral,418644,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,30/12/2022,outro,Relatório de Agência de Rating,417778,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,30/12/2022,outro,Relatório de Agência de Rating,418418,,False,,,,,Inventariado sem PDF local
