entity_kind,cnpj_entity,cnpj_fundo,cnpj_classe,nome_entity,nome_fundo,nome_classe,tipo_fidc_cvm,first_known_date,first_data_constituicao,first_data_inicio,first_data_registro,latest_data_registro,situacao_latest,administrador,gestor,custodiante,patrimonio_liquido_latest,data_patrimonio_liquido_latest,source_datasets,raw_record_count,registered_since_2024,born_since_2024_strict,registration_is_probable_recadastro,platform_has_regulatory_knowledge,platform_has_raw_documents,platform_has_curated_emission_rows,platform_coverage_level
classe_rcvm175,62898381000125,62898381000125,62898381000125,CATALISE 10 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,CATALISE 10 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,CATALISE 10 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2025-09-25,2025-09-25,2025-09-25,2025-09-25,2025-09-25,Fase Pré-Operacional,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,CATÁLISE INVESTIMENTOS LTDA.,BANCO DAYCOVAL S.A.,,,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,62891357000164,62891357000164,62891357000164,CONDOCONTA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,CONDOCONTA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,CONDOCONTA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2025-09-25,2025-09-25,2025-09-25,2025-09-25,2025-09-25,Fase Pré-Operacional,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,SRM Empírica Gestão de Crédito LTDA,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,,,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,62900415000179,62900415000179,62900415000179,LIFT JS FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,LIFT JS FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,LIFT JS FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2025-09-25,2025-09-25,2025-09-25,2025-09-25,2025-09-25,Em Funcionamento Normal,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,LIFT CAPITAL GESTORA DE RECURSOS S.A.,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,23490273.53,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,62900843000100,62900843000100,62900843000100,LUPUS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,LUPUS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,LUPUS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2025-09-25,2025-09-25,2025-09-25,2025-09-25,2025-09-25,Fase Pré-Operacional,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,CATÁLISE INVESTIMENTOS LTDA.,BANCO DAYCOVAL S.A.,,,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,62895557000195,62895557000195,62895557000195,SOMMA SIENA FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA,SOMMA SIENA FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA,SOMMA SIENA FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA,Classes de Cotas de Fundos FIDC,2025-09-25,2025-09-25,2025-09-25,2025-09-25,2025-09-25,Em Funcionamento Normal,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,SOMMA INVESTIMENTOS S.A.,BANCO BRADESCO S.A.,20231726.23,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,62898381000125,62898381000125,,CATALISE 10 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,CATALISE 10 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,,FIDC,2025-09-25,2025-09-25,,2025-09-25,2025-09-25,Fase Pré-Operacional,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,CATÁLISE INVESTIMENTOS LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,62891357000164,62891357000164,,CONDOCONTA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,CONDOCONTA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,,FIDC,2025-09-25,2025-09-25,,2025-09-25,2025-09-25,Fase Pré-Operacional,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,SRM Empírica Gestão de Crédito LTDA,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,62900415000179,62900415000179,,LIFT JS FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,LIFT JS FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,,FIDC,2025-09-25,2025-09-25,,2025-09-25,2025-09-25,Em Funcionamento Normal,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,LIFT CAPITAL GESTORA DE RECURSOS S.A.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,62900843000100,62900843000100,,LUPUS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,LUPUS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,,FIDC,2025-09-25,2025-09-25,,2025-09-25,2025-09-25,Fase Pré-Operacional,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,CATÁLISE INVESTIMENTOS LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,62895557000195,62895557000195,,SOMMA SIENA FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA,SOMMA SIENA FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA,,FIDC,2025-09-25,2025-09-25,,2025-09-25,2025-09-25,Em Funcionamento Normal,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,SOMMA INVESTIMENTOS S.A.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,62918704000103,62918704000103,62918704000103,ATLÂNTICO MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,ATLÂNTICO MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,ATLÂNTICO MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2025-09-26,2025-09-26,2025-09-26,2025-09-26,2025-09-26,Em Funcionamento Normal,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,85944593.6,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,62941946000100,62941946000100,62941946000100,CERES CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESP LIMITADA,CERES CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESP LIMITADA,CERES CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESP LIMITADA,Classes de Cotas de Fundos FIDC,2025-09-26,2025-09-26,2025-09-26,2025-09-29,2025-09-29,Em Funcionamento Normal,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,13196968.31,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,62918989000174,62918989000174,62918989000174,CLASSE ÚNICA DO ATLÂNTICO FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITO,CLASSE ÚNICA DO ATLÂNTICO FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITO,CLASSE ÚNICA DO ATLÂNTICO FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITO,Classes de Cotas de Fundos FIDC,2025-09-26,2025-09-26,2025-09-26,2025-09-26,2025-09-26,Em Funcionamento Normal,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,86876886.69,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,62913515000130,62913515000130,62913515000130,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SERRAMBI RECEBÍVEIS COMERCIAIS RESP. LIMITADA,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SERRAMBI RECEBÍVEIS COMERCIAIS RESP. LIMITADA,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SERRAMBI RECEBÍVEIS COMERCIAIS RESP. LIMITADA,Classes de Cotas de Fundos FIDC,2025-09-26,2025-09-26,2025-09-26,2025-09-26,2025-09-26,Em Funcionamento Normal,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,VERT GESTORA DE RECURSOS FINANCEIROS LTDA.,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,90128370.74,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,62917185000150,62917185000150,62917185000150,NEXT CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA FINANCEIRO,NEXT CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA FINANCEIRO,NEXT CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA FINANCEIRO,Classes de Cotas de Fundos FIDC,2025-09-26,2025-09-26,2025-09-26,2025-09-26,2025-09-26,Em Funcionamento Normal,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,HARBOUR CAPITAL ADMINISTRADORA DE CARTEIRAS DE VALORES MOBILIÁRIOS LTDA.,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,10991168.72,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,62913497000196,62913497000196,62913497000196,PNT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PNT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PNT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classes de Cotas de Fundos FIDC,2025-09-26,2025-09-26,2025-09-26,2025-09-26,2025-09-26,Em Liquidação,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,ORRAM GESTÃO DE RECURSOS LTDA.,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,0.0,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,62918704000103,62918704000103,,ATLÂNTICO MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,ATLÂNTICO MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,,FIDC,2025-09-26,2025-09-26,,2025-09-26,2025-09-26,Em Funcionamento Normal,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,62941946000100,62941946000100,,CERES CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESP LIMITADA,CERES CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESP LIMITADA,,FIDC,2025-09-26,2025-09-26,,2025-09-29,2025-09-29,Em Funcionamento Normal,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,62918989000174,62918989000174,,CLASSE ÚNICA DO ATLÂNTICO FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITO,CLASSE ÚNICA DO ATLÂNTICO FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITO,,FIDC,2025-09-26,2025-09-26,,2025-09-26,2025-09-26,Em Funcionamento Normal,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,62913515000130,62913515000130,,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SERRAMBI RECEBÍVEIS COMERCIAIS RESP. LIMITADA,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SERRAMBI RECEBÍVEIS COMERCIAIS RESP. LIMITADA,,FIDC,2025-09-26,2025-09-26,,2025-09-26,2025-09-26,Em Funcionamento Normal,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,VERT GESTORA DE RECURSOS FINANCEIROS LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,62917185000150,62917185000150,,NEXT CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA FINANCEIRO,NEXT CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA FINANCEIRO,,FIDC,2025-09-26,2025-09-26,,2025-09-26,2025-09-26,Em Funcionamento Normal,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,HARBOUR CAPITAL ADMINISTRADORA DE CARTEIRAS DE VALORES MOBILIÁRIOS LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,62913752000109,62913752000109,,OCTOPUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OCTOPUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2025-09-26,2025-09-26,,2025-09-26,2025-09-26,Cancelado,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,FIDD ADMINISTRAÇÃO DE RECURSOS LTDA,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,62913497000196,62913497000196,,PNT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,PNT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2025-09-26,2025-09-26,,2025-09-26,2025-09-26,Em Liquidação,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,ORRAM GESTÃO DE RECURSOS LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,62948345000129,62948345000129,62948345000129,ARES ENYO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,ARES ENYO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,ARES ENYO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2025-09-29,2025-09-29,2025-09-29,2025-09-29,2025-09-29,Em Funcionamento Normal,XP INVESTIMENTOS CCTVM S.A.,XP VISTA ASSET MANAGEMENT LTDA.,OLIVEIRA TRUST DTVM S.A.,81345704.66,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,62949345000143,62949345000143,62949345000143,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO MONITORADO BROTO - RESP. LIMITADA,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO MONITORADO BROTO - RESP. LIMITADA,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO MONITORADO BROTO - RESP. LIMITADA,Classes de Cotas de Fundos FIDC,2025-09-29,2025-09-29,2025-09-29,2025-09-29,2025-09-29,Fase Pré-Operacional,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,VERT GESTORA DE RECURSOS FINANCEIROS LTDA.,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,,,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,62935248000100,62935248000100,62935248000100,NTZ EMPREENDIMENTOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA DE RESP LIMITADA,NTZ EMPREENDIMENTOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA DE RESP LIMITADA,NTZ EMPREENDIMENTOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA DE RESP LIMITADA,Classes de Cotas de Fundos FIDC,2025-09-29,2025-09-29,2025-09-29,2025-09-29,2025-09-29,Em Funcionamento Normal,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,NETZ ASSET GESTÃO DE RECURSOS LTDA,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,65194619.52,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,62946467000186,62946467000186,62946467000186,SANE & PETRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,SANE & PETRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,SANE & PETRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classes de Cotas de Fundos FIDC,2025-09-29,2025-09-29,2025-09-29,2025-09-29,2025-09-29,Em Liquidação,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,OKEAN INVEST LTDA.,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,128539.53,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,62951957000170,62951957000170,62951957000170,SANTA LÚCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL RESPONSABILIDADE LIMITADA,SANTA LÚCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL RESPONSABILIDADE LIMITADA,SANTA LÚCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2025-09-29,2025-09-29,2025-09-29,2025-09-29,2025-09-29,Em Funcionamento Normal,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,OURO PRETO GESTÃO DE RECURSOS S.A.,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,11405892.24,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,62948578000121,62948578000121,62948578000121,SGX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,SGX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,SGX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2025-09-29,2025-09-29,2025-09-29,2025-09-29,2025-09-29,Em Funcionamento Normal,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,ALAMEDA CAPITAL GESTORA DE INVESTIMENTOS LTDA.,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,3003968.32,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,62948345000129,62948345000129,,ARES ENYO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,ARES ENYO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,,FIDC,2025-09-29,2025-09-29,,2025-09-29,2025-09-29,Em Funcionamento Normal,XP INVESTIMENTOS CCTVM S.A.,XP VISTA ASSET MANAGEMENT LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,62949345000143,62949345000143,,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO MONITORADO BROTO - RESP. LIMITADA,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO MONITORADO BROTO - RESP. LIMITADA,,FIDC,2025-09-29,2025-09-29,,2025-09-29,2025-09-29,Fase Pré-Operacional,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,VERT GESTORA DE RECURSOS FINANCEIROS LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,62935248000100,62935248000100,,NTZ EMPREENDIMENTOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA DE RESP LIMITADA,NTZ EMPREENDIMENTOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA DE RESP LIMITADA,,FIDC,2025-09-29,2025-09-29,,2025-09-29,2025-09-29,Em Funcionamento Normal,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,NETZ ASSET GESTÃO DE RECURSOS LTDA,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,62946467000186,62946467000186,,SANE & PETRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,SANE & PETRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2025-09-29,2025-09-29,,2025-09-29,2025-09-29,Em Liquidação,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,OKEAN INVEST LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,62951957000170,62951957000170,,SANTA LÚCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL RESPONSABILIDADE LIMITADA,SANTA LÚCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL RESPONSABILIDADE LIMITADA,,FIDC,2025-09-29,2025-09-29,,2025-09-29,2025-09-29,Em Funcionamento Normal,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,OURO PRETO GESTÃO DE RECURSOS S.A.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,62948578000121,62948578000121,,SGX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,SGX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,,FIDC,2025-09-29,2025-09-29,,2025-09-29,2025-09-29,Em Funcionamento Normal,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,ALAMEDA CAPITAL GESTORA DE INVESTIMENTOS LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,62958931000154,62958931000154,62958931000154,BNVT ITA RENT FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,BNVT ITA RENT FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,BNVT ITA RENT FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,Classes de Cotas de Fundos FIDC,2025-09-30,2025-09-30,2025-09-30,2025-09-30,2025-09-30,Em Funcionamento Normal,PLANNER CORRETORA DE VALORES S.A.,BENAVENT ASSET LTDA,PLANNER CORRETORA DE VALORES S.A.,5373757.09,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,62966067000132,62966067000132,62966067000132,FIDUCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CORPORATIVO,FIDUCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CORPORATIVO,FIDUCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CORPORATIVO,Classes de Cotas de Fundos FIDC,2025-09-30,2025-09-30,2025-09-30,2025-09-30,2025-09-30,Em Funcionamento Normal,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,HARBOUR CAPITAL ADMINISTRADORA DE CARTEIRAS DE VALORES MOBILIÁRIOS LTDA.,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,33166493.92,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
