cnpj_emissor,nome_emissor,setor_n1,setor_n2,confidence,classification_evidence,rule_id,linhas_oferta,volume_total_registrado,volume_encerrado_conservador,platform_coverage_level
57555376000180,ARTESANAL CDI+ FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS I - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,200000000.0,200000000.0,sem_curadoria_local
58442833000192,FARM M IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,200000000.0,200000000.0,sem_curadoria_local
58486398000106,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS BB CONSORCIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,200000000.0,200000000.0,sem_curadoria_local
60447905000136,ÉXES SPECIAL OPPORTUNITIES II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LTDA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,200000000.0,200000000.0,sem_curadoria_local
62107005000175,MARIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,200000000.0,200000000.0,sem_curadoria_local
63565094000166,Algarve Gama Fundo de Investimento em Direitos Creditórios Responsabilidade Limitada,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,200000000.0,200000000.0,sem_curadoria_local
65836995000170,DAYCOVAL D410 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,200000000.0,0.0,sem_curadoria_local
34850033000142,AGROCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,5,192111999.96,172111999.96,sem_curadoria_local
29957532000101,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS SABIA CREDIT,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,5,191000000.07,191000000.07,sem_curadoria_local
37035970000132,CD BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,3,190000000.0,140000000.0,sem_curadoria_local
58893878000183,UP.P III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,2,190000000.0,190000000.0,sem_curadoria_local
47425750000179,CEREALIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,3,187000000.0,187000000.0,sem_curadoria_local
55013574000196,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CONSÓRCIOS YELLOWSTONE - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,11,186599986.49,128599986.49000001,sem_curadoria_local
57213492000110,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CONSÓRCIOS CONSORCIEI III RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,10,185999999.85,185999999.85,sem_curadoria_local
62715592000185,CLASSE A DO PÁTRIA CRÉDITO DESENVOLVIMENTO AMAZÔNIA FIDC - RESP. LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,180000000.0,0.0,sem_curadoria_local
60315773000199,ST 1018 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,176000000.0,176000000.0,sem_curadoria_local
64156218000112,ESTANHO CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS- RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,175000000.0,175000000.0,sem_curadoria_local
61374410000197,NEO CRÉDITO SPECIAL SITUATIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,4,175000000.0,125000000.0,sem_curadoria_local
47758232000177,SIMPALA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,10,170000000.16,143000000.16,sem_curadoria_local
08315045000167,HOPE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,2,170000000.0,70000000.0,sem_curadoria_local
60741672000180,DLAW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,2,170000000.0,170000000.0,sem_curadoria_local
62604155000194,DAYCOVAL D321 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,170000000.0,170000000.0,sem_curadoria_local
55565510000106,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS TM4,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,3,168500000.0,168500000.0,sem_curadoria_local
57056989000172,LIFT SO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,2,165999997.88,150000000.0,sem_curadoria_local
37484246000196,STEP-UP XV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,163620000.0,163620000.0,sem_curadoria_local
56780135000171,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS PRATA DIGITAL IV,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,163300000.0,163300000.0,sem_curadoria_local
55125894000138,MTR CRÉDITOS SELECIONADOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,7,160500006.28,160500006.28,sem_curadoria_local
58533096000133,RAYO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,5,160000000.18000004,127000000.0,sem_curadoria_local
53109835000140,ALGARVE COFFEE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,2,160000000.01,160000000.01,sem_curadoria_local
54705382000188,CASHGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,4,158000000.13,158000000.13,sem_curadoria_local
45121220000101,MAIS TODOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,5,156000000.13,126000000.0,sem_curadoria_local
46390255000109,CULTURA AGROMAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,6,155000007.6,155000007.6,sem_curadoria_local
54773936000184,TALO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,3,155000000.0,95000000.0,sem_curadoria_local
58557938000197,JVD FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,2,155000000.0,150000000.0,sem_curadoria_local
63863686000164,ORIZ JURI LC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,151000000.0,0.0,sem_curadoria_local
63428693000138,AVEIRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,150000000.0,0.0,sem_curadoria_local
63212950000108,GENIAL SPECIAL SITUATIONS I CLASSE DE NVESTIMENTOS EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,150000000.0,0.0,sem_curadoria_local
60775422000160,SANTOS DUMONT REAL ESTATE FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,150000000.0,150000000.0,sem_curadoria_local
61995584000177,ARTESANAL EB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,3,150000000.0,150000000.0,sem_curadoria_local
61709339000156,FIDC MDR II HIGH GRADE RECEBIVEIS DE CREDENCIADORAS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,150000000.0,150000000.0,sem_curadoria_local
56265097000119,ORIZ JUS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,150000000.0,150000000.0,sem_curadoria_local
60647052000186,NEW TRADE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,150000000.0,150000000.0,sem_curadoria_local
59900616000161,GALAPAGOS SANTA HELENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,150000000.0,150000000.0,sem_curadoria_local
58901484000120,KOVR ASSISTENCIA FINANCEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,150000000.0,0.0,sem_curadoria_local
55198653000119,DAYCOVAL D123 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,150000000.0,150000000.0,sem_curadoria_local
34508357000105,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IRON CAPITAL - MEUCASHCARD,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,3,150000000.0,150000000.0,sem_curadoria_local
60761580000161,FGCB I FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,149000000.0,149000000.0,sem_curadoria_local
63066147000102,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS INCLUSAO CREDIARIA RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,145350000.0,0.0,sem_curadoria_local
60010893000188,SIMPALA ÁRTICO FEDERAL FIDC FINANCEIRO RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,3,142500000.0,95000000.0,sem_curadoria_local
38314663000153,EMUNAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,9,140000000.0,90000000.0,sem_curadoria_local
59400657000199,DAYCOVAL D232 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,2,137000000.0,30000000.0,sem_curadoria_local
55685665000178,IRONWOOD CONSIG MULTI I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,4,133000000.0,133000000.0,sem_curadoria_local
61631300000163,ORIZ JUS V FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,131000000.0,131000000.0,sem_curadoria_local
29242926000175,CONSIGA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,14,130500003.42,85500003.09,sem_curadoria_local
63848380000139,DAYCOVAL D365 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,130000000.0,0.0,sem_curadoria_local
61853647000150,INSPIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,130000000.0,0.0,sem_curadoria_local
58426775000103,CVPAR NC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,4,130000000.0,80000000.0,sem_curadoria_local
55037275000191,W CAPITAL II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,130000000.0,0.0,sem_curadoria_local
51155531000194,G5 SPECIAL F SEN IPCA FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,2,130000000.0,130000000.0,sem_curadoria_local
42174080000141,RAM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,4,130000000.0,130000000.0,sem_curadoria_local
65873297000145,ARCELORMITTAL VERTICE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS COMERCIAIS - RESP LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,128000000.0,128000000.0,sem_curadoria_local
56973257000184,DOMUS OCTANTE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DE RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,2,126800000.0,126800000.0,sem_curadoria_local
63615626000122,DAYCOVAL D336 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,126000000.0,0.0,sem_curadoria_local
56057697000191,PRAIA INVESTMENTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,125000000.0,125000000.0,sem_curadoria_local
62758520000115,MB GENESIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,125000000.0,0.0,sem_curadoria_local
64078580000112,NTZ ALPHA PARTNERS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,2,125000000.0,0.0,sem_curadoria_local
66226268000154,LRS GCB FIDC RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,124091000.0,0.0,sem_curadoria_local
56822910000104,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CONCREDITO II RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,121250000.0,121250000.0,sem_curadoria_local
60485375000110,BTG DESENVOLVE SP FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,120037618.96,120037618.96,sem_curadoria_local
60960463000127,FUTEBOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,2,120000243.25,100000000.0,sem_curadoria_local
62125959000100,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS TELCOBANK II RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,2,120000000.0,80000000.0,sem_curadoria_local
45953246000116,RUMOS DISTRIBUIDORA DE PETRÓLEO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,120000000.0,120000000.0,sem_curadoria_local
63123419000150,77SOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,119000000.0,119000000.0,sem_curadoria_local
41520452000181,AGROFORTE - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,4,116500000.0,116500000.0,sem_curadoria_local
42813981000136,METALFRIO SOLUTIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,5,115000000.03,115000000.03,sem_curadoria_local
59286643000196,G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TG,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,115000000.0,115000000.0,sem_curadoria_local
58033772000100,BELAGRICOLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,114286000.0,114286000.0,sem_curadoria_local
56125110000134,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NXCO - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,8,113149000.0,113149000.0,sem_curadoria_local
60354694000197,FLIP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,3,113000000.0,90500000.0,sem_curadoria_local
61184629000123,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MAQUINAS & SERVICOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,112500000.0,112500000.0,sem_curadoria_local
44674270000153,ALUME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,4,112200000.0,42200000.0,sem_curadoria_local
60351586000160,CITRINO TEMPO CAPTOR II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,2,110000000.0,100000000.0,sem_curadoria_local
66571531000142,MAIS TRABALHADOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,3,110000000.0,0.0,sem_curadoria_local
40782833000176,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS GO KENERSON,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,110000000.0,110000000.0,sem_curadoria_local
56049721000140,REAG CONSIG PÚBLICO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,110000000.0,0.0,sem_curadoria_local
41609394000167,VERSATILE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,4,110000000.0,110000000.0,sem_curadoria_local
40226200000181,BARU GRIFFIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,8,109499999.97,109499999.97,sem_curadoria_local
53374563000106,MULTINVEST PRC2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,9,109420000.4,86600000.06,sem_curadoria_local
66886906000163,CVPAR MIDDLE MARKET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,108040000.0,0.0,sem_curadoria_local
51144449000164,LBA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,5,108000007.07000001,108000007.07000001,sem_curadoria_local
17198452000122,REAL TIME PADRONIZADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,5,105000000.0,60000000.0,sem_curadoria_local
51628065000117,KYOMI RENDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,3,105000000.0,0.0,sem_curadoria_local
57506211000118,NOVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SERVIÇOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,6,105000000.0,97000000.0,sem_curadoria_local
58594205000122,EXA AGCN USD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,105000000.0,105000000.0,sem_curadoria_local
41649912000176,OLAM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,6,102000000.0,77000000.0,sem_curadoria_local
67102768000147,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS OGV II RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,100000000.0,0.0,sem_curadoria_local
66790149000120,NANBAN III FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,100000000.0,0.0,sem_curadoria_local
65026948000161,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RT RENTAL - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,2,100000000.0,0.0,sem_curadoria_local
61927592000186,WELLGROW FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,100000000.0,100000000.0,sem_curadoria_local
64742036000123,SÃO GABRIEL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,100000000.0,100000000.0,sem_curadoria_local
63849932000123,GALAPAGOS ATLAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,2,100000000.0,100000000.0,sem_curadoria_local
63482686000114,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESOLVE RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,4,100000000.0,0.0,sem_curadoria_local
63455599000178,SANTA VERONICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,100000000.0,100000000.0,sem_curadoria_local
63453304000124,GPC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,100000000.0,0.0,sem_curadoria_local
50990958000145,PROSPERITAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,100000000.0,0.0,sem_curadoria_local
61270134000117,SANTA CATARINA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,1,100000000.0,100000000.0,sem_curadoria_local
51045717000190,SOLAR BR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Sem regra setorial acionada por metadados disponíveis.,unclassified,2,100000000.0,0.0,sem_curadoria_local
