short_name,cnpj,fund_name,classe,tipo,class_key,source,status_evidencia,convention,warning,data_amortizacao,bucket,scheduled_original_amount,scheduled_original_share_remaining
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série sênior,Sênior,senior_1,988402_regulamento_regulamento_988402_2025-09-09.pdf · p.8-10 · 1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.138-141,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-09-15,2029+,303106086.08100057,0.08333700000000016
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_bela_1a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.149-152,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-10-15,2029+,25257750.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_bela_1a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.149-152,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-11-15,2029+,25257750.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_bela_1a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.149-152,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-12-15,2029+,25257750.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_bela_1a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.149-152,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-01-15,2029+,25257750.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_bela_1a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.149-152,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-02-15,2029+,25257750.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_bela_1a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.149-152,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-03-15,2029+,25257750.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_bela_1a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.149-152,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-04-15,2029+,25257750.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_bela_1a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.149-152,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-05-15,2029+,25257750.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_bela_1a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.149-152,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-06-15,2029+,25257750.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_bela_1a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.149-152,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-07-15,2029+,25257750.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_bela_1a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.149-152,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-08-15,2029+,25257750.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino A,Mezanino,mezz_bela_1a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.149-152,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-09-15,2029+,25257750.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_bela_1b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.160-163,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-10-15,2029+,21649500.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_bela_1b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.160-163,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-11-15,2029+,21649500.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_bela_1b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.160-163,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2029-12-15,2029+,21649500.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_bela_1b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.160-163,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-01-15,2029+,21649500.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_bela_1b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.160-163,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-02-15,2029+,21649500.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_bela_1b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.160-163,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-03-15,2029+,21649500.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_bela_1b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.160-163,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-04-15,2029+,21649500.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_bela_1b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.160-163,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-05-15,2029+,21649500.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_bela_1b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.160-163,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-06-15,2029+,21649500.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_bela_1b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.160-163,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-07-15,2029+,21649500.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_bela_1b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.160-163,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-08-15,2029+,21649500.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,1ª série mezanino B,Mezanino,mezz_bela_1b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.160-163,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-09-15,2029+,21649500.0,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.142-145 · 1124808_emissao_emissao_1124808_2026-02-27.pdf,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-03-26,2029+,396905579.0379999,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.142-145 · 1124808_emissao_emissao_1124808_2026-02-27.pdf,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-04-26,2029+,396905579.0379999,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.142-145 · 1124808_emissao_emissao_1124808_2026-02-27.pdf,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-05-26,2029+,396905579.0379999,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.142-145 · 1124808_emissao_emissao_1124808_2026-02-27.pdf,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-06-26,2029+,396905579.0379999,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.142-145 · 1124808_emissao_emissao_1124808_2026-02-27.pdf,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-07-26,2029+,396905579.0379999,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.142-145 · 1124808_emissao_emissao_1124808_2026-02-27.pdf,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-08-26,2029+,396905579.0379999,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.142-145 · 1124808_emissao_emissao_1124808_2026-02-27.pdf,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-09-26,2029+,396905579.0379999,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.142-145 · 1124808_emissao_emissao_1124808_2026-02-27.pdf,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-10-26,2029+,396905579.0379999,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.142-145 · 1124808_emissao_emissao_1124808_2026-02-27.pdf,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-11-26,2029+,396905579.0379999,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.142-145 · 1124808_emissao_emissao_1124808_2026-02-27.pdf,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2030-12-26,2029+,396905579.0379999,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.142-145 · 1124808_emissao_emissao_1124808_2026-02-27.pdf,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2031-01-26,2029+,396905579.0379999,0.08333299999999999
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série sênior,Sênior,senior_2,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.142-145 · 1124808_emissao_emissao_1124808_2026-02-27.pdf,Curadoria Cloudwalk; apêndice sênior completo; cronograma em % sobre saldo inicial,incremental,,2031-02-26,2029+,396924630.58200055,0.08333700000000012
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino A,Mezanino,mezz_bela_2a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.153-156,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-03-26,2029+,33075583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino A,Mezanino,mezz_bela_2a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.153-156,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-04-26,2029+,33075583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino A,Mezanino,mezz_bela_2a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.153-156,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-05-26,2029+,33075583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino A,Mezanino,mezz_bela_2a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.153-156,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-06-26,2029+,33075583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino A,Mezanino,mezz_bela_2a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.153-156,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-07-26,2029+,33075583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino A,Mezanino,mezz_bela_2a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.153-156,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-08-26,2029+,33075583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino A,Mezanino,mezz_bela_2a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.153-156,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-09-26,2029+,33075583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino A,Mezanino,mezz_bela_2a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.153-156,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-10-26,2029+,33075583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino A,Mezanino,mezz_bela_2a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.153-156,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-11-26,2029+,33075583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino A,Mezanino,mezz_bela_2a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.153-156,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-12-26,2029+,33075583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino A,Mezanino,mezz_bela_2a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.153-156,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2031-01-26,2029+,33075583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino A,Mezanino,mezz_bela_2a,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.153-156,Curadoria Cloudwalk; apêndice mezanino A completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2031-02-26,2029+,33075583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino B,Mezanino,mezz_bela_2b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.164-166,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-03-26,2029+,28350583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino B,Mezanino,mezz_bela_2b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.164-166,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-04-26,2029+,28350583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino B,Mezanino,mezz_bela_2b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.164-166,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-05-26,2029+,28350583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino B,Mezanino,mezz_bela_2b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.164-166,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-06-26,2029+,28350583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino B,Mezanino,mezz_bela_2b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.164-166,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-07-26,2029+,28350583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino B,Mezanino,mezz_bela_2b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.164-166,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-08-26,2029+,28350583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino B,Mezanino,mezz_bela_2b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.164-166,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-09-26,2029+,28350583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino B,Mezanino,mezz_bela_2b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.164-166,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-10-26,2029+,28350583.333333332,0.08333333333333333
Bela,62393679000183,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,2ª série mezanino B,Mezanino,mezz_bela_2b,1117954_regulamento_regulamento_1117954_2026-02-19.pdf · p.164-166,Curadoria Cloudwalk; apêndice mezanino B completo,linear_range,Cronograma documental informa intervalo de amortização sem percentuais; waterfall usa parcelas mensais lineares.,2030-11-26,2029+,28350583.333333332,0.08333333333333333
