cnpj_fundo,first_offer_date,latest_offer_date,offer_volume_24m_brl,offers_24m,public_target,fund_name,current_pl_brl,cotistas_x1,administrator,manager,custodian,total_pf,total_pj_nao_financ,total_banco,total_corretora_distrib,total_pj_financ,total_invnr,total_eapc,total_efpc,total_rpps,total_segur,total_capitaliz,total_cota_fidc,total_fii,total_outro_fi,total_clube,total_outro,cotistas_x11,family_pessoas_naturais,family_pj_nao_financeira,family_instituicoes_financeiras,family_investidores_estrangeiros,family_previdencia_e_seguradoras,family_fundos_de_investimento,family_clubes_de_investimento,family_outros,dominant_investor_family,cotistas_histogram_value,cotistas_bucket
17198574000119,2026-03-20,2026-04-22,63000000.0,3,Profissional,PLATA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,217429909.36,52.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,SOLIS INVESTIMENTOS S A,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,39.0,0.0,0.0,52.0,3.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,fundos de investimento,52.0,51-100
58568550000191,2025-02-11,2025-10-21,63000000.0,3,Profissional,MENESTYS EDIFICA FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,67768739.04,13.0,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,MENESTYS GESTORA DE RECURSOS LTDA,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,fundos de investimento,13.0,11-50
58494685000150,2025-02-05,2025-02-05,63000000.0,1,Profissional,PRINCIPIAPAY CRÉDITO EDUCAÇÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS RESPONSABILI,26040197.88,12.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,MILÊNIO CAPITAL GESTÃO DE INVESTIMENTOS LTDA.,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,fundos de investimento,12.0,11-50
58033643000111,2025-05-07,2025-08-18,62499080.95,2,Profissional,RIO BRAVO AGRO RECEBÍVEIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,68350024.37,8.0,BANCO DAYCOVAL S.A.,RIO BRAVO INVESTIMENTOS LTDA,BANCO DAYCOVAL S.A.,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,pessoas naturais,8.0,6-10
11122821000117,2024-09-23,2026-05-11,62000000.0,5,Profissional | Qualificado,SL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,83537604.57,35.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,SOLIS INVESTIMENTOS S A,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,fundos de investimento,35.0,11-50
57053395000108,2024-09-18,2024-09-18,60520000.0,1,Profissional,AGROCANA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,76315846.62,5.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,VALORA RENDA FIXA LTDA.,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,fundos de investimento,5.0,2-5
62771666000109,2025-09-19,2026-02-23,60001559.69,6,Profissional,APOENA PRECATÓRIOS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42188890.83,20.0,PLANNER CORRETORA DE VALORES S.A.,APUAMA CAPITAL GESTORA DE RECURSOS LTDA,PLANNER CORRETORA DE VALORES S.A.,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,pessoas naturais,20.0,11-50
58601061000194,2025-01-08,2025-12-02,60000009.3,2,Profissional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>500
23956975000193,2025-06-26,2026-02-13,60000007.83,2,Profissional,VERITAS FORSETI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,32581109.2,23.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,VCM GESTÃO DE CAPITAL LTDA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,23.0,13.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,pessoas naturais,23.0,11-50
48181381000189,2024-07-23,2024-10-02,60000002.36,2,Profissional,WAAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,95142495.54,31.0,BANCO DAYCOVAL S.A.,LAKEWOOD GESTÃO DE RECURSOS LTDA.,BANCO DAYCOVAL S.A.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,fundos de investimento,31.0,11-50
50041229000142,2024-08-22,2025-09-02,60000001.85,3,Profissional,MOMENTO PRECATÓRIOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,54089079.57,48.0,BANCO DAYCOVAL S.A.,AVENTIS GESTÃO DE RECURSOS LTDA.,BANCO DAYCOVAL S.A.,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,48.0,41.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,pessoas naturais,48.0,11-50
46285154000178,2024-08-09,2025-02-19,60000000.54,4,Profissional,AZURE CONSIGNADOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,76953288.84,48.0,BANCO DAYCOVAL S.A.,APUAMA CAPITAL GESTORA DE RECURSOS LTDA,BANCO DAYCOVAL S.A.,13.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,48.0,13.0,6.0,1.0,0.0,0.0,26.0,0.0,2.0,fundos de investimento,48.0,11-50
61670371000175,2025-07-18,2026-02-03,60000000.4,2,Profissional,PBL CREDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,56881194.85,17.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,GENIAL GESTÃO LTDA.,BANCO GENIAL S.A.,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,17.0,6.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,fundos de investimento,17.0,11-50
39380171000129,2025-05-06,2026-01-14,60000000.269999996,2,Profissional,STARTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,226797289.99,5.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,M8 PARTNERS GESTORA DE RECURSOS LTDA.,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,5.0,2-5
54233886000142,2024-06-07,2025-12-22,60000000.07,4,Profissional,SHR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,30286976.89,25.0,BANCO DAYCOVAL S.A.,AUGME CAPITAL GESTÃO DE RECURSOS LTDA.,BANCO DAYCOVAL S.A.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,25.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,fundos de investimento,25.0,11-50
58731626000158,2025-02-20,2025-02-20,60000000.0,1,Profissional,AUGME VINTAGE II FIC FIDC DE RESPONSABILIDADE LIMITADA,43443246.5,43.0,BANCO DAYCOVAL S.A.,AUGME CAPITAL GESTÃO DE RECURSOS LTDA.,BANCO DAYCOVAL S.A.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,29.0,43.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,29.0,outros,43.0,11-50
52746497000195,2024-06-04,2024-09-23,60000000.0,2,Profissional,SCORE EQI PREC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,105251233.96,510.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,EUQUEROINVESTIR GESTÃO DE RECURSOS LTDA,BANCO BTG PACTUAL S/A,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,510.0,452.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,pessoas naturais,510.0,>500
64167223000120,2025-12-29,2025-12-29,60000000.0,3,Profissional,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BRAVE SHIELD RESPONSABILIDADE LIMITADA,6406977.03,6.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,BRAVE GESTORA DE RECURSOS LTDA.,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,fundos de investimento,6.0,6-10
61442320000196,2025-08-08,2025-08-08,60000000.0,1,Profissional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>500
61373414000150,2025-06-25,2025-06-25,60000000.0,1,Profissional,G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS S.O,172717905.6,11.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,G5 ADMINISTRADORA DE RECURSOS LTDA.,BANCO BTG PACTUAL S/A,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,fundos de investimento,11.0,11-50
59245039000111,2025-02-07,2025-02-07,60000000.0,1,Profissional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>500
62514003000109,2025-09-29,2025-09-29,60000000.0,1,Profissional,CHIMERA ALTERNATIVE ASSETS XII SR.2 FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESP LIMITADA,38894031.19,12.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,fundos de investimento,12.0,11-50
64077421000101,2025-12-22,2025-12-22,60000000.0,2,Profissional,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TARGET TRADING - RESPONSABILIDADE LIMITADA,27546482.89,6.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,fundos de investimento,6.0,6-10
58583926000137,2025-04-16,2025-12-30,60000000.0,2,Profissional,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AMETISTA RESPONSABILIDADE LIMITADA,59718035.16,1.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,PATAGÔNIA CAPITAL GESTORA DE RECURSOS LTDA.,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,pj nao financeira,1.0,1
64155784000100,2025-12-29,2025-12-29,60000000.0,1,Profissional,RES JUDICATA FIDC NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,18327558.64,5.0,INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,NOVA OCCAM BRASIL GESTAO DE RECURSOS LTDA.,INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,fundos de investimento,5.0,2-5
63864746000163,2025-12-23,2025-12-23,60000000.0,1,Profissional,PRISMA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,63513860.91,7.0,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,EVEREST CAPITAL OFFICE LTDA.,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,7.0,6-10
61085513000137,2025-06-24,2026-03-13,60000000.0,2,Profissional,CHIMERA ALTERNATIVE ASSETS XII SB FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LTDA,39217448.32,35.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,CHIMERA CAPITAL ASSET MANAGEMENT LTDA.,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,35.0,23.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,pessoas naturais,35.0,11-50
59388384000104,2025-08-11,2025-08-11,60000000.0,1,Profissional,PRECATO V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,27674759.65,49.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,TAG INVESTIMENTOS LTDA,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,49.0,21.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,fundos de investimento,49.0,11-50
24976450000182,2024-08-09,2026-02-06,60000000.0,3,Profissional,VALE 40 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,64802060.71,10.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,CVPAR INVESTIMENTOS LTDA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,pessoas naturais,10.0,6-10
65793331000171,2026-04-15,2026-04-15,60000000.0,3,Profissional,CTZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,25641520.08,4.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,SOLIS INVESTIMENTOS S A,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,pessoas naturais,4.0,2-5
64948048000109,2026-05-05,2026-05-05,60000000.0,1,Profissional,HALTIN SPECIAL SITS REAL ESTATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA,1644162.52,7.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,HALTIN CAPITAL GESTAO DE RECURSOS LTDA,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,pessoas naturais,7.0,6-10
64787056000110,2026-04-17,2026-04-17,60000000.0,2,Profissional,UNIQUE EON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40354809.49,1.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,SOMA ASSET GESTÃO DE INVESTIMENTOS LTDA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,fundos de investimento,1.0,1
57074057000152,2024-09-10,2024-09-10,60000000.0,1,Profissional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>500
26506898000168,2025-03-07,2025-04-15,60000000.0,2,Profissional,TREVISO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,402987124.85,5.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,TERCON INVESTIMENTOS S.A.,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,pessoas naturais,5.0,2-5
42449623000196,2025-04-23,2025-09-01,60000000.0,3,Profissional,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECONLOG BANK,77018730.46,8.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,RENOVA GESTORA DE RECURSOS LTDA,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,fundos de investimento,8.0,6-10
59987689000132,2025-07-31,2025-07-31,60000000.0,2,Profissional,HCAM PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6015377.57,17.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,BRZ INVESTIMENTOS LTDA,BANCO BTG PACTUAL S/A,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,pessoas naturais,17.0,11-50
44395626000110,2024-06-10,2025-05-26,58500000.04,3,Profissional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>500
45019002000160,2025-01-30,2026-05-05,57700000.17,7,Profissional,WAY ENGELUZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,56447815.99,18.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,NETZ ASSET GESTÃO DE RECURSOS LTDA,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,18.0,0.0,2.0,4.0,0.0,0.0,12.0,0.0,0.0,fundos de investimento,18.0,11-50
27326160000181,2024-11-04,2026-05-13,57650000.0,5,Profissional | Qualificado,HB CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,419747234.88,12.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,OURO PRETO GESTÃO DE RECURSOS S.A.,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,fundos de investimento,12.0,11-50
53077542000129,2026-03-18,2026-03-18,57500071.0,2,Profissional | Qualificado,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GOFLUX FRETES RESPONSABILIDADE LIMITADA,24584302.58,20.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,AUGME CAPITAL GESTÃO DE RECURSOS LTDA.,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,20.0,4.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,fundos de investimento,20.0,11-50
63637082000108,2025-12-22,2025-12-22,57498512.83,1,Profissional,KIJANI DESENVOLVE SP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,63727843.25,3.0,BANCO DAYCOVAL S.A.,KIJANI GESTORA DE RECURSOS LTDA.,BANCO DAYCOVAL S.A.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,fundos de investimento,3.0,2-5
58223324000179,2024-12-04,2024-12-04,57000000.0,1,Profissional,SV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,63791137.29,2.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,VCM GESTÃO DE CAPITAL LTDA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessoas naturais,2.0,2-5
23076742000104,2024-07-08,2025-11-10,56500000.0,5,Profissional,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA OPORTUNA PRECATÓRIOS FEDERAIS RESP LIMITADA,52512350.2,32.0,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,SRM EMPÍRICA GESTÃO DE CRÉDITO LTDA,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,0.0,32.0,6.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,fundos de investimento,32.0,11-50
63139835000147,2025-11-06,2025-11-06,56250000.0,1,Profissional,SPRINGS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE PRECATÓRIOS DE RESPONSABILIDADE LIMITADA,15328311.72,27.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,SPRINGS CAPITAL LTDA.,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,27.0,13.0,1.0,0.0,0.0,0.0,4.0,0.0,9.0,pessoas naturais,27.0,11-50
54634742000106,2024-10-31,2025-01-15,56000000.05,2,Qualificado,LARCA CONSIGNADO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,65913778.55,36.0,BANCO DAYCOVAL S.A.,KP GESTÃO DE RECURSOS LTDA,BANCO DAYCOVAL S.A.,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,36.0,2.0,1.0,1.0,0.0,0.0,30.0,0.0,2.0,fundos de investimento,36.0,11-50
19187295000185,2024-09-05,2026-05-25,56000000.0,5,Profissional,VECTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,126030002.86,18.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,TERCON INVESTIMENTOS S.A.,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,fundos de investimento,18.0,11-50
57584525000139,2024-11-29,2024-11-29,55500000.0,1,Profissional,ST 1015 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,53224488.35,9.0,BANCO DAYCOVAL S.A.,STRATA CAPITAL GESTÃO DE RECURSOS LTDA,BANCO DAYCOVAL S.A.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,fundos de investimento,9.0,6-10
53523699000130,2024-06-04,2025-01-24,55396353.0,2,Profissional,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SIGA ENERGIA PORTFÓLIO DE RESPONSABILIDADE LIMITADA,173459909.13,52.0,BANCO DAYCOVAL S.A.,SIGA GESTORA DE RECURSOS LTDA.,BANCO DAYCOVAL S.A.,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,3.0,52.0,6.0,4.0,0.0,0.0,0.0,39.0,0.0,3.0,fundos de investimento,52.0,51-100
