competencia,cnpj_fundo,pl,carteira_dc,dc_inadimplentes,dc_inadimplentes_ajustado_recalculado,dc_a_vencer_com_parcela_inad,inad_ate_30d,inad_31_60d,inad_61_90d,inad_91_120d,inad_121_150d,inad_151_180d,inad_181_360d,inad_361_720d,inad_721_1080d,inad_maior_1080d,inad_acima_360d,inad_aging_total,inadimplencia_ex_360d,inadimplencia_ex_360d_ajustada,cnpj_classe_count,cnpj_classes,is_fic_fidc,is_np,reports_carteira_dc,reports_dc_inadimplentes,reports_inad_acima_360d,field_presence_exact,denominacao,cnpj_veiculo,admin_nome,admin_cnpj,gestor_nome,gestor_cnpj,custodiante_nome,custodiante_cnpj,segmento_principal,segmento_financeiro_principal,classificacao_anbima,publico_alvo,fund_key,cnpj_classe,cnpj_fundo_formatado,aggregation_warning,tab4_duplicate_detected,tab4_type_conflict,tab4_pl_conflict,tab4_duplicate_rows_dropped,tab4_warning,anbima_tipo,anbima_foco,classification_tier,classification_status,classification_source,classification_evidence,classification_requires_warning,classification_warning,administrador_grupo,administrador_cnpj_normalizado,gestor_grupo,gestor_cnpj_normalizado,custodiante_grupo,custodiante_cnpj_normalizado,prestadores_ausentes,monoestrutura_conglomerado,monoestrutura_entidade_legal,definicao_mono_adotada,grupo_mono,modelo_prestacao,is_top20_fidc
2026-06,65619110000181,10223427.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,65619110000181,True,False,True,True,True,True,GENESIS FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,65619110000181,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,ALARIS GESTÃO DE RECURSOS LTDA.,16707841000173.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,,,,,65619110000181,65619110000181,65.619.110/0001-81,,False,False,False,0,,FIC-FIDC,FIC-FIDC,fic_separado,FIC separado,campo is_fic_fidc do Informe Mensal CVM,FIC-FIDC é apresentado fora da taxonomia de quatro tipos,False,,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,Alaris Gestao De Recursos,16707841000173,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,57620020000182,10198775.16,9186988.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,57620020000182,False,False,True,True,True,True,REAL ESTATE RELATED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,57620020000182,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188.0,HIGH GESTÃO E INVESTIMENTOS LTDA,8647754000140.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188.0,Financeiro,Financeiro: outros,,,57620020000182,57620020000182,57.620.020/0001-82,,False,False,False,0,,Financeiro,Crédito Imobiliário,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Vórtx,22610500000188,High Gestao E Investimentos,08647754000140,Vórtx,22610500000188,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,64171337000144,10185974.95,10410314.0,1479052.19,1479052.19,0.0,795136.72,451291.46,223939.94,8684.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479052.19,1479052.19,1479052.19,1,64171337000144,False,False,True,True,True,True,MELL.RO & MANCHESTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,64171337000144,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172.0,TERCON INVESTIMENTOS S.A.,9121454000195.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172.0,Servicos,,,,64171337000144,64171337000144,64.171.337/0001-44,,False,False,False,0,,"Agro, Indústria e Comércio",Recebíveis Comerciais,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM Servicos,True,proxy CVM não equivale a classificação ANBIMA publicada,Limine Trust,24361690000172,Tercon Investimentos,09121454000195,Limine Trust,24361690000172,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,59827367000126,10182056.72,7484972.66,31989866.46,7484972.66,0.0,4320638.68,3988312.29,3891056.25,3485692.98,3549201.2,2992300.14,9543543.96,219120.96,0.0,0.0,219120.96,31989866.46,31770745.5,7484972.66,1,59827367000126,False,False,True,True,True,True,DOTZFIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,59827367000126,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2671743000119.0,SRM EMPÍRICA GESTÃO DE CRÉDITO LTDA,10896871000199.0,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2671743000119.0,Financeiro,Financeiro: outros,,,59827367000126,59827367000126,59.827.367/0001-26,,False,False,False,0,,Financeiro,Crédito Pessoal,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Banvox,02671743000119,Srm Empirica Gestao De Credito,10896871000199,Banvox,02671743000119,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,55471175000179,10136817.94,10626430.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55471175000179,False,False,True,True,True,True,LSP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,55471175000179,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,20675481000142.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,Financeiro,Financeiro: outros,,,55471175000179,55471175000179,55.471.175/0001-79,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,Bless Capital Gestora De Recursos,20675481000142,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,65424072000101,10128616.91,9941881.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,65424072000101,False,False,True,True,True,True,BNVT IMOB PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,65424072000101,PLANNER CORRETORA DE VALORES S.A.,806535000154.0,BENAVENT ASSET LTDA,55243889000120.0,PLANNER CORRETORA DE VALORES S.A.,806535000154.0,Financeiro,Financeiro: outros,,,65424072000101,65424072000101,65.424.072/0001-01,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Planner Corretora De Valores,00806535000154,Benavent Asset,55243889000120,Planner Corretora De Valores,00806535000154,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,63951472000140,10118164.95,7662596.39,734027.21,734027.21,0.0,734027.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734027.21,734027.21,734027.21,1,63951472000140,False,False,True,True,True,True,ANDRADE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,63951472000140,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,47215387000167.0,CATÁLISE INVESTIMENTOS LTDA.,18223260000191.0,BANCO DAYCOVAL S.A.,62232889000190.0,Financeiro,Financeiro: outros,,,63951472000140,63951472000140,63.951.472/0001-40,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Catalise,47215387000167,Catalise Investimentos,18223260000191,Daycoval,62232889000190,False,False,False,mesmo conglomerado econômico normalizado,,Três prestadores distintos,False
2026-06,42196361000103,10110104.76,42987391.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,42196361000103,False,True,True,True,True,True,GRIFFIN INVESTMENTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESP LIMITADA,42196361000103,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,GESTORA DE RECURSOS ID - GRID LTDA,44615804000170.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,Financeiro,Financeiro: outros,,,42196361000103,42196361000103,42.196.361/0001-03,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,Gestora De Recursos Id Grid,44615804000170,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,58114784000169,10109647.41,4185283.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,58114784000169,False,False,True,True,True,True,BOMBAIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,58114784000169,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,20675481000142.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,Servicos,,,,58114784000169,58114784000169,58.114.784/0001-69,,False,False,False,0,,"Agro, Indústria e Comércio",Recebíveis Comerciais,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM Servicos,True,proxy CVM não equivale a classificação ANBIMA publicada,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,Bless Capital Gestora De Recursos,20675481000142,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,54229058000130,10109054.42,9041180.07,656576.53,656576.53,0.0,361000.57,70678.04,41201.47,95214.51,88481.94,0.0,0.0,0.0,0.0,0.0,0.0,656576.53,656576.53,656576.53,1,54229058000130,False,False,True,True,True,True,CONTATO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESP LIMITADA,54229058000130,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101.0,SOLIS INVESTIMENTOS S A,17254708000171.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101.0,Industrial,Financeiro: outros,,,54229058000130,54229058000130,54.229.058/0001-30,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Hemera,39669186000101,Solis Investimentos,17254708000171,Hemera,39669186000101,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,66039743000183,10105258.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66039743000183,False,False,True,True,True,True,BRADESCO ELGON FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA,66039743000183,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,66670000100.0,BANCO BRADESCO S.A.,60746948000112.0,BANCO BRADESCO S.A.,60746948000112.0,,,,,66039743000183,66039743000183,66.039.743/0001-83,,False,False,False,0,,N/D,N/D,nao_disponivel,N/D,,segmento CVM sem equivalência segura,True,sem evidência segura para classificação ANBIMA,Bradesco,00066670000100,Bradesco,60746948000112,Bradesco,60746948000112,False,True,False,mesmo conglomerado econômico normalizado,Bradesco,Monoestrutura,False
2026-06,61350212000193,10082534.85,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,61350212000193,False,True,True,True,True,True,HS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,61350212000193,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,GESTORA DE RECURSOS ID - GRID LTDA,44615804000170.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,Financeiro,Financeiro: outros,,,61350212000193,61350212000193,61.350.212/0001-93,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,Gestora De Recursos Id Grid,44615804000170,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,61896279000128,10060684.52,9607401.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,61896279000128,False,False,True,True,True,True,OTIMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,61896279000128,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,TERCON INVESTIMENTOS S.A.,9121454000195.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Financeiro,Financeiro: credito corporativo,,,61896279000128,61896279000128,61.896.279/0001-28,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,Tercon Investimentos,09121454000195,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,64145940000151,10057435.9,9306842.38,0.0,0.0,9306842.38,219469.24,5188.55,2701.94,2891.52,1388.46,3188.32,0.0,0.0,0.0,0.0,0.0,234828.02999999997,0.0,0.0,1,64145940000151,False,False,True,True,True,True,AZURE CONSIGNADOS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,64145940000151,BANCO DAYCOVAL S.A.,62232889000190.0,APUAMA CAPITAL GESTORA DE RECURSOS LTDA,13557425000148.0,BANCO DAYCOVAL S.A.,62232889000190.0,Financeiro,Financeiro: outros,,,64145940000151,64145940000151,64.145.940/0001-51,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Daycoval,62232889000190,Apuama Capital Gestora De Recursos,13557425000148,Daycoval,62232889000190,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,41341232000190,10032658.15,13342891.83,15723423.33,13342891.83,0.0,4220323.07,2879991.98,2477636.59,2209918.7,2016188.25,1919364.74,0.0,0.0,0.0,0.0,0.0,15723423.33,15723423.33,13342891.83,1,41341232000190,False,True,True,True,True,True,HOLDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,41341232000190,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,40434681000110.0,HARBOUR CAPITAL ADMINISTRADORA DE CARTEIRAS DE VALORES MOBILIÁRIOS LTDA.,36040900000100.0,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,40434681000110.0,Servicos,,,,41341232000190,41341232000190,41.341.232/0001-90,,False,False,False,0,,Financeiro,Crédito Imobiliário,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Azumi,40434681000110,Harbour Capital Administradora De Carteiras De Valores Mobiliarios,36040900000100,Azumi,40434681000110,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,60499242000101,9991597.59,10036154.75,571484.62,571484.62,0.0,159247.9,116832.85,75311.47,71507.34,86554.18,62030.88,0.0,0.0,0.0,0.0,0.0,571484.6199999999,571484.62,571484.62,1,60499242000101,False,False,True,True,True,True,FIRST PERSONAL LOAN I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,60499242000101,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,40434681000110.0,ASSET BANK ASSET MANAGEMENT LTDA.,42221617000187.0,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,40434681000110.0,Comercial,Financeiro: outros,,,60499242000101,60499242000101,60.499.242/0001-01,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Azumi,40434681000110,Asset Bank Asset Management,42221617000187,Azumi,40434681000110,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,66733422000184,9971736.03,8793382.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66733422000184,False,False,True,True,True,True,MAX LABEL FIDC RESPONSABILIDADE LIMITADA,66733422000184,BANCO DAYCOVAL S.A.,62232889000190.0,TAG INVESTIMENTOS LTDA,1591499000111.0,BANCO DAYCOVAL S.A.,62232889000190.0,Financeiro,Financeiro: outros,,,66733422000184,66733422000184,66.733.422/0001-84,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Daycoval,62232889000190,Tag Investimentos,01591499000111,Daycoval,62232889000190,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,67228182000123,9963830.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,67228182000123,False,False,True,True,True,True,HZTS PETRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,67228182000123,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,HORIZONTES ASSET LTDA,58805121000190.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,,,,,67228182000123,67228182000123,67.228.182/0001-23,,False,False,False,0,,N/D,N/D,nao_disponivel,N/D,,segmento CVM sem equivalência segura,True,sem evidência segura para classificação ANBIMA,BRL Trust,13486793000142,Horizontes Asset,58805121000190,BRL Trust,13486793000142,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,59656036000170,9949036.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,59656036000170,True,False,True,True,True,True,HELVETIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,59656036000170,PLANNER CORRETORA DE VALORES S.A.,806535000154.0,REDWOOD ADMINISTRAÇÃO DE RECURSOS LTDA,10405423000145.0,PLANNER CORRETORA DE VALORES S.A.,806535000154.0,,,,,59656036000170,59656036000170,59.656.036/0001-70,,False,False,False,0,,FIC-FIDC,FIC-FIDC,fic_separado,FIC separado,campo is_fic_fidc do Informe Mensal CVM,FIC-FIDC é apresentado fora da taxonomia de quatro tipos,False,,Planner Corretora De Valores,00806535000154,Redwood Administracao De Recursos,10405423000145,Planner Corretora De Valores,00806535000154,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,18593058000151,9937104.63,8369970.04,5238101.7,5238101.7,11352102.17,2231141.54,366487.76,351861.55,918458.91,604722.57,526486.17,3710025.15,112456.25,0.0,0.0,112456.25,8821639.9,5125645.45,5125645.45,1,18593058000151,False,True,True,True,True,True,ZKR NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS MULTISSETORIAL,18593058000151,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,TERCON INVESTIMENTOS S.A.,9121454000195.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Financeiro,Financeiro: outros,,,18593058000151,18593058000151,18.593.058/0001-51,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,Tercon Investimentos,09121454000195,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,63757872000119,9884999.38,6901493.01,3536356.12,3536356.12,0.0,1658680.93,1391038.1,313256.18,173380.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3536356.1200000006,3536356.12,3536356.12,1,63757872000119,False,False,True,True,True,True,AFINZ SINAI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,63757872000119,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,SINAI ASSET BRASIL LTDA.,58251046000163.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,Financeiro,Financeiro: outros,,,63757872000119,63757872000119,63.757.872/0001-19,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,Sinai Asset Brasil,58251046000163,Id Corretora De Titulos E Valores Mobiliarios,16695922000109,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,58493475000147,9880932.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,58493475000147,False,False,True,True,True,True,PÉRGAMO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,58493475000147,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,45854066000187.0,WNT GESTORA DE RECURSOS LTDA,28529686000121.0,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,45854066000187.0,,,,,58493475000147,58493475000147,58.493.475/0001-47,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Wnt Capital,45854066000187,Wnt Gestora De Recursos,28529686000121,Wnt Capital,45854066000187,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,28536554000127,9879439.6,12706939.21,3655068.1,3655068.1,0.0,163233.19,56393.16,71485.93,79006.83,43816.93,52532.39,308229.81,463302.47,429893.6,1987173.79,2880369.86,3655068.1,774698.2400000002,774698.2400000002,1,28536554000127,False,False,True,True,True,True,GÁTRIA II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,28536554000127,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,MAUÁ CAPITAL REAL ESTATE LTDA,4608171000159.0,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,Imobiliario,,,,28536554000127,28536554000127,28.536.554/0001-27,,False,False,False,0,,Financeiro,Crédito Imobiliário,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Oliveira Trust,36113876000191,Maua Capital Real Estate,04608171000159,Oliveira Trust,36113876000191,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,14038410000136,9798564.87,7746130.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14038410000136,False,True,True,True,True,True,G5 MIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,14038410000136,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,G5 ADMINISTRADORA DE RECURSOS LTDA.,9446129000100.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Comercial,,,,14038410000136,14038410000136,14.038.410/0001-36,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,G5 Administradora De Recursos,09446129000100,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
