competencia,fundos_presentes,fundos_incluidos,pl_presente_brl,pl_incluido_brl,carteira_incluida_brl,inadimplencia_ajustada_brl,inadimplencia_sobre_pl,inadimplencia_sobre_carteira,fundos_inad_supera_carteira_excluidos,fundos_campos_ausentes_excluidos,fundos_coorte,pl_coorte_referencia_brl,cobertura_fundos_coorte,cobertura_pl_referencia_coorte,fundos_inadimplencia_positiva,pl_inadimplencia_positiva_brl,carteira_inadimplencia_positiva_brl,inadimplencia_positiva_brl,inadimplencia_sobre_pl_ex_zeros,inadimplencia_sobre_carteira_ex_zeros,variacao_inadimplencia_sobre_pl_pp,variacao_inadimplencia_sobre_carteira_pp,regra,fonte
2024-05,970,952,305724971754.16003,300601919910.35,261005447157.03,13467400255.45,0.04480144457981656,0.05159815782445162,18,0,2066,608713543906.14,0.46079380445304935,0.6281133456891419,359,69768788516.91,60725290783.33,13467400255.45,0.19302901113419618,0.2217758051336825,0.14822756655437963,0.17017764730923088,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2024-06,1001,983,304385749181.16,299457360097.06,266467536130.54,14040844650.05,0.04688762582258484,0.05269251502055965,18,0,2066,608713543906.14,0.47579864472410455,0.638601668644881,377,77328619928.73,68019047350.55,14040844650.05,0.1815737131089467,0.20642518819306083,0.13468608728636186,0.15373267317250117,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2024-07,1040,1024,349867330961.58,346717101108.87,302073411353.36,13549111527.46,0.03907829029525009,0.04485370449109304,16,0,2066,608713543906.14,0.49564375605033884,0.6567660120653632,387,74700357204.83,65163669500.32,13549111527.46,0.18137947440208407,0.20792431781935583,0.14230118410683398,0.16307061332826278,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2024-08,1066,1049,356330013503.21,353151990716.71,307536521133.69,13808418367.13,0.0391004970384176,0.04490009289377149,17,0,2066,608713543906.14,0.5077444336882866,0.6606198963999161,383,75786577410.38,66599596171.6,13808418367.13,0.1822013717859061,0.20733486628884862,0.1431008747474885,0.16243477339507711,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2024-09,1105,1088,362446283313.81,358910139514.36,310941360787.43,14020125795.9,0.03906305298276215,0.04508929195008132,17,0,2066,608713543906.14,0.526621490803485,0.6697739319914245,421,80530545460.13,69983128156.52,14020125795.9,0.17409699283411964,0.2003357975731442,0.13503393985135748,0.15524650562306289,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2024-10,1180,1164,394882723685.32,391394754769.97,331419463341.59,14206559709.24,0.0362972664710069,0.04286579782007996,16,0,2066,608713543906.14,0.5634075508228461,0.6983224125117619,439,86874857057.54,75589713231.31999,14206559709.24,0.16352901392206656,0.18794302957288672,0.12723174745105967,0.14507723175280676,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2024-11,1216,1203,410214914552.9,406851875521.61,339313918256.75,16056258644.73,0.03946462978484456,0.04731977611534534,13,0,2066,608713543906.14,0.5822846079380445,0.712427552322983,451,88046274081.1,77417977353.21,16056258644.73,0.18236159124621756,0.20739703094379866,0.142896961461373,0.1600772548284533,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2024-12,1257,1243,427017549653.5,423346477632.9,376253194369.44,16030140682.31,0.0378652983531148,0.04260466335488472,14,0,2066,608713543906.14,0.6016456921587608,0.724446161913027,479,95211039575.51,83320253472.33,16030140682.31,0.1683643068469682,0.19239188569719706,0.1304990084938534,0.14978722234231234,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2025-01,1291,1276,419641245414.6,418989798080.75,374357255078.07,17042357341.68,0.04067487423260722,0.04552431430272646,15,0,2066,608713543906.14,0.6176185866408519,0.7389497119461134,479,98694483486.81,86846271206.24,17042357341.68,0.17267791207355193,0.19623591324040043,0.13200303784094472,0.15071159893767397,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2025-02,1318,1306,427211198973.02997,426591486389.79,378737314345.67,17221909222.23,0.04037096325568439,0.04547191039780074,12,0,2066,608713543906.14,0.6321393998063891,0.7493471907554495,485,104979840709.37,93189227626.38,17221909222.23,0.16404967949901694,0.18480579419841464,0.12367871624333254,0.1393338838006139,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2025-03,1348,1335,427607898301.68,427014009867.39,380241721271.07,16329030005.11,0.03824003341291076,0.04294381466222435,13,0,2066,608713543906.14,0.6461761858664086,0.7602277587373593,507,107660396214.74,96094928873.78,16329030005.11,0.15167165066474425,0.1699260324814649,0.11343161725183348,0.12698221781924054,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2025-04,1380,1367,433758921967.76,433193288666.76,382243763886.74,17145437629.78,0.03957918573149772,0.04485472164526992,13,0,2066,608713543906.14,0.6616650532429816,0.7731985254606597,528,111320275970.09,99252628600.65,17145437629.78,0.154019000405521,0.17274542620695607,0.11443981467402328,0.12789070456168616,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2025-05,1420,1401,443393204937.29,442422010999.71,385471324873.74,17076363515.03,0.03859745467103623,0.04429995803351472,19,0,2066,608713543906.14,0.6781219748305906,0.7779513684297757,519,109822425960.92,97102229205.89,17076363515.03,0.15549067838937172,0.1758596445692535,0.11689322371833549,0.13155968653573877,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2025-06,1466,1445,485287258705.27,484302349951.83,404918126936.27,17582497993.86,0.036304795951555474,0.04342235337028343,21,0,2066,608713543906.14,0.6994191674733785,0.8028677935957954,556,121321552440.17,107518301755.72,17582497993.86,0.14492476926167633,0.1635302800243923,0.10861997331012085,0.12010792665410885,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2025-07,1515,1493,491636620550.68,490452717922.2,406392484425.88,17580225108.71,0.03584489282308092,0.04325922791989125,22,0,2066,608713543906.14,0.7226524685382382,0.8114244485278452,571,122480921823.43,108254861756.5,17580225108.71,0.14353439578168645,0.1623966334948871,0.10768950295860552,0.11913740557499583,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2025-08,1563,1544,492063151717.67,490636944392.67,411560881118.92,16909653011.97,0.03446469574952502,0.04108663818095962,19,0,2066,608713543906.14,0.7473378509196515,0.8260637662006488,602,128050358794.7,113735378001.21,16909653011.97,0.13205471012448183,0.14867540170122,0.09759001437495682,0.1075887635202604,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2025-09,1595,1577,508316862622.45,507139443647.67,408201919131.89,18704429848.57,0.036882222597469094,0.04582151374581509,18,0,2066,608713543906.14,0.7633107454017425,0.8662801043915971,625,133721017821.26,119561528050.91,18704429848.57,0.13987651420341063,0.15644187686030195,0.10299429160594153,0.11062036311448686,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2025-10,1662,1645,521618010109.34,520659633511.07,434561921645.79,18823970417.94,0.036154080720643716,0.04331711887375939,17,0,2066,608713543906.14,0.7962245885769603,0.8798201420934867,652,137433117431.27,122546417846.21,18823970417.94,0.13696822694394475,0.15360685974161395,0.10081414622330104,0.11028974086785456,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2025-11,1705,1687,502391878926.7,501324006786.4,435179714986.42,19161421124.18,0.03822163085109176,0.044031053066841463,18,0,2066,608713543906.14,0.8165537270087125,0.8645593688284313,672,137881941395.13,125752484234.71,19161421124.18,0.13896976594831137,0.1523740961523772,0.10074813509721961,0.10834304308553575,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2025-12,1804,1784,519404149649.77997,517097148872.48,458418634646.35,15801616712.91,0.030558313360197615,0.03446983939712717,20,0,2066,608713543906.14,0.8635043562439496,0.8953572337363471,728,146923091130.19,134175900528.77,15801616712.91,0.1075502604209983,0.1177679199516296,0.07699194706080069,0.08329808055450243,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2026-01,1857,1842,520055713561.19,518896461665.15,455482008478.46,15943410366.14,0.030725610105293934,0.035003381186007855,15,0,2066,608713543906.14,0.8915779283639884,0.9113624827297427,762,157197935277.57,141204692534.64,15943410366.14,0.10142251765577041,0.11290991878494971,0.07069690755047647,0.07790653759894187,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2026-02,1879,1863,531788380766.16,530443241838.7,466929543565.24,16188124287.41,0.030518108273556947,0.034669308272519225,16,0,2066,608713543906.14,0.9017424975798645,0.920466232038834,787,159512313547.31,143802505771.86,16188124287.41,0.10148510749678732,0.11257192077787684,0.07096699922323038,0.07790261250535761,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2026-03,1920,1905,541297387525.25,539903424562.88,470538788152.55,17480908348.1,0.03237784306008616,0.03715083387011368,15,0,2066,608713543906.14,0.9220716360116167,0.9489716067575629,828,168722125525.96,150885428132.27,17480908348.1,0.10360768211997391,0.11585551079707837,0.07122983905988775,0.0787046769269647,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2026-04,1981,1968,573794091157.96,573108527707.26,498582263567.91003,18235582761.83,0.03181872521559235,0.036574872582378175,13,0,2066,608713543906.14,0.952565343659245,0.9860383092292088,876,169956937489.89,152635380655.83,18235582761.83,0.10729531274894122,0.11947153198345618,0.07547658753334888,0.08289665940107802,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2026-05,2019,2008,584476729346.25,582681247875.11,500720122771.95,20095450939.1,0.03448789713481082,0.0401331003592447,11,0,2066,608713543906.14,0.9719264278799613,0.9876551408886859,909,179418341236.46,159595840109.59,20095450939.1,0.11200332586185095,0.1259146286350635,0.07751542872704013,0.08578152827581881,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
2026-06,2066,2066,608713543906.14,608713543906.14,524754927631.25,23249413542.77,0.038194342438279835,0.0443052791285222,0,0,2066,608713543906.14,1.0,1.0,956,193421926575.73,171946258116.1,23249413542.77,0.12020050650083466,0.13521325673206416,0.08200616406255483,0.09090797760354197,"coorte e subtipo congelados em 2026-06; em cada competência: ex-FIC, PL positivo, carteira e inadimplência reportadas, inadimplência <= carteira; sensibilidade ex-zeros remove fundos com inadimplência reportada igual a zero do numerador e dos denominadores de PL e carteira","CVM, Informe Mensal FIDC, Tabelas I, II e IV"
