competencia,papel,tipo_anbima,foco_anbima,foco_order,participante_bucket,bucket_kind,stack_order,pl_brl,denominador_pl_subtipo_brl,share_subtipo,pl_identificado_brl,cobertura_prestador_pl,fundos_subtipo,fundos_pl_negativo,pl_negativo_brl,pl_negativo_share_denominador,quality_note,publication_status,fechamento_100_pct
2026-06,custodiante,Fomento Mercantil,Fomento Mercantil,1,Prestador não informado,campo ausente,12,1156865292.26,86599383445.56,0.01335881672861163,85442518153.3,0.9866411832713884,556,1,-72305.93,-8.349473994287099e-07,"1 fundo(s) com PL negativo, total de R$ -72,305.93; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Financeiro,Crédito Imobiliário,2,BTG Pactual,Top 10 geral,1,0.0,5603666701.860001,0.0,5603666701.860001,1.0,55,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Crédito Imobiliário,2,QI Tech,Top 10 geral,2,1586532819.58,5603666701.860001,0.28312405144534897,5603666701.860001,1.0,55,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Crédito Imobiliário,2,Oliveira Trust,Top 10 geral,3,1390591453.87,5603666701.860001,0.24815741689426798,5603666701.860001,1.0,55,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Crédito Imobiliário,2,Daycoval,Top 10 geral,4,176027479.55,5603666701.860001,0.03141291031666319,5603666701.860001,1.0,55,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Crédito Imobiliário,2,Banco do Brasil,Top 10 geral,5,0.0,5603666701.860001,0.0,5603666701.860001,1.0,55,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Crédito Imobiliário,2,Bradesco,Top 10 geral,6,0.0,5603666701.860001,0.0,5603666701.860001,1.0,55,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Crédito Imobiliário,2,Genial,Top 10 geral,7,534833277.17,5603666701.860001,0.09544344901749334,5603666701.860001,1.0,55,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Crédito Imobiliário,2,REAG,Top 10 geral,8,0.0,5603666701.860001,0.0,5603666701.860001,1.0,55,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Crédito Imobiliário,2,Finaxis,Top 10 geral,9,6501572.12,5603666701.860001,0.0011602353362383173,5603666701.860001,1.0,55,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Crédito Imobiliário,2,Itaú,Top 10 geral,10,687790240.95,5603666701.860001,0.1227393200815646,5603666701.860001,1.0,55,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Crédito Imobiliário,2,Outros identificados,residual identificado,11,1221389858.62,5603666701.860001,0.21796261690842342,5603666701.860001,1.0,55,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Crédito Imobiliário,2,Prestador não informado,campo ausente,12,0.0,5603666701.860001,0.0,5603666701.860001,1.0,55,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Crédito Consignado,3,BTG Pactual,Top 10 geral,1,6826867836.41,39591817478.119995,0.17243128179661862,39589337547.24999,0.9999373625403437,136,1,-486226.81,-1.2280992411341262e-05,"1 fundo(s) com PL negativo, total de R$ -486,226.81; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Financeiro,Crédito Consignado,3,QI Tech,Top 10 geral,2,5806418906.0,39591817478.119995,0.14665704369871013,39589337547.24999,0.9999373625403437,136,1,-486226.81,-1.2280992411341262e-05,"1 fundo(s) com PL negativo, total de R$ -486,226.81; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Financeiro,Crédito Consignado,3,Oliveira Trust,Top 10 geral,3,15154544996.52,39591817478.119995,0.3827696216495997,39589337547.24999,0.9999373625403437,136,1,-486226.81,-1.2280992411341262e-05,"1 fundo(s) com PL negativo, total de R$ -486,226.81; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Financeiro,Crédito Consignado,3,Daycoval,Top 10 geral,4,2288083880.560001,39591817478.119995,0.05779183746299312,39589337547.24999,0.9999373625403437,136,1,-486226.81,-1.2280992411341262e-05,"1 fundo(s) com PL negativo, total de R$ -486,226.81; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Financeiro,Crédito Consignado,3,Banco do Brasil,Top 10 geral,5,0.0,39591817478.119995,0.0,39589337547.24999,0.9999373625403437,136,1,-486226.81,-1.2280992411341262e-05,"1 fundo(s) com PL negativo, total de R$ -486,226.81; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Financeiro,Crédito Consignado,3,Bradesco,Top 10 geral,6,0.0,39591817478.119995,0.0,39589337547.24999,0.9999373625403437,136,1,-486226.81,-1.2280992411341262e-05,"1 fundo(s) com PL negativo, total de R$ -486,226.81; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Financeiro,Crédito Consignado,3,Genial,Top 10 geral,7,476006497.27,39591817478.119995,0.012022850366317738,39589337547.24999,0.9999373625403437,136,1,-486226.81,-1.2280992411341262e-05,"1 fundo(s) com PL negativo, total de R$ -486,226.81; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Financeiro,Crédito Consignado,3,REAG,Top 10 geral,8,0.0,39591817478.119995,0.0,39589337547.24999,0.9999373625403437,136,1,-486226.81,-1.2280992411341262e-05,"1 fundo(s) com PL negativo, total de R$ -486,226.81; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Financeiro,Crédito Consignado,3,Finaxis,Top 10 geral,9,0.0,39591817478.119995,0.0,39589337547.24999,0.9999373625403437,136,1,-486226.81,-1.2280992411341262e-05,"1 fundo(s) com PL negativo, total de R$ -486,226.81; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Financeiro,Crédito Consignado,3,Itaú,Top 10 geral,10,0.0,39591817478.119995,0.0,39589337547.24999,0.9999373625403437,136,1,-486226.81,-1.2280992411341262e-05,"1 fundo(s) com PL negativo, total de R$ -486,226.81; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Financeiro,Crédito Consignado,3,Outros identificados,residual identificado,11,9037415430.49,39591817478.119995,0.2282647275661046,39589337547.24999,0.9999373625403437,136,1,-486226.81,-1.2280992411341262e-05,"1 fundo(s) com PL negativo, total de R$ -486,226.81; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Financeiro,Crédito Consignado,3,Prestador não informado,campo ausente,12,2479930.87,39591817478.119995,6.263745965616527e-05,39589337547.24999,0.9999373625403437,136,1,-486226.81,-1.2280992411341262e-05,"1 fundo(s) com PL negativo, total de R$ -486,226.81; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,custodiante,Financeiro,Crédito Pessoal,4,BTG Pactual,Top 10 geral,1,18476175818.94,106010824525.47,0.17428574772098807,106004307988.24,0.9999385295109329,143,1,-379375.23,-3.578646158995319e-06,"1 fundo(s) com PL negativo, total de R$ -379,375.23; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Financeiro,Crédito Pessoal,4,QI Tech,Top 10 geral,2,3226681941.68,106010824525.47,0.0304372874762875,106004307988.24,0.9999385295109329,143,1,-379375.23,-3.578646158995319e-06,"1 fundo(s) com PL negativo, total de R$ -379,375.23; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Financeiro,Crédito Pessoal,4,Oliveira Trust,Top 10 geral,3,57908665361.27,106010824525.47,0.5462523814948439,106004307988.24,0.9999385295109329,143,1,-379375.23,-3.578646158995319e-06,"1 fundo(s) com PL negativo, total de R$ -379,375.23; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Financeiro,Crédito Pessoal,4,Daycoval,Top 10 geral,4,6475878513.8,106010824525.47,0.06108695543863179,106004307988.24,0.9999385295109329,143,1,-379375.23,-3.578646158995319e-06,"1 fundo(s) com PL negativo, total de R$ -379,375.23; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Financeiro,Crédito Pessoal,4,Banco do Brasil,Top 10 geral,5,0.0,106010824525.47,0.0,106004307988.24,0.9999385295109329,143,1,-379375.23,-3.578646158995319e-06,"1 fundo(s) com PL negativo, total de R$ -379,375.23; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Financeiro,Crédito Pessoal,4,Bradesco,Top 10 geral,6,0.0,106010824525.47,0.0,106004307988.24,0.9999385295109329,143,1,-379375.23,-3.578646158995319e-06,"1 fundo(s) com PL negativo, total de R$ -379,375.23; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Financeiro,Crédito Pessoal,4,Genial,Top 10 geral,7,8887544883.94,106010824525.47,0.08383620185695935,106004307988.24,0.9999385295109329,143,1,-379375.23,-3.578646158995319e-06,"1 fundo(s) com PL negativo, total de R$ -379,375.23; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Financeiro,Crédito Pessoal,4,REAG,Top 10 geral,8,0.0,106010824525.47,0.0,106004307988.24,0.9999385295109329,143,1,-379375.23,-3.578646158995319e-06,"1 fundo(s) com PL negativo, total de R$ -379,375.23; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Financeiro,Crédito Pessoal,4,Finaxis,Top 10 geral,9,198291764.01,106010824525.47,0.0018704860083637847,106004307988.24,0.9999385295109329,143,1,-379375.23,-3.578646158995319e-06,"1 fundo(s) com PL negativo, total de R$ -379,375.23; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Financeiro,Crédito Pessoal,4,Itaú,Top 10 geral,10,0.0,106010824525.47,0.0,106004307988.24,0.9999385295109329,143,1,-379375.23,-3.578646158995319e-06,"1 fundo(s) com PL negativo, total de R$ -379,375.23; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Financeiro,Crédito Pessoal,4,Outros identificados,residual identificado,11,10831069704.599998,106010824525.47,0.10216946951485828,106004307988.24,0.9999385295109329,143,1,-379375.23,-3.578646158995319e-06,"1 fundo(s) com PL negativo, total de R$ -379,375.23; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Financeiro,Crédito Pessoal,4,Prestador não informado,campo ausente,12,6516537.2299999995,106010824525.47,6.147048906722111e-05,106004307988.24,0.9999385295109329,143,1,-379375.23,-3.578646158995319e-06,"1 fundo(s) com PL negativo, total de R$ -379,375.23; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,Financeiro,Financiamento de Veículos,5,BTG Pactual,Top 10 geral,1,274490076.09,14069757003.970003,0.019509226492863258,14069757003.970003,1.0,20,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Financiamento de Veículos,5,QI Tech,Top 10 geral,2,973193113.9300001,14069757003.970003,0.06916914866798328,14069757003.970003,1.0,20,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Financiamento de Veículos,5,Oliveira Trust,Top 10 geral,3,197555010.67,14069757003.970003,0.014041110348548077,14069757003.970003,1.0,20,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Financiamento de Veículos,5,Daycoval,Top 10 geral,4,729619578.91,14069757003.970003,0.05185729779868454,14069757003.970003,1.0,20,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Financiamento de Veículos,5,Banco do Brasil,Top 10 geral,5,0.0,14069757003.970003,0.0,14069757003.970003,1.0,20,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Financiamento de Veículos,5,Bradesco,Top 10 geral,6,6938120804.28,14069757003.970003,0.4931230015075811,14069757003.970003,1.0,20,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Financiamento de Veículos,5,Genial,Top 10 geral,7,0.0,14069757003.970003,0.0,14069757003.970003,1.0,20,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Financiamento de Veículos,5,REAG,Top 10 geral,8,0.0,14069757003.970003,0.0,14069757003.970003,1.0,20,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Financiamento de Veículos,5,Finaxis,Top 10 geral,9,0.0,14069757003.970003,0.0,14069757003.970003,1.0,20,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Financiamento de Veículos,5,Itaú,Top 10 geral,10,0.0,14069757003.970003,0.0,14069757003.970003,1.0,20,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Financiamento de Veículos,5,Outros identificados,residual identificado,11,4956778420.09,14069757003.970003,0.3523002151843395,14069757003.970003,1.0,20,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Financiamento de Veículos,5,Prestador não informado,campo ausente,12,0.0,14069757003.970003,0.0,14069757003.970003,1.0,20,0,0.0,0.0,,publicável,0.9999999999999998
2026-06,custodiante,Financeiro,Multicarteira Financeiro,6,BTG Pactual,Top 10 geral,1,8205726428.219999,74092063428.11,0.11075041034836135,73960988251.5,0.9982309147492271,432,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Financeiro,Multicarteira Financeiro,6,QI Tech,Top 10 geral,2,2837295949.7599998,74092063428.11,0.038294195335954836,73960988251.5,0.9982309147492271,432,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Financeiro,Multicarteira Financeiro,6,Oliveira Trust,Top 10 geral,3,5532625174.800001,74092063428.11,0.07467230522157334,73960988251.5,0.9982309147492271,432,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Financeiro,Multicarteira Financeiro,6,Daycoval,Top 10 geral,4,12320281213.309998,74092063428.11,0.1662834134085645,73960988251.5,0.9982309147492271,432,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Financeiro,Multicarteira Financeiro,6,Banco do Brasil,Top 10 geral,5,0.0,74092063428.11,0.0,73960988251.5,0.9982309147492271,432,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Financeiro,Multicarteira Financeiro,6,Bradesco,Top 10 geral,6,10370430505.76,74092063428.11,0.13996682000660185,73960988251.5,0.9982309147492271,432,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Financeiro,Multicarteira Financeiro,6,Genial,Top 10 geral,7,9384813486.8,74092063428.11,0.12666422087037554,73960988251.5,0.9982309147492271,432,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Financeiro,Multicarteira Financeiro,6,REAG,Top 10 geral,8,99588807.1,74092063428.11,0.001344122467268427,73960988251.5,0.9982309147492271,432,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Financeiro,Multicarteira Financeiro,6,Finaxis,Top 10 geral,9,27339502.48,74092063428.11,0.0003689936710498953,73960988251.5,0.9982309147492271,432,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Financeiro,Multicarteira Financeiro,6,Itaú,Top 10 geral,10,49014959.96,74092063428.11,0.000661541300001156,73960988251.5,0.9982309147492271,432,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Financeiro,Multicarteira Financeiro,6,Outros identificados,residual identificado,11,25133872223.31,74092063428.11,0.3392248921194762,73960988251.5,0.9982309147492271,432,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,Financeiro,Multicarteira Financeiro,6,Prestador não informado,campo ausente,12,131075176.61,74092063428.11,0.0017690852507729056,73960988251.5,0.9982309147492271,432,0,0.0,0.0,,publicável,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Infraestrutura,7,BTG Pactual,Top 10 geral,1,89392687.59,8738954892.31,0.010229219476651917,8730582405.47,0.9990419349975856,25,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Infraestrutura,7,QI Tech,Top 10 geral,2,0.0,8738954892.31,0.0,8730582405.47,0.9990419349975856,25,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Infraestrutura,7,Oliveira Trust,Top 10 geral,3,2140145072.2500002,8738954892.31,0.2448971414342989,8730582405.47,0.9990419349975856,25,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Infraestrutura,7,Daycoval,Top 10 geral,4,492442108.18,8738954892.31,0.056350228860127576,8730582405.47,0.9990419349975856,25,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Infraestrutura,7,Banco do Brasil,Top 10 geral,5,0.0,8738954892.31,0.0,8730582405.47,0.9990419349975856,25,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Infraestrutura,7,Bradesco,Top 10 geral,6,1122503422.27,8738954892.31,0.12844824536830682,8730582405.47,0.9990419349975856,25,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Infraestrutura,7,Genial,Top 10 geral,7,700445756.69,8738954892.31,0.08015211948357462,8730582405.47,0.9990419349975856,25,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Infraestrutura,7,REAG,Top 10 geral,8,0.0,8738954892.31,0.0,8730582405.47,0.9990419349975856,25,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Infraestrutura,7,Finaxis,Top 10 geral,9,0.0,8738954892.31,0.0,8730582405.47,0.9990419349975856,25,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Infraestrutura,7,Itaú,Top 10 geral,10,708363721.37,8738954892.31,0.08105817344283782,8730582405.47,0.9990419349975856,25,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Infraestrutura,7,Outros identificados,residual identificado,11,3477289637.1200004,8738954892.31,0.39790680693178815,8730582405.47,0.9990419349975856,25,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Infraestrutura,7,Prestador não informado,campo ausente,12,8372486.84,8738954892.31,0.0009580650024143642,8730582405.47,0.9990419349975856,25,0,0.0,0.0,,publicável,1.0000000000000002
2026-06,custodiante,"Agro, Indústria e Comércio",Recebíveis Comerciais,8,BTG Pactual,Top 10 geral,1,21245111409.73,143867117181.27,0.14767176701651386,138250949451.50998,0.9609628117960844,306,2,-487440.04000000004,-3.3881268322478047e-06,"2 fundo(s) com PL negativo, total de R$ -487,440.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Recebíveis Comerciais,8,QI Tech,Top 10 geral,2,3729954046.0400004,143867117181.27,0.025926383451058695,138250949451.50998,0.9609628117960844,306,2,-487440.04000000004,-3.3881268322478047e-06,"2 fundo(s) com PL negativo, total de R$ -487,440.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Recebíveis Comerciais,8,Oliveira Trust,Top 10 geral,3,14329184175.699999,143867117181.27,0.09960013418247259,138250949451.50998,0.9609628117960844,306,2,-487440.04000000004,-3.3881268322478047e-06,"2 fundo(s) com PL negativo, total de R$ -487,440.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Recebíveis Comerciais,8,Daycoval,Top 10 geral,4,2799752468.4700003,143867117181.27,0.019460683742917866,138250949451.50998,0.9609628117960844,306,2,-487440.04000000004,-3.3881268322478047e-06,"2 fundo(s) com PL negativo, total de R$ -487,440.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Recebíveis Comerciais,8,Banco do Brasil,Top 10 geral,5,61254971563.01,143867117181.27,0.42577465068567294,138250949451.50998,0.9609628117960844,306,2,-487440.04000000004,-3.3881268322478047e-06,"2 fundo(s) com PL negativo, total de R$ -487,440.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Recebíveis Comerciais,8,Bradesco,Top 10 geral,6,9231012499.109999,143867117181.27,0.06416346334012579,138250949451.50998,0.9609628117960844,306,2,-487440.04000000004,-3.3881268322478047e-06,"2 fundo(s) com PL negativo, total de R$ -487,440.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Recebíveis Comerciais,8,Genial,Top 10 geral,7,7636608989.040001,143867117181.27,0.05308098986523801,138250949451.50998,0.9609628117960844,306,2,-487440.04000000004,-3.3881268322478047e-06,"2 fundo(s) com PL negativo, total de R$ -487,440.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Recebíveis Comerciais,8,REAG,Top 10 geral,8,1571611.02,143867117181.27,1.0924046097481735e-05,138250949451.50998,0.9609628117960844,306,2,-487440.04000000004,-3.3881268322478047e-06,"2 fundo(s) com PL negativo, total de R$ -487,440.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Recebíveis Comerciais,8,Finaxis,Top 10 geral,9,3121905409.2599998,143867117181.27,0.021699923307189475,138250949451.50998,0.9609628117960844,306,2,-487440.04000000004,-3.3881268322478047e-06,"2 fundo(s) com PL negativo, total de R$ -487,440.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Recebíveis Comerciais,8,Itaú,Top 10 geral,10,1412893634.7,143867117181.27,0.009820823982451663,138250949451.50998,0.9609628117960844,306,2,-487440.04000000004,-3.3881268322478047e-06,"2 fundo(s) com PL negativo, total de R$ -487,440.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Recebíveis Comerciais,8,Outros identificados,residual identificado,11,13487983645.43,143867117181.27,0.09375306817634625,138250949451.50998,0.9609628117960844,306,2,-487440.04000000004,-3.3881268322478047e-06,"2 fundo(s) com PL negativo, total de R$ -487,440.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Recebíveis Comerciais,8,Prestador não informado,campo ausente,12,5616167729.76,143867117181.27,0.03903718820391549,138250949451.50998,0.9609628117960844,306,2,-487440.04000000004,-3.3881268322478047e-06,"2 fundo(s) com PL negativo, total de R$ -487,440.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Crédito Corporativo,9,BTG Pactual,Top 10 geral,1,34037264.34,4850763636.48,0.007016887832675239,4875231093.5199995,1.005044042314491,71,1,-24467457.04,-0.005044042314491132,categoria agregada com PL negativo; não publicar,bloqueado_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Crédito Corporativo,9,QI Tech,Top 10 geral,2,0.0,4850763636.48,0.0,4875231093.5199995,1.005044042314491,71,1,-24467457.04,-0.005044042314491132,categoria agregada com PL negativo; não publicar,bloqueado_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Crédito Corporativo,9,Oliveira Trust,Top 10 geral,3,1619329665.9099998,4850763636.48,0.33382984355945267,4875231093.5199995,1.005044042314491,71,1,-24467457.04,-0.005044042314491132,categoria agregada com PL negativo; não publicar,bloqueado_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Crédito Corporativo,9,Daycoval,Top 10 geral,4,451175378.46999997,4850763636.48,0.09301120654013137,4875231093.5199995,1.005044042314491,71,1,-24467457.04,-0.005044042314491132,categoria agregada com PL negativo; não publicar,bloqueado_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Crédito Corporativo,9,Banco do Brasil,Top 10 geral,5,0.0,4850763636.48,0.0,4875231093.5199995,1.005044042314491,71,1,-24467457.04,-0.005044042314491132,categoria agregada com PL negativo; não publicar,bloqueado_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Crédito Corporativo,9,Bradesco,Top 10 geral,6,763135767.63,4850763636.48,0.15732281034904771,4875231093.5199995,1.005044042314491,71,1,-24467457.04,-0.005044042314491132,categoria agregada com PL negativo; não publicar,bloqueado_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Crédito Corporativo,9,Genial,Top 10 geral,7,108671088.96,4850763636.48,0.02240288274257332,4875231093.5199995,1.005044042314491,71,1,-24467457.04,-0.005044042314491132,categoria agregada com PL negativo; não publicar,bloqueado_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Crédito Corporativo,9,REAG,Top 10 geral,8,14313344.65,4850763636.48,0.00295074048596328,4875231093.5199995,1.005044042314491,71,1,-24467457.04,-0.005044042314491132,categoria agregada com PL negativo; não publicar,bloqueado_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Crédito Corporativo,9,Finaxis,Top 10 geral,9,29936885.11,4850763636.48,0.006171581910291545,4875231093.5199995,1.005044042314491,71,1,-24467457.04,-0.005044042314491132,categoria agregada com PL negativo; não publicar,bloqueado_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Crédito Corporativo,9,Itaú,Top 10 geral,10,0.0,4850763636.48,0.0,4875231093.5199995,1.005044042314491,71,1,-24467457.04,-0.005044042314491132,categoria agregada com PL negativo; não publicar,bloqueado_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Crédito Corporativo,9,Outros identificados,residual identificado,11,1854631698.4499998,4850763636.48,0.38233808889435605,4875231093.5199995,1.005044042314491,71,1,-24467457.04,-0.005044042314491132,categoria agregada com PL negativo; não publicar,bloqueado_pl_negativo,1.0
2026-06,custodiante,"Agro, Indústria e Comércio",Crédito Corporativo,9,Prestador não informado,campo ausente,12,-24467457.04,4850763636.48,-0.005044042314491132,4875231093.5199995,1.005044042314491,71,1,-24467457.04,-0.005044042314491132,categoria agregada com PL negativo; não publicar,bloqueado_pl_negativo,1.0
