competencia_origem,competencia_destino,bridge_group,cnpj_14,cnpj,cnpj_fundo_14,cnpj_fundo,denominacao,reportava_origem,reportava_destino,pl_origem_brl,pl_destino_brl,delta_pl_brl,carteira_origem_brl,carteira_destino_brl,delta_carteira_brl,inad_bruta_origem_brl,inad_bruta_destino_brl,delta_inad_bruta_brl,inad_ajustada_origem_brl,inad_ajustada_destino_brl,delta_inad_ajustada_brl,excesso_origem_brl,excesso_destino_brl,delta_excesso_brl,contribuicao_abs
2024-06,2024-07,fundos continuantes,50074839000142,50.074.839/0001-42,50074839000142,50.074.839/0001-42,SIG IV FC FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,51654877.52,52987550.67,1332673.1499999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50095909000149,50.095.909/0001-49,50095909000149,50.095.909/0001-49,VITA AUTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,1370193710.23,1434360367.46,64166657.23000002,1297610343.56,1220802571.59,-76807771.97000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50097175000137,50.097.175/0001-37,50097175000137,50.097.175/0001-37,SIG V FC FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,53877834.73,53298867.31,-578967.4199999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50107049000116,50.107.049/0001-16,50107049000116,50.107.049/0001-16,SIG VII FC FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,43154853.34,44866612.56,1711759.2199999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50107743000133,50.107.743/0001-33,50107743000133,50.107.743/0001-33,SIG VI FC FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,54130770.64,51272507.79,-2858262.8500000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50120355000192,50.120.355/0001-92,50120355000192,50.120.355/0001-92,GRIF ADVANCED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITDA,True,True,15190075.62,19543372.94,4353297.320000002,14707399.95,18652576.28,3945176.330000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50123492000180,50.123.492/0001-80,50123492000180,50.123.492/0001-80,MAV ALTERNATIVE CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,20472396.84,22814362.69,2341965.8500000015,19572029.11,19866231.66,294202.55000000075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50149859000135,50.149.859/0001-35,50149859000135,50.149.859/0001-35,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ECO,True,True,25142555.61,25427889.67,285334.0600000024,11934053.8,1284248.26,-10649805.540000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50151440000118,50.151.440/0001-18,50151440000118,50.151.440/0001-18,LASSIE 2 CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,61907154.57,103985685.54,42078530.970000006,60106256.59,101209097.94,41102841.349999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,saídas,50167484000136,50.167.484/0001-36,50167484000136,50.167.484/0001-36,IDEIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,True,,50148505.19,0.0,-50148505.19,50189292.21,0.0,-50189292.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50182107000176,50.182.107/0001-76,50182107000176,50.182.107/0001-76,TIGER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,True,True,290607691.67,290649408.28,41716.6099999547,455688804.17,455688804.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50200709000109,50.200.709/0001-09,50200709000109,50.200.709/0001-09,MOOVPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA ABERTA,True,True,8076923.66,8865174.24,788250.5800000001,7897117.15,8881138.56,984021.4100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50277965000102,50.277.965/0001-02,50277965000102,50.277.965/0001-02,PÁTRIA CRÉDITO ESTRUTURADO MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,89751100.54,99320609.64,9569509.099999994,88517431.09,86553284.91,-1964146.1800000072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50292336000143,50.292.336/0001-43,50292336000143,50.292.336/0001-43,SPECIAL SITUATIONS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,29963019.48,30348620.18,385600.69999999925,29781749.39,30193731.9,411982.5099999979,8372408.6,8372408.6,0.0,8372408.6,8372408.6,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50311731000126,50.311.731/0001-26,50311731000126,50.311.731/0001-26,ID FY FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESP LIMITADA,True,True,28328973.16,31732980.38,3404007.219999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50314076000160,50.314.076/0001-60,50314076000160,50.314.076/0001-60,AZO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,True,True,687539966.26,693748637.19,6208670.930000067,687228046.82,693462049.97,6234003.149999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50314230000101,50.314.230/0001-01,50314230000101,50.314.230/0001-01,LUSO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,True,True,585987075.78,586074740.32,87664.54000008106,585969881.8,585969881.8,0.0,585969881.8,585969881.8,0.0,585969881.8,585969881.8,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50349876000116,50.349.876/0001-16,50349876000116,50.349.876/0001-16,FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA THOR DEALERSHIP,True,True,76915290.01,77808031.33,892741.3199999928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50355218000137,50.355.218/0001-37,50355218000137,50.355.218/0001-37,SIGNAL SPECIAL OPPORTUNITIES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,10512086.02,10856182.61,344096.58999999985,5443474.85,5318977.61,-124497.23999999929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50360138000170,50.360.138/0001-70,50360138000170,50.360.138/0001-70,LUSO X FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP,True,True,317189315.51,317189315.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50366328000102,50.366.328/0001-02,50366328000102,50.366.328/0001-02,MFM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO DE TELECOMUNICAÇÕES,True,True,10575504.22,10842370.22,266866.0,10318798.93,10602913.05,284114.12000000104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50367468000197,50.367.468/0001-97,50367468000197,50.367.468/0001-97,EVOQUE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,38690397.94,39656967.82,966569.8800000027,0.0,39698139.63,39698139.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50452371000182,50.452.371/0001-82,50452371000182,50.452.371/0001-82,DEL REY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,True,True,202927161.46,208248736.34,5321574.879999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50456492000100,50.456.492/0001-00,50456492000100,50.456.492/0001-00,LEGGERO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,263907220.21,264360041.9,452821.6899999976,60898342.97,61506270.66,607927.6899999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50462226000182,50.462.226/0001-82,50462226000182,50.462.226/0001-82,PENSILVANIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,True,True,40570434.1,44555681.16,3985247.059999995,38956834.06,42956834.06,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,saídas,50465717000187,50.465.717/0001-87,50465717000187,50.465.717/0001-87,TORQI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50469925000154,50.469.925/0001-54,50469925000154,50.469.925/0001-54,ECOAGRO MULTIPLICA FIAGRO,True,True,18924519.9,19180084.55,255564.65000000224,17416202.13,17671403.54,255201.41000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50473039000102,50.473.039/0001-02,50473039000102,50.473.039/0001-02,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,True,True,2576889830.47,2643845554.07,66955723.60000038,2553028122.32,2632573670.94,79545548.61999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50476839000179,50.476.839/0001-79,50476839000179,50.476.839/0001-79,ANCARA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,194487415.96,199334298.48,4846882.519999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50477529000179,50.477.529/0001-79,50477529000179,50.477.529/0001-79,SQUALO FLAGSHIP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,True,True,6552631.0,6566962.6,14331.599999999627,6498394.15,6542035.4,43641.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50555281000117,50.555.281/0001-17,50555281000117,50.555.281/0001-17,RECEBÍVEIS BRASIL INFRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,True,True,14838692.6,15562024.22,723331.620000001,11853461.39,12589521.19,736059.7999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50589310000161,50.589.310/0001-61,50589310000161,50.589.310/0001-61,SUSTINERI GERMINARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,True,True,96648817.45,107121303.98,10472486.530000001,159080490.0,159080490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50637204000106,50.637.204/0001-06,50637204000106,50.637.204/0001-06,ALMOUROL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,27561505.55,27524039.77,-37465.78000000119,27000000.0,27000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50692376000182,50.692.376/0001-82,50692376000182,50.692.376/0001-82,BOLSA DE CRÉDITOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,1301861.69,1479824.25,177962.56000000006,1356314.13,1497569.65,141255.52000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50695489000131,50.695.489/0001-31,50695489000131,50.695.489/0001-31,MLC 1A - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,20025439.34,20075382.06,49942.71999999881,19003452.29,19090868.17,87415.88000000268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50714026000170,50.714.026/0001-70,50714026000170,50.714.026/0001-70,1618 LEGAL CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,4378018.59,4625118.23,247099.6400000006,4300128.79,4523918.94,223790.15000000037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50739342000104,50.739.342/0001-04,50739342000104,50.739.342/0001-04,RIGEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,True,True,103311433.87,104907935.53,1596501.6599999964,85283749.78,88726513.48,3442763.700000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50749446000191,50.749.446/0001-91,50749446000191,50.749.446/0001-91,CAETÊ FIAGRO - FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO,True,True,30606942.32,30584463.49,-22478.830000001937,30318242.73,30318242.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50768516000159,50.768.516/0001-59,50768516000159,50.768.516/0001-59,RECOVERY LEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA - RESPONSABILIDADE LIMITAD,True,True,26191070.32,26127811.56,-63258.76000000164,26600241.46,26669477.3,69235.83999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50774127000136,50.774.127/0001-36,50774127000136,50.774.127/0001-36,BOCAINA ORIZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,True,True,22121983.45,22452808.1,330824.65000000224,21956932.6,22300118.48,343185.87999999896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50808063000147,50.808.063/0001-47,50808063000147,50.808.063/0001-47,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALION MZ,True,True,61833628.13,62049231.14,215603.0099999979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50818107000110,50.818.107/0001-10,50818107000110,50.818.107/0001-10,READING FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50824837000123,50.824.837/0001-23,50824837000123,50.824.837/0001-23,RM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADO,True,True,64555963.39,63768099.34,-787864.049999997,46327534.32,34010026.12,-12317508.200000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50832370000163,50.832.370/0001-63,50832370000163,50.832.370/0001-63,VIDA TODA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,True,True,15252716.05,15157730.71,-94985.33999999985,13930789.65,13930789.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50857998000113,50.857.998/0001-13,50857998000113,50.857.998/0001-13,LEO MADEIRAS FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,True,True,201830118.4,202419808.96,589690.5600000024,128963906.66,146972857.22,18008950.560000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50906397000153,50.906.397/0001-53,50906397000153,50.906.397/0001-53,BTG PACTUAL CONSIGNADOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,14634929783.0,14798098388.47,163168605.4699993,9712742374.0,9443800442.18,-268941931.8199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50908218000117,50.908.218/0001-17,50908218000117,50.908.218/0001-17,CF PRIME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,1180671.61,1086402.32,-94269.29000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50948092000104,50.948.092/0001-04,50948092000104,50.948.092/0001-04,CESSIONÁRIO 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESP LIMITADA,True,True,17620786.31,17813982.55,193196.2400000021,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50948197000163,50.948.197/0001-63,50948197000163,50.948.197/0001-63,CESSIONÁRIO 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESP LIMITADA,True,True,961577.5,1076676.63,115099.12999999989,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50964146000125,50.964.146/0001-25,50964146000125,50.964.146/0001-25,ACURA HIGH YIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,20012967.87,20470633.42,457665.55000000075,18970328.96,18701219.62,-269109.33999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50971775000182,50.971.775/0001-82,50971775000182,50.971.775/0001-82,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - ACR FAST - RESPONSABILIDADE LIMITADA,True,True,567988294.07,578420599.76,10432305.689999938,566994998.86,562259034.88,-4735963.980000019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50981701000127,50.981.701/0001-27,50981701000127,50.981.701/0001-27,3R-POTIGUAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,188357581.65,190758884.65,2401303.0,207811668.47,214873008.79,7061340.319999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50990192000107,50.990.192/0001-07,50990192000107,50.990.192/0001-07,CAVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,5046783.78,5055708.17,8924.389999999665,400000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50991111000185,50.991.111/0001-85,50991111000185,50.991.111/0001-85,ROCKET IV CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,47625380.4,48893122.99,1267742.5900000036,33999392.66,40099526.97,6100134.310000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50991732000169,50.991.732/0001-69,50991732000169,50.991.732/0001-69,RIOLITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,True,True,-34418.48,-84955.98,-50537.49999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50995214000113,50.995.214/0001-13,50995214000113,50.995.214/0001-13,ORION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONDABILIDADE LIMITADA,True,True,383213.63,352500.12,-30713.51000000001,235000.0,235000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,50996316000153,50.996.316/0001-53,50996316000153,50.996.316/0001-53,OCEANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,True,True,135306181.11,139109071.78,3802890.669999987,134554528.59,138378892.54,3824363.949999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51006446000164,51.006.446/0001-64,51006446000164,51.006.446/0001-64,BS2 ARB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS,True,True,87456479.49,137816587.3,50360107.81000002,87271844.9,137683533.45,50411688.54999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51017188000111,51.017.188/0001-11,51017188000111,51.017.188/0001-11,CHIMERA ALTERNATIVE ASSETS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP RESP LIMITADA,True,True,10188911.84,10156598.95,-32312.890000000596,10198513.29,10198513.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51033533000100,51.033.533/0001-00,51033533000100,51.033.533/0001-00,VALHALLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,True,True,4907970.22,4878527.53,-29442.68999999948,3545926.25,3545926.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51051312000165,51.051.312/0001-65,51051312000165,51.051.312/0001-65,SSG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,10891562.26,11265192.24,373629.98000000045,10892786.1,11268288.31,375502.2100000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51066346000123,51.066.346/0001-23,51066346000123,51.066.346/0001-23,CCG FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO,True,True,83535365.27,85408948.9,1873583.6300000101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51067318000120,51.067.318/0001-20,51067318000120,51.067.318/0001-20,BFF 95 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO,True,True,98427132.16,99546085.59,1118953.4300000072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51067723000149,51.067.723/0001-49,51067723000149,51.067.723/0001-49,GAD II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,60199915.66,54483812.42,-5716103.239999995,28982928.81,23265891.26,-5717037.549999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51079269000146,51.079.269/0001-46,51079269000146,51.079.269/0001-46,CARNIVAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,1442654166.21,1442630286.64,-23879.569999933243,1442690200.0,1442690200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51124933000121,51.124.933/0001-21,51124933000121,51.124.933/0001-21,WIZARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,1201666.66,1308218.14,106551.47999999998,222648530.37,222779123.68,130593.31000000238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51137980000100,51.137.980/0001-00,51137980000100,51.137.980/0001-00,SALTRI AGRO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,24331609.13,22963530.53,-1368078.5999999978,24121654.76,22552980.16,-1568674.6000000015,921977.51,921977.51,0.0,921977.51,921977.51,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51139857000128,51.139.857/0001-28,51139857000128,51.139.857/0001-28,ZEFIROS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,True,True,33287040.74,35151853.62,1864812.879999999,27506356.04,24529060.98,-2977295.0599999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51143232000130,51.143.232/0001-30,51143232000130,51.143.232/0001-30,GAD III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,True,True,24366534.72,23128056.94,-1238477.7799999975,14750000.0,14300000.0,-450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51144449000164,51.144.449/0001-64,51144449000164,51.144.449/0001-64,LBA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,51668027.74,52486238.2,818210.4600000009,46291635.21,48812424.77,2520789.5600000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51151558000109,51.151.558/0001-09,51151558000109,51.151.558/0001-09,D MAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,True,True,8057735389.9,10525885591.33,2468150201.4300003,8529353750.0,11529354800.0,3000001050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51152102000163,51.152.102/0001-63,51152102000163,51.152.102/0001-63,HIGH TOWER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,True,True,161921906.47,1004774480.71,842852574.24,12905697.0,8461251.0,-4444446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,2024-07,fundos continuantes,51170105000120,51.170.105/0001-20,51170105000120,51.170.105/0001-20,MAV II FI EM CADEIAS PRODUTIVAS DO AGRONEGÓCIO - DIREITOS CREDITÓRIOS - FIAGRO-DIREITOS CREDITÓRIOS,True,True,105254687.63,119226876.03,13972188.400000006,99428843.14,112159397.92,12730554.780000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
