competencia,veiculos_total,fundos_total,veiculos_com_carteira_positiva,veiculos_com_campos_reportados,veiculos_incluidos_metrica,cobertura_quantidade,pl_total_brl,pl_coberto_brl,cobertura_pl,carteira_positiva_total_brl,carteira_coberta_brl,cobertura_carteira,casos_inad_supera_carteira,casos_inad_supera_carteira_share_n,casos_inad_supera_carteira_share_veiculos_total,casos_inad_supera_carteira_com_carteira_positiva,casos_inad_supera_carteira_share_carteira_positiva,casos_inad_supera_carteira_pl_brl,casos_inad_supera_carteira_share_pl,casos_inad_supera_carteira_dc_brl,casos_inad_supera_carteira_share_dc,inadimplencia_bruta_brl,inadimplencia_ajustada_brl,excesso_removido_brl,excesso_top1_share,excesso_top5_share,excesso_top10_share,inadimplencia_bruta_pct,inadimplencia_ajustada_pct,inadimplencia_ajustada_ex_np_pct,sensibilidade_ex_casos_acima_carteira_pct,veiculos_com_aging_ex360,cobertura_carteira_aging_ex360,aging_inadimplente_total_brl,aging_gap_vs_inadimplencia_reportada_brl,aging_reconciliacao_ratio,aging_publication_status,inadimplencia_ex_360d_publicavel,inadimplencia_ex_360d_pct_sobre_cobertura,inadimplencia_ex_360d_ajustada_pct_sobre_cobertura,casos_carteira_negativa,casos_inadimplencia_negativa,presenca_campo_exata,veiculos_com_presenca_campo_exata,cobertura_presenca_campo_exata_n,cobertura_presenca_campo_exata_pl,cobertura_presenca_campo_exata_carteira,qualidade_cobertura
2021-07,1383,1383,1071,1383,1383,1.0,291917477115.08,291917477115.08,1.0,208501162459.83997,208501162459.83997,1.0,57,0.04121475054229935,0.04121475054229935,44,0.04108309990662932,3617338462.5899997,0.012391647455777267,2350352117.22,0.011272609176328732,31966815853.71,10070737722.6,21896078131.11,0.7746473325992895,0.8510004520446692,0.9114869197778227,0.15331720685186695,0.048300631055425196,0.046295200932393116,0.03745018315741189,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
2021-08,1424,1424,1137,1424,1424,1.0,297461584263.74,297461584263.74,1.0,220200597417.41,220200597417.41,1.0,54,0.037921348314606744,0.037921348314606744,39,0.03430079155672823,3589882022.5,0.012068388700966116,2252785071.8299994,0.010230603814210563,32401374317.449997,10501017289.0,21900357028.45,0.7695943549274125,0.8463412525344495,0.9078207714934738,0.14714480658756018,0.04768841416490065,0.04709300759128315,0.03784498742337238,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
2021-09,1456,1456,1212,1456,1456,1.0,303933333049.19995,303933333049.19995,1.0,226146343066.26,226146343066.26,1.0,50,0.034340659340659344,0.034340659340659344,38,0.03135313531353135,3584544186.38,0.011793850152657468,2596585390.5299997,0.01148188095957497,34132776421.51,12267104193.82,21865672227.690002,0.7701887819658922,0.8509250042048966,0.9135503527457889,0.15093225014701753,0.05424409710762285,0.052918805421363416,0.04325890980082192,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
2021-10,1478,1478,1236,1478,1478,1.0,309262607908.81,309262607908.81,1.0,235525687660.96002,235525687660.96002,1.0,53,0.03585926928281461,0.03585926928281461,41,0.03317152103559871,3184075412.8599997,0.0102957012307122,2635477485.5199995,0.011189766652178414,36168979085.03999,14204416104.61,21964562980.43,0.7666835392615823,0.8473506109574159,0.9084525154717814,0.15356702465977026,0.06030941357469807,0.05417596920798075,0.0496755042231055,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
2021-11,1493,1493,1250,1493,1493,1.0,330582077353.8901,330582077353.8901,1.0,245420045846.62,245420045846.62,1.0,53,0.03549899531145345,0.03549899531145345,43,0.0344,3809532026.6800003,0.01152371010906884,3002689194.1400003,0.012234897861670962,37645235628.03,15979205142.05,21666030485.98,0.776344186816055,0.857965692874783,0.9202660602320359,0.15339103820214064,0.06510961680789723,0.05798262506374917,0.053529648731021444,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
2021-12,1547,1547,1274,1547,1547,1.0,308945976310.86,308945976310.86,1.0,250025157326.50998,250025157326.50998,1.0,57,0.03684550743374273,0.03684550743374273,46,0.03610675039246468,3578934082.5,0.01158433628181936,2542070650.71,0.010167259478574343,42598241105.57,16957437178.829998,25640803926.739998,0.6659276820495122,0.8671710266873438,0.9248858075997592,0.17037581962178547,0.06782292374157028,0.05766297394070445,0.05824788563027729,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
2022-01,1553,1553,1298,1553,1553,1.0,307117656465.77,307117656465.77,1.0,248722631030.03,248722631030.03,1.0,60,0.038634900193174504,0.038634900193174504,49,0.03775038520801233,3941099110.7400002,0.01283253837012545,2789059639.0999994,0.01121353383706872,43342003335.14,17539467727.21,25802535607.93,0.6639663155862383,0.8641792475618969,0.9220733954897812,0.17425838234200336,0.07051818185813714,0.05987644697546604,0.05997720443242421,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
2022-02,1578,1578,1317,1578,1578,1.0,312193135881.69006,312193135881.69006,1.0,254329115830.61005,254329115830.61005,1.0,69,0.043726235741444866,0.043726235741444866,56,0.0425208807896735,4525289864.01,0.014495161308495014,3121902974.6299996,0.012275051420810467,43540390349.82,17462197286.23,26078193063.589996,0.6632236901677049,0.8626369646522258,0.9200291516649697,0.17119703423503843,0.06865984348351326,0.058994875449388876,0.05708551975305525,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
2022-03,1607,1607,1331,1607,1607,1.0,327621389261.48,327621389261.48,1.0,249841984966.93002,249841984966.93002,1.0,74,0.04604853764779091,0.04604853764779091,62,0.04658151765589782,6037457270.39,0.01842815355859262,4101162106.55,0.01641502370825642,44149582911.94,17705798987.19,26443783924.750004,0.6538073407523296,0.8481529814274503,0.9058150988066831,0.17671002300827782,0.07086798877912213,0.06247040340539568,0.05536172916768332,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
2022-04,1646,1646,1360,1646,1646,1.0,382699722064.61,382699722064.61,1.0,280600962820.82,280600962820.82,1.0,77,0.04678007290400972,0.04678007290400972,63,0.04632352941176471,5750579896.789999,0.015026349812240382,3977703228.9600005,0.01417565780592134,45087701449.27,18278381524.969997,26809319924.3,0.6441426016016667,0.8377810844415311,0.8992676482508533,0.16068263271805347,0.06514012404384302,0.05592299375552185,0.05169730960841739,0,,,,,bloqueado_cobertura_aging_insuficiente,False,,,0,0,False,0,0.0,,,cobertura mista: flags exatas onde houve match com o bruto; legado é limite superior
