competencia,cnpj_fundo,pl,carteira_dc,dc_inadimplentes,dc_inadimplentes_ajustado_recalculado,dc_a_vencer_com_parcela_inad,dc_parcelas_inadimplentes,inad_ate_30d,inad_31_60d,inad_61_90d,inad_91_120d,inad_121_150d,inad_151_180d,inad_181_360d,inad_361_720d,inad_721_1080d,inad_maior_1080d,inad_acima_360d,inad_aging_total,inadimplencia_ex_360d,inadimplencia_ex_360d_ajustada,cnpj_classe_count,cnpj_classes,is_fic_fidc,is_np,reports_carteira_dc,reports_dc_inadimplentes,reports_inad_acima_360d,field_presence_exact,is_fic,denominacao,cnpj_veiculo,admin_nome,admin_cnpj,gestor_nome,gestor_cnpj,custodiante_nome,custodiante_cnpj,segmento_principal,segmento_financeiro_principal,classificacao_anbima,publico_alvo,fund_key,cnpj_classe,cnpj_fundo_formatado,aggregation_warning,tab4_duplicate_detected,tab4_type_conflict,tab4_pl_conflict,tab4_duplicate_rows_dropped,tab4_warning,anbima_tipo,anbima_foco,classification_tier,classification_status,classification_source,classification_evidence,classification_requires_warning,classification_warning,anbima_tipo_oficial,anbima_foco_oficial,anbima_tipo_curado,anbima_foco_curado,tabela_ii_curada,taxonomia_funcional_n1_curada,taxonomia_funcional_n2_curada,taxonomy_review_status,taxonomy_review_applied,manual_override_applied,tipo_aplicado,bucket_financeiro
2026-06,26287464000114,41496046291.59,28186458808.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26287464000114,False,False,True,True,True,True,False,TAPSO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,26287464000114,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,OLIVEIRA TRUST SERVICER S/A,2150453000120.0,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,Cartao de credito,,,,26287464000114,26287464000114,26.287.464/0001-14,,False,False,False,0,,Financeiro,Adquirência,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Financeiro,Crédito Pessoal,Financeiro,Adquirência,Adquirência,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,aprovado,True,True,Financeiro,Meios de pagamento / cartoes
2026-06,54705382000188,65994473.53,62775474.21,2267479.06,2267479.06,10037410.61,2968267.37,1094742.36,585046.67,462691.35,396181.41,354589.71,317884.1,1276618.86,745596.62,2395.35,0.0,747991.97,5235746.430000001,4487754.460000001,4487754.460000001,1,54705382000188,False,False,True,True,True,True,False,CASHGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54705382000188,BANCO DAYCOVAL S.A.,62232889000190.0,AUGME CAPITAL GESTÃO DE RECURSOS LTDA.,23360896000115.0,BANCO DAYCOVAL S.A.,62232889000190.0,Financeiro,Financeiro: outros,,,54705382000188,54705382000188,54.705.382/0001-88,,False,False,False,0,,Financeiro,Crédito Imobiliário,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Financeiro,Crédito Imobiliário,Financeiro,Crédito Imobiliário,N/D,,,pendente,False,False,Financeiro,Imobiliario PF/PJ
2026-06,59356952000195,65120262.59,54237239.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,59356952000195,False,False,True,True,True,True,False,BEFLY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,59356952000195,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2671743000119.0,SRM EMPÍRICA GESTÃO DE CRÉDITO LTDA,10896871000199.0,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2671743000119.0,Financeiro,Financeiro: outros,,,59356952000195,59356952000195,59.356.952/0001-95,,False,False,False,0,,Financeiro,Adquirência,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Outros,Multicarteira Outros,Financeiro,Adquirência,Adquirência,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,aprovado,True,True,Financeiro,Meios de pagamento / cartoes
2026-06,64415486000101,64581043.83,57819669.01,2065601.62,2065601.62,0.0,0.0,0.0,2065601.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065601.62,2065601.62,2065601.62,1,64415486000101,False,False,True,True,True,True,False,MURALE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,64415486000101,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,MULTIPLICA CAPITAL ASSET MANAGEMENT LTDA.,7252227000173.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Financeiro,Financeiro: credito corporativo,,,64415486000101,64415486000101,64.415.486/0001-01,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Financeiro,Multicarteira Financeiro,Financeiro,Multicarteira Financeiro,N/D,,,pendente,False,False,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,35688072000158,64544955.71,36845043.35,901717.42,901717.42,0.0,0.0,0.0,161900.8,165219.66,153913.61,0.0,0.0,25703.88,394979.47,0.0,0.0,394979.47,901717.42,506737.9499999999,506737.9499999999,1,35688072000158,False,False,True,True,True,True,False,VINCI ANTECIPE PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,35688072000158,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,VINCI GESTORA DE RECURSOS LTDA,11077576000173.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,Financeiro,Financeiro: outros,,,35688072000158,35688072000158,35.688.072/0001-58,,False,False,False,0,,Financeiro,Multicarteira Financeiro,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Outros,Multicarteira Outros,Financeiro,Multicarteira Financeiro,Financeiro,Multissetorial / Outros,Multicarteira financeiro,aprovado,True,True,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,63637082000108,64290094.55,6254002.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,63637082000108,False,False,True,True,True,True,False,KIJANI DESENVOLVE SP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,63637082000108,BANCO DAYCOVAL S.A.,62232889000190.0,KIJANI GESTORA DE RECURSOS LTDA.,43125493000107.0,BANCO DAYCOVAL S.A.,62232889000190.0,Financeiro,Financeiro: outros,,,63637082000108,63637082000108,63.637.082/0001-08,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Financeiro,Multicarteira Financeiro,Financeiro,Multicarteira Financeiro,N/D,,,pendente,False,False,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,64352617000159,64094429.03,56899707.61,2640.99,2640.99,8136405.2,883083.89,617384.82,238347.54,19180.24,10812.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885724.88,885724.88,885724.88,1,64352617000159,False,False,True,True,True,True,False,COBUCCIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO PRIVADO - RESP LIMITADA,64352617000159,BANCO DAYCOVAL S.A.,62232889000190.0,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,9452272000105.0,BANCO DAYCOVAL S.A.,62232889000190.0,Financeiro,Financeiro: outros,,,64352617000159,64352617000159,64.352.617/0001-59,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Financeiro,Multicarteira Financeiro,Financeiro,Multicarteira Financeiro,N/D,,,pendente,False,False,Financeiro,Consignado privado / CLT
2026-06,60010893000188,63771714.23,54199395.37,124712.55,124712.55,0.0,0.0,32849.47,24632.99,11536.57,8724.1,6370.71,13874.33,26248.6,475.78,0.0,0.0,475.78,124712.55000000002,124236.77000000002,124236.77000000002,1,60010893000188,False,False,True,True,True,True,False,SIMPALA ÁRTICO FEDERAL FIDC FINANCEIRO RESPONSABILIDADE LIMITADA,60010893000188,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,48967968000118.0,VALORA RENDA FIXA ESTRUTURADOS LTDA.,57369679000108.0,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,48967968000118.0,Financeiro,Financeiro: outros,,,60010893000188,60010893000188,60.010.893/0001-88,,False,False,False,0,,Financeiro,Crédito Consignado,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Financeiro,Crédito Consignado,Financeiro,Crédito Consignado,N/D,,,pendente,False,False,Financeiro,Consignado sem segregacao publica
2026-06,43143355000142,63689379.59,52870824.12,74086720.38,52870824.12,0.0,0.0,10183567.8,4803204.25,2959713.86,2941362.75,2262726.17,2477753.7,12152173.96,21520360.05,10446211.64,4339646.2,36306217.89,74086720.38,37780502.489999995,37780502.489999995,1,43143355000142,False,True,True,True,True,True,False,VLTZ I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,43143355000142,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,36266751000100.0,POLÍGONO CAPITAL LTDA,43241789000185.0,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,36266751000100.0,Financeiro,Financeiro: outros,,,43143355000142,43143355000142,43.143.355/0001-42,,False,False,False,0,,Financeiro,Multicarteira Financeiro,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Financeiro,Multicarteira Financeiro,Financeiro,Multicarteira Financeiro,N/D,,,pendente,False,False,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,62313140000177,63629242.66,44658693.66,11477654.98,11477654.98,0.0,0.0,1365682.29,1549186.12,7911920.65,585934.62,32465.65,32465.65,0.0,0.0,0.0,0.0,0.0,11477654.98,11477654.98,11477654.98,1,62313140000177,False,False,True,True,True,True,False,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO NITRO AGRO II - RESPONSABILIDADE LIMITADA,62313140000177,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188.0,OPEA GESTORA DE RECURSOS LTDA.,36196900000101.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188.0,Financeiro,Financeiro: outros,,,62313140000177,62313140000177,62.313.140/0001-77,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Financeiro,Multicarteira Financeiro,Financeiro,Multicarteira Financeiro,N/D,,,pendente,False,False,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,63735087000165,63068244.18,45267006.2,8651506.81,8651506.81,0.0,0.0,7981923.65,669583.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8651506.81,8651506.81,8651506.81,1,63735087000165,False,False,True,True,True,True,False,CALLIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,63735087000165,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,47215387000167.0,CATÁLISE INVESTIMENTOS LTDA.,18223260000191.0,BANCO DAYCOVAL S.A.,62232889000190.0,Financeiro,Financeiro: outros,,,63735087000165,63735087000165,63.735.087/0001-65,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Financeiro,Multicarteira Financeiro,Financeiro,Multicarteira Financeiro,N/D,,,pendente,False,False,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,56822910000104,62979761.14,62350524.54,2403.73,2403.73,11854.69,3278.98,523.99,467.53,2139.41,0.0,635.44,160.75,1427.38,328.21,0.0,0.0,328.21,5682.71,5354.5,5354.5,1,56822910000104,False,False,True,True,True,True,False,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONCRÉDITO II RESPONSABILIDADE LIMITADA,56822910000104,BANCO DAYCOVAL S.A.,62232889000190.0,CULTINVEST ASSET MANAGEMENT LTDA,12160857000158.0,BANCO DAYCOVAL S.A.,62232889000190.0,Financeiro,Financeiro: outros,,,56822910000104,56822910000104,56.822.910/0001-04,,False,False,False,0,,Financeiro,Crédito Pessoal,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Financeiro,Crédito Pessoal,Financeiro,Crédito Pessoal,N/D,,,pendente,False,False,Financeiro,Demais credito PF
2026-06,39979072000168,62900192.25,2237641.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,39979072000168,False,False,True,True,True,True,False,MILENIO BRAINVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,39979072000168,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188.0,MILÊNIO CAPITAL GESTÃO DE INVESTIMENTOS LTDA.,16804280000120.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188.0,Financeiro,Financeiro: outros,,,39979072000168,39979072000168,39.979.072/0001-68,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Financeiro,Multicarteira Financeiro,Financeiro,Multicarteira Financeiro,N/D,,,pendente,False,False,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,61794035000134,62896780.22,45823579.13,36005.77,36005.77,0.0,0.0,36005.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36005.77,36005.77,36005.77,1,61794035000134,False,False,True,True,True,True,False,CRÉDITO IMOBILIÁRIO BL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,61794035000134,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,48967968000118.0,BLUE ASSET GESTÃO DE RECURSOS LTDA.,35068183000161.0,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,48967968000118.0,Financeiro,Financeiro: outros,,,61794035000134,61794035000134,61.794.035/0001-34,,False,False,False,0,,Financeiro,Crédito Imobiliário,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Financeiro,Crédito Imobiliário,Financeiro,Crédito Imobiliário,N/D,,,pendente,False,False,Financeiro,Imobiliario PF/PJ
2026-06,45963673000185,62757211.36,58427047.45,30088080.74,30088080.74,0.0,0.0,7878866.3,3906799.4,3736376.53,3467749.13,2511935.0,2355334.82,6231019.56,0.0,0.0,0.0,0.0,30088080.74,30088080.74,30088080.74,1,45963673000185,False,False,True,True,True,True,False,K-FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA CRÉDITO PESSOAL,45963673000185,BANCO GENIAL S.A.,45246410000155.0,AUGME CAPITAL GESTÃO DE RECURSOS LTDA.,23360896000115.0,BANCO GENIAL S.A.,45246410000155.0,Comercial,,,,45963673000185,45963673000185,45.963.673/0001-85,,False,False,False,0,,Financeiro,Crédito Pessoal,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Financeiro,Crédito Pessoal,Financeiro,Crédito Pessoal,N/D,,,pendente,False,False,Financeiro,Demais credito PF
2026-06,64919562000116,62529903.34,61710970.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,64919562000116,False,False,True,True,True,True,False,BS2 PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,64919562000116,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,37678915000160.0,BBS ASSET MANAGEMENT - ADMINISTRADORA DE RECURSOS LTDA,5677501000120.0,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,37678915000160.0,Financeiro,Financeiro: outros,,,64919562000116,64919562000116,64.919.562/0001-16,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Financeiro,Multicarteira Financeiro,Financeiro,Multicarteira Financeiro,N/D,,,pendente,False,False,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,60292446000169,62158112.7,52283123.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60292446000169,False,False,True,True,True,True,False,XP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,60292446000169,XP INVESTIMENTOS CCTVM S.A.,2332886000104.0,XP VISTA ASSET MANAGEMENT LTDA.,16789525000198.0,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,Agronegocio,,,,60292446000169,60292446000169,60.292.446/0001-69,,False,False,False,0,,Financeiro,Crédito Imobiliário,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Outros,Multicarteira Outros,Financeiro,Crédito Imobiliário,Imobiliário,Imobiliário,Imobiliário,aprovado,True,True,Financeiro,Imobiliario PF/PJ
2026-06,66733119000181,61782608.32,61768845.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66733119000181,False,False,True,True,True,True,False,ST 2006 FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,66733119000181,BANCO DAYCOVAL S.A.,62232889000190.0,STRATA CAPITAL GESTÃO DE RECURSOS LTDA,43179785000114.0,BANCO DAYCOVAL S.A.,62232889000190.0,Financeiro,Financeiro: credito corporativo,,,66733119000181,66733119000181,66.733.119/0001-81,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Financeiro,Multicarteira Financeiro,Financeiro,Multicarteira Financeiro,N/D,,,pendente,False,False,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,51774918000129,61691374.05,58870523.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51774918000129,False,True,True,True,True,True,False,AF6 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,51774918000129,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,47215387000167.0,CATÁLISE INVESTIMENTOS LTDA.,18223260000191.0,BANCO DAYCOVAL S.A.,62232889000190.0,Financeiro,Financeiro: outros,,,51774918000129,51774918000129,51.774.918/0001-29,,False,False,False,0,,Financeiro,Multicarteira Financeiro,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Outros,Multicarteira Outros,Financeiro,Multicarteira Financeiro,Financeiro,Multissetorial / Outros,Multicarteira financeiro,aprovado,True,True,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,54634742000106,60838718.64,60396016.5,25287.04,25287.04,12796398.86,1171007.02,114148.17,112593.54,109658.15,99817.84,99121.18,102959.95,439323.07,118672.16,0.0,0.0,118672.16,1196294.0599999998,1077621.9,1077621.9,1,54634742000106,False,False,True,True,True,True,False,LARCA CONSIGNADO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54634742000106,BANCO DAYCOVAL S.A.,62232889000190.0,KP GESTÃO DE RECURSOS LTDA,25098663000111.0,BANCO DAYCOVAL S.A.,62232889000190.0,Financeiro,Financeiro: outros,,,54634742000106,54634742000106,54.634.742/0001-06,,False,False,False,0,,Financeiro,Multicarteira Financeiro,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Financeiro,Multicarteira Financeiro,Financeiro,Multicarteira Financeiro,N/D,,,pendente,False,False,Financeiro,Consignado sem segregacao publica
2026-06,57752893000149,60558921.17,60000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,57752893000149,False,False,True,True,True,True,False,MINEO FIDC RESPONSABILIDADE LIMITADA,57752893000149,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,37678915000160.0,QUADRA GESTÃO DE RECURSOS S.A.,17707098000114.0,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,37678915000160.0,Financeiro,Financeiro: outros,,,57752893000149,57752893000149,57.752.893/0001-49,,False,False,False,0,,Financeiro,Multicarteira Financeiro,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Outros,Multicarteira Outros,Financeiro,Multicarteira Financeiro,Financeiro,Multissetorial / Outros,Multicarteira financeiro,aprovado,True,True,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,32311976000171,59727662.8,52024998.14,3879757.67,3879757.67,0.0,0.0,727033.81,447822.69,306239.11,284302.88,250471.92,221283.88,962099.67,501294.48,118520.18,60689.05,680503.71,3879757.669999999,3199253.9599999995,3199253.9599999995,1,32311976000171,False,False,True,True,True,True,False,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDIBLUE-GENIAL,32311976000171,BANCO GENIAL S.A.,45246410000155.0,GENIAL GESTÃO LTDA.,22119959000183.0,BANCO GENIAL S.A.,45246410000155.0,Cartao de credito,,,,32311976000171,32311976000171,32.311.976/0001-71,,False,False,False,0,,Financeiro,Crédito Imobiliário,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Financeiro,Crédito Imobiliário,Financeiro,Crédito Imobiliário,N/D,,,pendente,False,False,Financeiro,Imobiliario PF/PJ
2026-06,58533096000133,59560285.51,52457826.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,58533096000133,False,False,True,True,True,True,False,RAYO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,58533096000133,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,BRZ GESTÃO DE RECURSOS LTDA.,14209785000111.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Financeiro,Financeiro: credito corporativo,,,58533096000133,58533096000133,58.533.096/0001-33,,False,False,False,0,,Financeiro,Crédito Imobiliário,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Financeiro,Crédito Imobiliário,Financeiro,Crédito Imobiliário,N/D,,,pendente,False,False,Financeiro,Imobiliario PF/PJ
2026-06,55327697000100,58864399.25,2468133.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55327697000100,False,False,True,True,True,True,False,POLÍGONO MASTER QUALI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55327697000100,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123.0,POLÍGONO CAPITAL LTDA,43241789000185.0,BANCO BTG PACTUAL S/A,30306294000145.0,Financeiro,Financeiro: outros,,,55327697000100,55327697000100,55.327.697/0001-00,,False,False,False,0,,Financeiro,Multicarteira Financeiro,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Outros,Multicarteira Outros,Financeiro,Multicarteira Financeiro,Financeiro,Multissetorial / Outros,Multicarteira financeiro,aprovado,True,True,Financeiro,Outros / multicarteira sem segregacao PF-PJ
