grupo,fundo,nome_curto,cnpj,data_referencia,documento_id,tipo_documento,categoria_documento,source_file,page,categoria_evidencia,termos_encontrados,trecho,fonte_pagina
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,13/08/2021 16:00,211844,AGE,assembleia,data/raw/33254370000104/211844_assembleia_assembleia_211844_2021-08-13.pdf,1,triggers_protecao,"\brela[cç][aã]o m[ií]nima\b, \bsubordina[cç][aã]o\b","...nstante no Anexo II da presente Ata ; (ii) alteração do item 9.2.1 do Regulamento do Fundo; (i ii) alteração do Capítulo 10 do Regulamento do Fundo ; (iv) alteração do Capítulo 12 do Regulamento do Fundo; (v) alteração do Capítulo 13 do Regulamento do Fundo; (vi) alteração do Capítulo 15 do Regulamento do Fundo; (vii) alteração do Capítulo 18 do Regulamento do Fundo; (viii) alteração do Anexo I do Regulame nto do Fundo; (ix) alteração da Meta de Relação Mínima de Subordinação ; (x) Este documento foi assinado digitalmente por Jessica Bezerra Da Silva, Jessica Bezerra Da Silva, Raccelli Portela Santonastaso, Ariane De Carvalho Salgado Verrone Iannarelli, Mariana Guerra Cintra, Andre De Pina Dos Santos e Antonio Correa Bosco. Para verificar as assinaturas vá ao site https://www.portaldeassinaturas.com.br e utilize o código 6F8F-EF21-3CC8-375B. Este documento foi assinado digitalmente por Jessica Bezerra...",211844_assembleia_assembleia_211844_2021-08-13.pdf p.1
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,13/08/2021 16:00,211844,AGE,assembleia,data/raw/33254370000104/211844_assembleia_assembleia_211844_2021-08-13.pdf,2,triggers_protecao,"\brela[cç][aã]o m[ií]nima\b, \bsubordina[cç][aã]o\b","...a ordem do dia descrit os nos subitens (ii) à (x iii) do item 5 acima , para atualização do Regulamento do Fundo , que passa a vigorar de acordo com a consolidação de redação constante no Anexo I da presente Ata , conforme as alterações a seguir ora aprovadas: a) alteração do item 9.2.1 do Regulamento do Fundo, para incluir novas atividades cuja responsabilidade é da Gestora; b) alteração do Capítulo 10 do Regulamento do Fundo, para definição da Relação Mínima de Subordinação, entre outros pequenos ajustes de redação; c) alteração do Capítulo 12 do Regulamento do Fundo, para prever a constituição de Reserva de Remuneração Sênior e regras de amortização extraordinária de Cotas ; d) alteração do Capítulo 13 do Regulamento do Fundo, para atualizar as regras de aplicação de recursos pela Administradora; e) alteração do Capítulo 15 do Regulamento do Fundo, para a previsão de novos eventos de avaliação; f) ...",211844_assembleia_assembleia_211844_2021-08-13.pdf p.2
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,14/10/2022,365262,Regulamento,regulamento,data/raw/33254370000104/365262_regulamento_regulamento_365262_2022-10-14.pdf,2,triggers_protecao,\bliquida[cç][aã]o antecipada\b,"...2 6. OBRIGAÇÕES, VEDAÇÕES E RESPONSABILIDADES DA ADMINISTRADORA 22 7. REMUNERAÇÃO DA ADMINISTRADORA 25 8. SUBSTITUIÇÃO E RENÚNCIA DA ADMINISTRADORA 26 9. GESTORA, DISTRIBUIDOR, CUSTODIANTE E AGENTE DE COBRANÇA 27 10. COTAS 34 11. SUBSCRIÇÃO, INTEGRALIZAÇÃO E VALOR DAS COTAS 39 12. AMORTIZAÇÃO E RESGATE DAS COTAS 42 13. ORDEM DE ALOCAÇÃO DOS RECURSOS 46 14. METODOLOGIA DE AVALIAÇÃO DOS ATIVOS DO FUNDO 48 15. EVENTOS DE AVALIAÇÃO 48 16. EVENTOS DE LIQUIDAÇÃO ANTECIPADA E LIQUIDAÇÃO DO FUNDO 51 17. DESPESAS E ENCARGOS DO FUNDO 53 18. ASSEMBLEIA GERAL 55 19. PUBLICIDADE E REMESSA DE DOCUMENTOS 60 20. DISPOSIÇÕES FINAIS 61 ANEXO I - DEFINIÇÕES 63 ANEXO II - PROCESSO DE ORIGINAÇÃO DOS DIREITOS CREDITÓRIOS E POLÍTICA DE CRÉDITO 82 ANEXO III - POLÍTICA DE COBRANÇA DOS DIREITOS CREDITÓRIOS INADIMPLIDOS 85 ANEXO IV - MODELO DE SUPLEMENTO DAS COTAS SENIORES 87 ANEXO V - MODELO DE SUPLEMENTO DAS COTAS SUBORDINADAS MEZAN...",365262_regulamento_regulamento_365262_2022-10-14.pdf p.2
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,14/10/2022,365262,Regulamento,regulamento,data/raw/33254370000104/365262_regulamento_regulamento_365262_2022-10-14.pdf,14,triggers_protecao,\bliquida[cç][aã]o antecipada\b,".... Atualmente, o mercado secundário de cotas de fundos de investimento apresenta baixa liquidez, o que pode dificultar a venda das Cotas ou ocasionar a obtenção de um preço de venda que cause perda de patrimônio ao Cotista. Não há qualquer garantia da Administradora, da Gestora, dos Cedentes ou do Custodiante em relação à possibilidade de venda das Cotas no mercado secundário ou ao preço obtido por elas, ou mesmo garantia de saída ao Cotista. (d) Liquidação antecipada do Fundo. Por conta da falta de liquidez dos Direitos Creditórios e das Cotas, e pelo fato do Fundo ter sido constituído na forma de condomínio fechado, a única forma que os Cotistas têm para se retirar antecipadamente do Fundo é a ocorrência de casos de liquidação antecipada do Fundo previstos no Regulamento, e deliberação, pela Assembleia Geral, sobre a liquidação antecipada do Fundo. Ocorrendo qualquer uma das hipóteses de liquidação antecipa...",365262_regulamento_regulamento_365262_2022-10-14.pdf p.14
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,14/10/2022,365262,Regulamento,regulamento,data/raw/33254370000104/365262_regulamento_regulamento_365262_2022-10-14.pdf,21,triggers_protecao,\bliquida[cç][aã]o antecipada\b,"...s. Além disso, os Direitos Creditór ios já integrantes da carteira podem ter sua validade questionada, podendo acarretar desta forma prejuízos aos Cotistas. (l) Possibilidade de Aceleração da Amortização das Cotas Seniores . As Cotas Seniores serão amortizadas de acordo com o estabelecido neste Regulamento e nos respectivos Suplementos. No entanto, há eventos que podem ensejar a antecipação do pagamento da amortização, tais como nas hipóteses de liquidação antecipada nos termos do Capítulo 16 deste Regulamento. Nestes casos, os Cotistas terão seu horizonte original de investimento reduzido e poderão não conseguir reinve stir os recursos recebidos com a mesma remuneração buscada pelo Fundo.",365262_regulamento_regulamento_365262_2022-10-14.pdf p.21
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,14/10/2022,365262,Regulamento,regulamento,data/raw/33254370000104/365262_regulamento_regulamento_365262_2022-10-14.pdf,23,triggers_protecao,\bevento de avalia[cç][aã]o\b,"...lmente mantenha conta, requerer, às expensas do Fundo, o redirecionamento do fluxo de recursos provenientes dos Direitos Creditórios Adquiridos e dos Ativos Financeiros integrantes d a carteira do Fundo para outra conta de titularidade do Fundo; (f) informar imediatamente à Agência de Classificação de Risco, quando aplicável: (1) a substituição da Administradora, do Auditor Independente, da Gestora ou do Custodiante; (2) a ocorrência de qualquer Evento de Avaliação ou de Liquidação; e (3) a celebração de aditamentos aos Documentos de Aquisição, ao Contrato de Gestão e ao Contrato de Cobrança; (g) informar imediatamente aos Cotistas: (1) a substituição da Administradora, do Auditor Independente, da Gestora ou do Custodiante; e",365262_regulamento_regulamento_365262_2022-10-14.pdf p.23
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,14/10/2022,365262,Regulamento,regulamento,data/raw/33254370000104/365262_regulamento_regulamento_365262_2022-10-14.pdf,24,triggers_protecao,\bevento de avalia[cç][aã]o\b,"24 (2) a ocorrência de qualquer Evento de Avaliação ou de Liquidação. (h) franquear o acesso das Agências de Classificação de Risco, quando aplicável, e do Auditor Independente aos relatórios preparados pelo Custodiante; (i) informar aos Cotistas, quando aplicável, sobre eventual rebaixamento da classificação de risco das Cotas do Fundo, no prazo máximo de 3 (três) Dias Úteis contados da sua ciência de tal fato; e (j) constituir procuradores, inclusive para o fim de proceder à cobrança amigáv el ...",365262_regulamento_regulamento_365262_2022-10-14.pdf p.24
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,15/07/2021,206963,Regulamento,regulamento,data/raw/33254370000104/206963_regulamento_regulamento_206963_2021-07-15.pdf,2,triggers_protecao,\bliquida[cç][aã]o antecipada\b,"...7 6. OBRIGAÇÕES, VEDAÇÕES E RESPONSABILIDADES DA ADMINISTRADORA 17 7. REMUNERAÇÃO DA ADMINISTRADORA 19 8. SUBSTITUIÇÃO E RENÚNCIA DA ADMINISTRADORA 20 9. GESTORA, DISTRIBUIDOR, CUSTODIANTE E AGENTE DE COBRANÇA 20 10. COTAS 25 11. SUBSCRIÇÃO, INTEGRALIZAÇÃO E VALOR DAS COTAS 29 12. AMORTIZAÇÃO E RESGATE DAS COTAS 31 13. ORDEM DE ALOCAÇÃO DOS RECURSOS 33 14. METODOLOGIA DE AVALIAÇÃO DOS ATIVOS DO FUNDO 34 15. EVENTOS DE AVALIAÇÃO 34 16. EVENTOS DE LIQUIDAÇÃO ANTECIPADA E LIQUIDAÇÃO DO FUNDO 35 17. DESPESAS E ENCARGOS DO FUNDO 37 18. ASSEMBLEIA GERAL 38 19. PUBLICIDADE E REMESSA DE DOCUMENTOS 42 20. DISPOSIÇÕES FINAIS 43 ANEXO I 45 DEFINIÇÕES 45 ANEXO II 57 PROCESSO DE ORIGINAÇÃO DOS DIREITOS CREDITÓRIOS E POLÍTICA DE CRÉDITO 57 ANEXO III 60 POLÍTICA DE COBRANÇA DOS DIREITOS CREDITÓRIOS INADIMPLIDOS 60 ANEXO IV 62 MODELO DE SUPLEMENTO DAS COTAS SENIORES 62 SUPLEMENTO DE COTAS SENIORES 62",206963_regulamento_regulamento_206963_2021-07-15.pdf p.2
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,15/07/2021,206963,Regulamento,regulamento,data/raw/33254370000104/206963_regulamento_regulamento_206963_2021-07-15.pdf,11,triggers_protecao,\bliquida[cç][aã]o antecipada\b,"... Atualmente, o mercado secundário de cotas de fundos de investimento apresenta baixa liquidez, o que pode dificultar a venda das Cotas ou ocasionar a obtenção de um preço de venda que cause perda de patrimônio ao Cotista. Não há qualquer garantia da Administradora, da Gestora, dos Cedentes ou do Custodiante em rela ção à possibilidade de venda das Cotas no mercado secundário ou ao preço obtido por elas, ou mesmo garantia de saída ao Cotista. (d) Liquidação antecipada do Fundo . Por conta da falta de liquidez dos Direitos Creditórios e das Cotas, e pelo fato do Fundo ter sido constituído na forma de condomínio fechado , a única forma que os Cotistas têm para se retirar antecipadamente do Fundo é a ocorrência de casos de liquidação antecipada do Fundo previstos no Regulamento, e deliberação, pela Assembleia Geral, sobre a liquidação antecipada do Fundo. Ocorrendo qualquer uma das hipóteses de liquidação anteci...",206963_regulamento_regulamento_206963_2021-07-15.pdf p.11
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,15/07/2021,206963,Regulamento,regulamento,data/raw/33254370000104/206963_regulamento_regulamento_206963_2021-07-15.pdf,17,triggers_protecao,\bliquida[cç][aã]o antecipada\b,"17 respectivos Suplementos. No entanto, há eventos que podem ensejar a antecipação do pagamento da amortização, tais como nas hipóteses de liquidação antecipada nos termos do Capítulo 16 deste Regulamento. Nestes casos, os Cotistas terão seu horizonte original de investimento reduzido e poderão não conseguir reinvestir os recursos recebidos com a mesma remuneração buscada pelo Fundo. 5. Administradora 5.1 O Fundo é administrado pela Captalys Distribuidora de Títulos e Valores Mobiliários Ltda;. , instituição financeira com sede na Cidade de São Paulo, Estado de São Paulo, na Rua Doutor Renato Paes de Ba...",206963_regulamento_regulamento_206963_2021-07-15.pdf p.17
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,15/07/2021,206963,Regulamento,regulamento,data/raw/33254370000104/206963_regulamento_regulamento_206963_2021-07-15.pdf,18,triggers_protecao,\bevento de avalia[cç][aã]o\b,"...lmente mantenha conta, requerer, às expensas do Fundo, o redirecionamento do fluxo de recursos provenientes dos Direitos Creditórios Adquiridos e dos Ativos Financeiros integrantes da carteira do Fundo para outra conta de titularidade do Fundo; (f) informar imediatamente à Agência de Classificação de Risco, quando aplicável: (1) a substituição da Administradora, do Auditor Independente , da Gestora ou do Custodiante; (2) a ocorrência de qualquer Evento de Avaliação ou de Liquidação; e (3) a celebração de aditamentos ao s Documentos de Aquisição , ao Contrato de Gestão e ao Contrato de Cobrança; (g) informar imediatamente aos Cotistas: (1) a substituição da Administradora, do Auditor Independente, da Gestora ou do Custodiante; e (2) a ocorrência de qualquer Evento de Avaliação ou de Liquidação. (h) franquear o acesso da s Agências de Classificação de Risco , quando aplicável, e do Auditor Independente aos r...",206963_regulamento_regulamento_206963_2021-07-15.pdf p.18
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,15/07/2021,206963,Regulamento,regulamento,data/raw/33254370000104/206963_regulamento_regulamento_206963_2021-07-15.pdf,22,triggers_protecao,"\brela[cç][aã]o m[ií]nima\b, \bsubordina[cç][aã]o\b","22 (g) calcular e informar à Administradora, nas periodicidades previstas neste Regulamento, a Razão de Subordinação Júnior e a Relação Mínima de Subordinação, quando da emissão de Cota Sênior e/ou de Cota Subordinada Mezanino; (h) com base em dados fornecidos pela Administradora, apurar os valores a serem alocados nos termos do Capítulo 13 deste Regulamento e informar tais valores ao Custodiante até as 15h00 (quinze horas) do Dia Útil imediatamente anterior (1) à data em que tais alocações devam ser realizadas; e (2) a cada Data de Pagamento; e (i) negociar e...",206963_regulamento_regulamento_206963_2021-07-15.pdf p.22
