Fundo,CNPJ,Critério,Chave,Evento,Comparação,Limite,Monitoramento,Métrica IME sugerida,Fonte,Comentário
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",504544_regulamento_regulamento_504544_2023-08-09.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",504544_regulamento_regulamento_504544_2023-08-09.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",504544_regulamento_regulamento_504544_2023-08-09.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,"0,0%",monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,504544_regulamento_regulamento_504544_2023-08-09.pdf,O Informe Mensal traz provisão e buckets de atraso; a aderência depende da definição exata do regulamento.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,504544_regulamento_regulamento_504544_2023-08-09.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,504544_regulamento_regulamento_504544_2023-08-09.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,5%,monitoravel,Dir Cred / PL,504544_regulamento_regulamento_504544_2023-08-09.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"70,00%",monitoravel,Dir Cred / PL,504544_regulamento_regulamento_504544_2023-08-09.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"1,00%",monitoravel,Dir Cred / PL,504544_regulamento_regulamento_504544_2023-08-09.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",517362_regulamento_regulamento_517362_2023-08-28.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",517362_regulamento_regulamento_517362_2023-08-28.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",517362_regulamento_regulamento_517362_2023-08-28.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",517362_regulamento_regulamento_517362_2023-08-28.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,"0,0%",monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,517362_regulamento_regulamento_517362_2023-08-28.pdf,O Informe Mensal traz provisão e buckets de atraso; a aderência depende da definição exata do regulamento.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,517362_regulamento_regulamento_517362_2023-08-28.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,517362_regulamento_regulamento_517362_2023-08-28.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,5%,monitoravel,Dir Cred / PL,517362_regulamento_regulamento_517362_2023-08-28.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"70,00%",monitoravel,Dir Cred / PL,517362_regulamento_regulamento_517362_2023-08-28.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"1,00%",monitoravel,Dir Cred / PL,517362_regulamento_regulamento_517362_2023-08-28.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",559878_regulamento_regulamento_559878_2023-11-28.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",559878_regulamento_regulamento_559878_2023-11-28.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",559878_regulamento_regulamento_559878_2023-11-28.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",559878_regulamento_regulamento_559878_2023-11-28.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,"0,0%",monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,559878_regulamento_regulamento_559878_2023-11-28.pdf,O Informe Mensal traz provisão e buckets de atraso; a aderência depende da definição exata do regulamento.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,559878_regulamento_regulamento_559878_2023-11-28.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,559878_regulamento_regulamento_559878_2023-11-28.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,5%,monitoravel,Dir Cred / PL,559878_regulamento_regulamento_559878_2023-11-28.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"70,00%",monitoravel,Dir Cred / PL,559878_regulamento_regulamento_559878_2023-11-28.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"1,00%",monitoravel,Dir Cred / PL,559878_regulamento_regulamento_559878_2023-11-28.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,15%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",691625_assembleia_assembleia_691625_2024-07-03.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,15%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",691625_assembleia_assembleia_691625_2024-07-03.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,15%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",691625_assembleia_assembleia_691625_2024-07-03.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,691625_assembleia_assembleia_691625_2024-07-03.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,691625_assembleia_assembleia_691625_2024-07-03.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,15%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",792579_regulamento_regulamento_792579_2024-11-29.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,15%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",792579_regulamento_regulamento_792579_2024-11-29.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,15%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",792579_regulamento_regulamento_792579_2024-11-29.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,792579_regulamento_regulamento_792579_2024-11-29.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,5%,monitoravel,Dir Cred / PL,792579_regulamento_regulamento_792579_2024-11-29.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,5%,monitoravel,Dir Cred / PL,792579_regulamento_regulamento_792579_2024-11-29.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"70,00%",monitoravel,Dir Cred / PL,792579_regulamento_regulamento_792579_2024-11-29.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"1,00%",monitoravel,Dir Cred / PL,792579_regulamento_regulamento_792579_2024-11-29.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,10%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",909707_regulamento_regulamento_909707_2025-05-19.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,10%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",909707_regulamento_regulamento_909707_2025-05-19.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,10%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",909707_regulamento_regulamento_909707_2025-05-19.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,909707_regulamento_regulamento_909707_2025-05-19.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,5%,monitoravel,Dir Cred / PL,909707_regulamento_regulamento_909707_2025-05-19.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,5%,monitoravel,Dir Cred / PL,909707_regulamento_regulamento_909707_2025-05-19.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"75,00%",monitoravel,Dir Cred / PL,909707_regulamento_regulamento_909707_2025-05-19.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"1,00%",monitoravel,Dir Cred / PL,909707_regulamento_regulamento_909707_2025-05-19.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,10%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",1077333_assembleia_assembleia_1077333_2025-12-19.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
