grupo,fundo,nome_curto,cnpj,criterio,descricao,trecho
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"do Mercado Pago nos setores de comercialização eletrônica , meios de pagamento e/ou serviços de concessão de crédito ou microcrédito majoritariamente através de plataformas eletrônicas e/ou digitais, ou por qualquer outro me io que a MeLi e/ou o Mercado Pago opte m por conceder crédito ou microcrédito (excluídos, para fins desta definição, os bancos comerciais, bancos múltiplos, bancos de investimentos e bancos de d…","do Mercado Pago nos setores de comercialização eletrônica , meios de pagamento e/ou serviços de concessão de crédito ou microcrédito majoritariamente através de plataformas eletrônicas e/ou digitais, ou por qualquer outro me io que a MeLi e/ou o Mercado Pago opte m por conceder crédito ou microcrédito (excluídos, para fins desta definição, os bancos comerciais, bancos múltiplos, bancos de investimentos e bancos de d…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"veis, no caso dos Direitos Creditórios CCB, ou pelo valor total dos Direitos Creditórios PPV cedidos nos termos dos respe ctivos Contratos de Cessão PPV, descontados eventuais valores já recebidos pelo Fundo até referida data, no caso dos Direitos Creditórios PPV, observado o disposto no item 5.4.2 abaixo: 38 (i) verificação de que o(s) Direito(s) Creditório(s) Adquiridos não cumpria(m) com quaisquer dos Critérios d…","veis, no caso dos Direitos Creditórios CCB, ou pelo valor total dos Direitos Creditórios PPV cedidos nos termos dos respe ctivos Contratos de Cessão PPV, descontados eventuais valores já recebidos pelo Fundo até referida data, no caso dos Direitos Creditórios PPV, observado o disposto no item 5.4.2 abaixo: 38 (i) verificação de que o(s) Direito(s) Creditório(s) Adquiridos não cumpria(m) com quaisquer dos Critérios d…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"rtes Relacionadas. 7.3. Observados os termos e as condições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Credit…","rtes Relacionadas. 7.3. Observados os termos e as condições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Credit…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"dições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Creditórios , às seguintes Condições de Cessão, cumulativam…","dições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Creditórios , às seguintes Condições de Cessão, cumulativam…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"editório PPV seja de, no máximo, R$ 1.000.000,00 (um milhão de reais) na data de sua aquisição pelo Fundo. 7.2. Observados os termos e as condições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade será realizada pelo Custodiante em cada Data de Oferta de Direitos Creditórios. 7.2.1. O desenquadramento de qualquer Direito Creditório Adquirido com…","editório PPV seja de, no máximo, R$ 1.000.000,00 (um milhão de reais) na data de sua aquisição pelo Fundo. 7.2. Observados os termos e as condições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade será realizada pelo Custodiante em cada Data de Oferta de Direitos Creditórios. 7.2.1. O desenquadramento de qualquer Direito Creditório Adquirido com…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,................................................................. 34 CAPÍTULO QUATRO – DO OBJETIVO DO INVESTIMENTO .................................................................... 35 CAPÍTULO CINCO – DA POLÍTICA DE INVESTIMENTO E DA COMPOSIÇÃO DA CARTEIRA DO FUNDO ..... 35 CAPÍTULO SEIS – DOS DOCUMENTOS COMPROBATÓRIOS ................................................................. 39 CAPÍTULO SETE – DOS CRITÉR…,................................................................. 34 CAPÍTULO QUATRO – DO OBJETIVO DO INVESTIMENTO .................................................................... 35 CAPÍTULO CINCO – DA POLÍTICA DE INVESTIMENTO E DA COMPOSIÇÃO DA CARTEIRA DO FUNDO ..... 35 CAPÍTULO SEIS – DOS DOCUMENTOS COMPROBATÓRIOS ................................................................. 39 CAPÍTULO SETE – DOS CRITÉR…
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"u do Mercado Pago nos setores de comercialização eletrônica , meios de pagamento e/ou serviços de concessão de crédito ou microcrédito majoritariamente através de plataformas eletrônicas e/ou digitais, ou por qualquer outro meio que a MeLi e/ou o Mercado Pago opte m por conceder crédito ou microcrédito (excluídos, para fins desta definição, os bancos comerciais, bancos múltiplos, bancos de investimentos e bancos de…","u do Mercado Pago nos setores de comercialização eletrônica , meios de pagamento e/ou serviços de concessão de crédito ou microcrédito majoritariamente através de plataformas eletrônicas e/ou digitais, ou por qualquer outro meio que a MeLi e/ou o Mercado Pago opte m por conceder crédito ou microcrédito (excluídos, para fins desta definição, os bancos comerciais, bancos múltiplos, bancos de investimentos e bancos de…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"veis, no caso dos Direitos Creditórios CCB, ou pelo valor total dos Direitos Creditórios PPV cedidos nos termos dos respe ctivos Contratos de Cessão PPV, descontados eventuais valores já recebidos pelo Fundo até referida data, no caso dos Direitos Creditórios PPV, observado o disposto no item 5.4.2 abaixo: 37 (i) verificação de que o(s) Direito(s) Creditório(s) Adquiridos não cumpria(m) com quaisquer dos Critérios d…","veis, no caso dos Direitos Creditórios CCB, ou pelo valor total dos Direitos Creditórios PPV cedidos nos termos dos respe ctivos Contratos de Cessão PPV, descontados eventuais valores já recebidos pelo Fundo até referida data, no caso dos Direitos Creditórios PPV, observado o disposto no item 5.4.2 abaixo: 37 (i) verificação de que o(s) Direito(s) Creditório(s) Adquiridos não cumpria(m) com quaisquer dos Critérios d…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"rtes Relacionadas. 7.3. Observados os termos e as condições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Credit…","rtes Relacionadas. 7.3. Observados os termos e as condições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Credit…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"dições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Creditórios , às seguintes Condições de Cessão, cumulativam…","dições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Creditórios , às seguintes Condições de Cessão, cumulativam…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"editório PPV seja de, no máximo, R$ 1.000.000,00 (um milhão de reais) na data de sua aquisição pelo Fundo. 7.2. Observados os termos e as condições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade será realizada pelo Custodiante em cada Data de Oferta de Direitos Creditórios. 7.2.1. O desenquadramento de qualquer Direito Creditório Adquirido com…","editório PPV seja de, no máximo, R$ 1.000.000,00 (um milhão de reais) na data de sua aquisição pelo Fundo. 7.2. Observados os termos e as condições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade será realizada pelo Custodiante em cada Data de Oferta de Direitos Creditórios. 7.2.1. O desenquadramento de qualquer Direito Creditório Adquirido com…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,................................................................. 34 CAPÍTULO QUATRO – DO OBJETIVO DO INVESTIMENTO .................................................................... 35 CAPÍTULO CINCO – DA POLÍTICA DE INVESTIMENTO E DA COMPOSIÇÃO DA CARTEIRA DO FUNDO ..... 35 CAPÍTULO SEIS – DOS DOCUMENTOS COMPROBATÓRIOS ................................................................. 39 CAPÍTULO SETE – DOS CRITÉR…,................................................................. 34 CAPÍTULO QUATRO – DO OBJETIVO DO INVESTIMENTO .................................................................... 35 CAPÍTULO CINCO – DA POLÍTICA DE INVESTIMENTO E DA COMPOSIÇÃO DA CARTEIRA DO FUNDO ..... 35 CAPÍTULO SEIS – DOS DOCUMENTOS COMPROBATÓRIOS ................................................................. 39 CAPÍTULO SETE – DOS CRITÉR…
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"u do Mercado Pago nos setores de comercialização eletrônica , meios de pagamento e/ou serviços de concessão de crédito ou microcrédito majoritariamente através de plataformas eletrônicas e/ou digitais, ou por qualquer outro meio que a MeLi e/ou o Mercado Pago opte m por conceder crédito ou microcrédito (excluídos, para fins desta definição, os bancos comerciais, bancos múltiplos, bancos de investimentos e bancos de…","u do Mercado Pago nos setores de comercialização eletrônica , meios de pagamento e/ou serviços de concessão de crédito ou microcrédito majoritariamente através de plataformas eletrônicas e/ou digitais, ou por qualquer outro meio que a MeLi e/ou o Mercado Pago opte m por conceder crédito ou microcrédito (excluídos, para fins desta definição, os bancos comerciais, bancos múltiplos, bancos de investimentos e bancos de…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"veis, no caso dos Direitos Creditórios CCB, ou pelo valor total dos Direitos Creditórios PPV cedidos nos termos dos respe ctivos Contratos de Cessão PPV, descontados eventuais valores já recebidos pelo Fundo até referida data, no caso dos Direitos Creditórios PPV, observado o disposto no item 5.4.2 abaixo: 37 (i) verificação de que o(s) Direito(s) Creditório(s) Adquiridos não cumpria(m) com quaisquer dos Critérios d…","veis, no caso dos Direitos Creditórios CCB, ou pelo valor total dos Direitos Creditórios PPV cedidos nos termos dos respe ctivos Contratos de Cessão PPV, descontados eventuais valores já recebidos pelo Fundo até referida data, no caso dos Direitos Creditórios PPV, observado o disposto no item 5.4.2 abaixo: 37 (i) verificação de que o(s) Direito(s) Creditório(s) Adquiridos não cumpria(m) com quaisquer dos Critérios d…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"rtes Relacionadas. 7.3. Observados os termos e as condições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Credit…","rtes Relacionadas. 7.3. Observados os termos e as condições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Credit…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"dições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Creditórios , às seguintes Condições de Cessão, cumulativam…","dições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Creditórios , às seguintes Condições de Cessão, cumulativam…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"editório PPV seja de, no máximo, R$ 1.000.000,00 (um milhão de reais) na data de sua aquisição pelo Fundo. 7.2. Observados os termos e as condições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade será realizada pelo Custodiante em cada Data de Oferta de Direitos Creditórios. 7.2.1. O desenquadramento de qualquer Direito Creditório Adquirido com…","editório PPV seja de, no máximo, R$ 1.000.000,00 (um milhão de reais) na data de sua aquisição pelo Fundo. 7.2. Observados os termos e as condições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade será realizada pelo Custodiante em cada Data de Oferta de Direitos Creditórios. 7.2.1. O desenquadramento de qualquer Direito Creditório Adquirido com…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,................................................................. 35 CAPÍTULO QUATRO – DO OBJETIVO DO INVESTIMENTO .................................................................... 36 CAPÍTULO CINCO – DA POLÍTICA DE INVESTIMENTO E DA COMPOSIÇÃO DA CARTEIRA DO FUNDO ..... 36 CAPÍTULO SEIS – DOS DOCUMENTOS COMPROBATÓRIOS ................................................................. 40 CAPÍTULO SETE – DOS CRITÉR…,................................................................. 35 CAPÍTULO QUATRO – DO OBJETIVO DO INVESTIMENTO .................................................................... 36 CAPÍTULO CINCO – DA POLÍTICA DE INVESTIMENTO E DA COMPOSIÇÃO DA CARTEIRA DO FUNDO ..... 36 CAPÍTULO SEIS – DOS DOCUMENTOS COMPROBATÓRIOS ................................................................. 40 CAPÍTULO SETE – DOS CRITÉR…
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"do Mercado Pago nos setores de comercialização eletrônica , meios de pagamento e/ou serviços de concessão de crédito ou microcrédito majoritariamente através de plataformas eletrônicas e/ou digitais, ou por qualquer outro meio que a MeLi e/ou o Mercado Pago opte m por conc eder crédito ou microcrédito (excluídos, para fins desta definição, os bancos comerciais, bancos múltiplos, bancos de investimentos e bancos de d…","do Mercado Pago nos setores de comercialização eletrônica , meios de pagamento e/ou serviços de concessão de crédito ou microcrédito majoritariamente através de plataformas eletrônicas e/ou digitais, ou por qualquer outro meio que a MeLi e/ou o Mercado Pago opte m por conc eder crédito ou microcrédito (excluídos, para fins desta definição, os bancos comerciais, bancos múltiplos, bancos de investimentos e bancos de d…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"veis, no caso dos Direitos Creditórios CCB, ou pelo valor total dos Direitos Creditórios PPV cedidos nos termos dos respe ctivos Contratos de Cessão PPV, descontados eventuais valores já recebidos pelo Fundo até referida data, no caso dos Direitos Creditórios PPV, observado o disposto no item 5.4.2 abaixo: 38 (i) verificação de que o(s) Direito(s) Creditório(s) Adquiridos não cumpria(m) com quaisquer dos Critérios d…","veis, no caso dos Direitos Creditórios CCB, ou pelo valor total dos Direitos Creditórios PPV cedidos nos termos dos respe ctivos Contratos de Cessão PPV, descontados eventuais valores já recebidos pelo Fundo até referida data, no caso dos Direitos Creditórios PPV, observado o disposto no item 5.4.2 abaixo: 38 (i) verificação de que o(s) Direito(s) Creditório(s) Adquiridos não cumpria(m) com quaisquer dos Critérios d…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"rtes Relacionadas. 7.3. Observados os termos e as condições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Credit…","rtes Relacionadas. 7.3. Observados os termos e as condições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Credit…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"dições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Creditórios , às seguintes Condições de Cessão, cumulativam…","dições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Creditórios , às seguintes Condições de Cessão, cumulativam…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"editório PPV seja de, no máximo, R$ 1.000.000,00 (um milhão de reais) na data de sua aquisição pelo Fundo. 7.2. Observados os termos e as condições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade será realizada pelo Custodiante em cada Data de Oferta de Direitos Creditórios. 7.2.1. O desenquadramento de qualquer Direito Creditório Adquirido com…","editório PPV seja de, no máximo, R$ 1.000.000,00 (um milhão de reais) na data de sua aquisição pelo Fundo. 7.2. Observados os termos e as condições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade será realizada pelo Custodiante em cada Data de Oferta de Direitos Creditórios. 7.2.1. O desenquadramento de qualquer Direito Creditório Adquirido com…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,................................................................. 35 CAPÍTULO QUATRO – DO OBJETIVO DO INVESTIMENTO .................................................................... 36 CAPÍTULO CINCO – DA POLÍTICA DE INVESTIMENTO E DA COMPOSIÇÃO DA CARTEIRA DO FUNDO ..... 36 CAPÍTULO SEIS – DOS DOCUMENTOS COMPROBATÓRIOS ................................................................. 40 CAPÍTULO SETE – DOS CRITÉR…,................................................................. 35 CAPÍTULO QUATRO – DO OBJETIVO DO INVESTIMENTO .................................................................... 36 CAPÍTULO CINCO – DA POLÍTICA DE INVESTIMENTO E DA COMPOSIÇÃO DA CARTEIRA DO FUNDO ..... 36 CAPÍTULO SEIS – DOS DOCUMENTOS COMPROBATÓRIOS ................................................................. 40 CAPÍTULO SETE – DOS CRITÉR…
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"rcado Pago nos setores de comercialização eletrônica , meios de pagamento e/ou serviços de concessão de crédito ou microcrédito majoritariamente através de plataformas eletrônicas e/ou digitais, ou por qualquer outro meio que a MeLi e/ou o Mercado Pago opte m por conceder crédito ou microcr édito (excluídos, para fins desta definição, os bancos 12 comerciais, bancos múltiplos, bancos de investimentos e bancos de des…","rcado Pago nos setores de comercialização eletrônica , meios de pagamento e/ou serviços de concessão de crédito ou microcrédito majoritariamente através de plataformas eletrônicas e/ou digitais, ou por qualquer outro meio que a MeLi e/ou o Mercado Pago opte m por conceder crédito ou microcr édito (excluídos, para fins desta definição, os bancos 12 comerciais, bancos múltiplos, bancos de investimentos e bancos de des…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"veis, no caso dos Direitos Creditórios CCB, ou pelo valor total dos Direitos Creditórios PPV cedidos nos termos dos respe ctivos Contratos de Cessão PPV, descontados eventuais valores já recebidos pelo Fundo até referida data, no caso dos Direitos Creditórios PPV, observado o disposto no item 5.4.2 abaixo: 38 (i) verificação de que o(s) Direito(s) Creditório(s) Adquiridos não cumpria(m) com quaisquer dos Critérios d…","veis, no caso dos Direitos Creditórios CCB, ou pelo valor total dos Direitos Creditórios PPV cedidos nos termos dos respe ctivos Contratos de Cessão PPV, descontados eventuais valores já recebidos pelo Fundo até referida data, no caso dos Direitos Creditórios PPV, observado o disposto no item 5.4.2 abaixo: 38 (i) verificação de que o(s) Direito(s) Creditório(s) Adquiridos não cumpria(m) com quaisquer dos Critérios d…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"rtes Relacionadas. 7.3. Observados os termos e as condições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Credit…","rtes Relacionadas. 7.3. Observados os termos e as condições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Credit…"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,Critério de elegibilidade,"dições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Creditórios , às seguintes Condições de Cessão, cumulativam…","dições do presente Regulamento, a verificação do atendimento dos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de El egibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Oferta de Direit os Creditórios , às seguintes Condições de Cessão, cumulativam…"
