competencia,cnpj_fundo,nome,cnpjs_classes_componentes,n_classes_componentes,pl_agregado,ranking_global,segmento_oficial_tabela_ii,abertura_financeira_tabela_ii,subtipo_cvm_ime,ranking_segmento,participacao_segmento_dominante,flag_hibrido_multissegmento,flag_fic_fidc,flag_fic_fidc_legado,motivo_selecao,participacao_pl_segmento,participacao_pl_industria,pl_classes_reconciliado,admin_nome,admin_cnpj,gestor_nome,gestor_cnpj,valor_segmento_dominante,total_tabela_ii,ime_industrial,ime_imobiliario,ime_comercial,ime_servicos,ime_agronegocio,ime_financeiro,ime_cartao_de_credito,ime_factoring,ime_setor_publico,ime_acoes_judiciais,ime_marcas_e_patentes,ime_abertura_credito_pessoal,ime_abertura_consignado,ime_abertura_credito_corporativo,ime_abertura_middle_market,ime_abertura_veiculos,ime_abertura_imobiliario_empresarial,ime_abertura_imobiliario_residencial,ime_abertura_outros,documentos_inventariados,derivados_locais,pdfs_primarios_locais,cobertura_documental_inicial
2026-05,53029409000105,GSR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,53029409000105,1,2965753577.05,41,Financeiro,Financeiro — outros,Financeiro — outros,9,1.0,False,False,False,top_pl,0.012577838127996371,0.003093790583490037,True,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,70303950001460,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,70303950001460,3239282703.87,3239282703.87,0.0,0.0,0.0,0.0,0.0,3239282703.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3239282703.87,0,0,0,sem documento inventariado
2026-05,65976848000104,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGIBANK II RESPONSABILIDADE LIMITADA,65976848000104,1,2965169958.4,42,Financeiro,Financeiro — consignado,Financeiro — consignado,2,1.0,False,False,False,cobertura_2,0.15466562174924658,0.003093181768955447,True,OLIVEIRA TRUST DTVM S.A.,61138760001910,OLIVEIRA TRUST SERVICER S/A,21504530001200,2941383568.55,2941383568.55,0.0,0.0,0.0,0.0,0.0,2941383568.55,0.0,0.0,0.0,0.0,0.0,0.0,2941383568.55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,58900579000129,MONEE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,58900579000129,1,2799069817.51,43,Sem segmentação IME,,Sem segmentação IME,4,,,True,True,top_pl,0.018136332122754128,0.0029199107811773597,True,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,22853900001400,VALORA RENDA FIXA LTDA.,74820860001390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,55471753000177,SELLER II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO RESP LTDA,55471753000177,1,2794434432.66,44,Serviços,,Serviços,6,1.0,False,False,False,top_pl,0.03542639783633104,0.0029150752782850227,True,OLIVEIRA TRUST DTVM S.A.,61138760001910,OLIVEIRA TRUST SERVICER S/A,21504530001200,2622190624.67,2622190624.67,0.0,0.0,0.0,2622190624.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13,0,cache-only; primário ausente
2026-05,55344996000144,SCARLET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,55344996000144,1,2709437053.9,45,Financeiro,Financeiro — outros,Financeiro — outros,10,0.6693105889740403,False,False,False,top_pl,0.01149079308060632,0.0028264084072192916,True,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,48299920001860,CBSF TRUST ADMINISTRADORA DE RECURSOS LTDA.,38635290001340,1159976012.24,1733090782.29,0.0,0.0,0.0,0.0,0.0,1159976012.24,0.0,0.0,269114770.05,304000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159976012.24,0,0,0,sem documento inventariado
2026-05,57609282000146,CLOUDWALK A.I. FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,57609282000146,1,2701701360.51,46,Comercial,,Comercial,11,1.0,False,False,False,top_pl,0.021236079884972423,0.0028183387497966567,True,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,92812530001230,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,96500820001000,2240132700.17,2240132700.17,0.0,0.0,2240132700.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,18,0,cache-only; primário ausente
2026-05,54871427000194,CONSIGNADO DELTA RECEIVABLES I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54871427000194,1,2688071439.96,47,Comercial,,Comercial,12,1.0,False,False,False,top_pl,0.021128945141711607,0.0028041204006466736,True,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,92812530001230,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,96500820001000,2025236349.66,2025236349.66,0.0,0.0,2025236349.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,13,0,cache-only; primário ausente
2026-05,32321307000180,CITY - 02 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE ILIMITADA,32321307000180,1,2680834637.29,48,Serviços,,Serviços,7,1.0,False,False,False,top_pl,0.033986238247017436,0.002796571171968918,True,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,03295980001670,SMART AGRO INVESTIMENTOS LTDA.,82640930001800,473470636.62,473470636.62,0.0,0.0,0.0,473470636.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,52256912000122,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ACR I BANCOS EMISSORES DE CARTÃO DE CRÉDITO RESP LIMI,52256912000122,1,2634962131.0,49,Cartão de crédito,,Cartão de crédito,7,1.0,False,False,False,top_pl,0.027748292568471413,0.00274871826567916,True,OLIVEIRA TRUST DTVM S.A.,61138760001910,OLIVEIRA TRUST SERVICER S/A,21504530001200,2633220479.14,2633220479.14,0.0,0.0,0.0,0.0,0.0,0.0,2633220479.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,26405883000103,FIDC MULTISEGMENTOS NPL IPANEMA VI RESPONSABILIDADE LIMITADA,26405883000103,1,2621845896.29,50,Financeiro,Financeiro — outros,Financeiro — outros,11,0.8792824411273932,False,False,False,top_pl,0.011119316700913892,0.002735035779126448,True,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34867930001420,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34867930001420,1667494975.09,1896427014.9099998,0.0,0.0,0.0,0.0,0.0,1667494975.09,0.0,0.0,228932039.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667494975.09,0,0,0,sem documento inventariado
2026-05,63662224000189,FIDC SANTANDER AUTO LOANS I SEGMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA,63662224000189,1,2532101392.72,51,Financeiro,Financeiro — outros,Financeiro — outros,12,1.0,False,False,False,top_pl,0.010738707924946857,0.0026414168411899286,True,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34867930001420,APEX GROUP INVESTIMENTOS LTDA.,30250530001620,2500993469.29,2500993469.29,0.0,0.0,0.0,0.0,0.0,2500993469.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500993469.29,1,0,0,inventariado; primário ausente
2026-05,20441301000168,ARTESANAL CRÉDITO PRIVADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,20441301000168,1,2498944583.33,52,Sem segmentação IME,,Sem segmentação IME,5,,,False,False,top_pl,0.016191696482922183,0.00260682859169302,True,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,76526840001620,ARTESANAL INVESTIMENTOS LTDA,30840980001090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,59356753000187,ER - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,59356753000187,1,2473695175.65,53,Financeiro,Financeiro — outros,Financeiro — outros,13,1.0,False,False,False,top_pl,0.010491005637858732,0.0025804891209009837,True,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,89679680001180,VERT GESTORA DE RECURSOS FINANCEIROS LTDA.,16363330001350,2471584888.14,2471584888.14,0.0,0.0,0.0,0.0,0.0,2471584888.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2471584888.14,2,1,0,cache-only; primário ausente
2026-05,26142862000142,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLUBCARD VAREJO - RESPONSABILIDADE LIMITADA,26142862000142,1,2450727770.21,54,Cartão de crédito,,Cartão de crédito,8,1.0,False,False,False,top_pl,0.02580815502940701,0.0025565301705595504,True,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34867930001420,PHRONESIS INVESTIMENTOS LTDA.,04795570001000,2096708086.49,2096708086.49,0.0,0.0,0.0,0.0,0.0,0.0,2096708086.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,50095909000149,VITA AUTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,50095909000149,1,2442924759.25,55,Comercial,,Comercial,13,1.0,False,False,False,top_pl,0.01920202806227887,0.002548390289344291,True,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,00666700001000,BANCO BRADESCO S.A.,07469480001120,2028791565.79,2028791565.79,0.0,0.0,2028791565.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,38314763000180,SOMA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,38314763000180,1,2436020062.28,56,Cartão de crédito,,Cartão de crédito,9,1.0,False,False,False,top_pl,0.02565327091253419,0.0025411875039770436,True,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,76526840001620,GENIAL GESTÃO LTDA.,21199590001830,2780312290.27,2780312290.27,0.0,0.0,0.0,0.0,0.0,0.0,2780312290.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,29492605000129,GAZIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS - RESPONSABILIDADE LIMITADA,29492605000129,1,2403162273.62,57,Comercial,,Comercial,14,0.9133208831391493,False,False,False,top_pl,0.018889484517086903,0.002506911184481973,True,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,33176920001940,PETRA CAPITAL GESTÃO DE INVESTIMENTOS LTDA,92047140001960,2171817525.0,2377934814.69,206096081.0,0.0,2171817525.0,21208.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,60528786000146,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGIBANK I RESPONSABILIDADE LIMITADA,60528786000146,1,2371330642.84,58,Financeiro,Financeiro — consignado,Financeiro — consignado,3,1.0,False,False,False,top_pl,0.1236904910657445,0.0024737053239794787,True,OLIVEIRA TRUST DTVM S.A.,61138760001910,OLIVEIRA TRUST SERVICER S/A,21504530001200,2369900580.09,2369900580.09,0.0,0.0,0.0,0.0,0.0,2369900580.09,0.0,0.0,0.0,0.0,0.0,0.0,2369900580.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,22128298000152,VALORA GUARDIAN MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,22128298000152,1,2334995599.11,59,Sem segmentação IME,,Sem segmentação IME,6,,,False,False,top_pl,0.01512940314161239,0.0024358016299529544,True,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,22015010001610,VALORA RENDA FIXA LTDA.,74820860001390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,47228232000165,AGRO FLEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,47228232000165,1,2332130838.94,60,Financeiro,Financeiro — outros,Financeiro — outros,14,0.9990799931899127,False,False,False,top_pl,0.009890627600514621,0.002432813192846619,True,BANCO DAYCOVAL S.A.,22328890001900,ECO GESTÃO DE ATIVOS LTDA,16951550001060,2129727487.37,2131688655.4499998,0.0,0.0,0.0,0.0,1961168.08,2129727487.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2129727487.37,0,0,0,sem documento inventariado
2026-05,42358004000196,ACONCÁGUA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,42358004000196,1,2315681365.43,61,Setor público,,Setor público,3,1.0,False,False,False,top_pl,0.05156615225185431,0.0024156535654782426,True,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,03295980001670,ACURA GESTORA DE RECURSOS LTDA,81677770001000,2315591707.41,2315591707.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2315591707.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,55720253000121,ITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE ILIMITADA,55720253000121,1,2298350972.74,62,Sem segmentação IME,,Sem segmentação IME,7,,,False,False,top_pl,0.01489196743700686,0.0023975749880376183,True,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",38868620001120,SMART AGRO INVESTIMENTOS LTDA.,82640930001800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,61432674000150,MARNE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS,61432674000150,1,2229959712.55,63,Financeiro,Financeiro — outros,Financeiro — outros,15,1.0,False,False,False,top_pl,0.009457317193664588,0.002326231152054016,True,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,22649240001520,NORTH SEA GESTORA DE RECURSOS LTDA.,19171810001000,2230052983.2,2230052983.2,0.0,0.0,0.0,0.0,0.0,2230052983.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2230052983.2,0,0,0,sem documento inventariado
2026-05,52651831000127,HYUNDAI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,52651831000127,1,2159768279.28,64,Comercial,,Comercial,15,1.0,False,False,False,top_pl,0.01697634401130167,0.0022530094262259385,True,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,23184070001190,INTEGRAL INVESTIMENTOS LTDA.,65765690001860,1568354237.62,1568354237.62,0.0,0.0,1568354237.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,44229197000100,EUV SP1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,44229197000100,1,2159139999.28,65,Financeiro,Financeiro — outros,Financeiro — outros,16,1.0,False,False,False,top_pl,0.009156968946030608,0.0022523540222291814,True,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,76789150001600,EUROVEST ASSET MANAGEMENT LTDA,04236670001500,1910580642.21,1910580642.21,0.0,0.0,0.0,0.0,0.0,1910580642.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910580642.21,0,0,0,sem documento inventariado
2026-05,13321819000100,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VALE,13321819000100,1,2142684960.79,66,Serviços,,Serviços,8,1.0,False,False,False,top_pl,0.027163854328338653,0.0022351885896304395,True,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,00666700001000,BANCO BRADESCO S.A.,07469480001120,2130839747.99,2130839747.99,0.0,0.0,0.0,2130839747.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,57719370000109,RSG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,57719370000109,1,2140828486.06,67,Financeiro,Financeiro — outros,Financeiro — outros,17,1.0,False,False,False,top_pl,0.00907930934175933,0.002233251967490756,True,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,26717430001190,VERSAL FINANCE GESTÃO DE RECURSOS LTDA,37410740001200,2143000000.0,2143000000.0,0.0,0.0,0.0,0.0,0.0,2143000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2143000000.0,0,0,0,sem documento inventariado
2026-05,42154687000160,MULTIPLIKE PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42154687000160,1,2133238063.57,68,Financeiro,Financeiro — crédito corporativo,Financeiro — crédito corporativo,3,0.6017849323612886,False,False,False,top_pl,0.044741158673199714,0.002225333852578582,True,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,22853900001400,MULTIPLIKE GESTÃO DE RECURSOS LTDA.,90002070001480,1213817748.75,2017029146.92,0.0,0.0,678405738.36,20567990.59,0.0,1318055417.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213817748.75,0.0,0.0,0.0,0.0,104237669.22,183,115,0,cache-only; primário ausente
2026-05,49306883000151,TM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,49306883000151,1,2095421687.34,69,Setor público,,Setor público,4,1.0,False,False,False,top_pl,0.046661356512296984,0.0021858848742185976,True,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,92812530001230,NEBRASKA CAPITAL GESTÃO DE RECURSOS LTDA,02903820001990,215690900.8,215690900.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215690900.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,40801446000130,EB VESTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,40801446000130,1,2084491053.34,70,Setor público,,Setor público,5,1.0,False,False,False,top_pl,0.046417950512893165,0.0021744823447561153,True,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,76526840001620,EB CAPITAL CRÉDITO PRIVADO LTDA.,35549440001770,1382650778.63,1382650778.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382650778.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,cache-only; primário ausente
2026-05,50114948000146,DRIVER BRASIL SIX BANCO VOLKSWAGEN FIDC FINANCIAMENTO DE VEÍCULOS - RESPONSABILIDADE LIMITADA,50114948000146,1,2068830396.27,71,Financeiro,Financeiro — veículos,Financeiro — veículos,1,1.0,False,False,False,cobertura_1,0.5101331532120231,0.0021581455884762406,True,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,00666700001000,BANCO BRADESCO S.A.,07469480001120,1896628858.41,1896628858.41,0.0,0.0,0.0,0.0,0.0,1896628858.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1896628858.41,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,32274432000187,MALMO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP,32274432000187,1,2053395685.77,72,Sem segmentação IME,,Sem segmentação IME,8,,,True,True,top_pl,0.013304800724722237,0.002142044533293061,True,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,68649920001420,JUS CAPITAL GESTÃO DE RECURSOS LTDA.,17447960001670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,34583819000140,SOLIS CAPITAL ANTARES ADVISORY FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,34583819000140,1,2043993899.78,73,Sem segmentação IME,,Sem segmentação IME,9,,,True,True,top_pl,0.013243882661087305,0.0021322368550055126,True,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,92812530001230,SOLIS INVESTIMENTOS S A,72547080001710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,62838025000116,ENDURANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,62838025000116,1,2006132547.32,74,Serviços,,Serviços,9,1.0,False,False,False,top_pl,0.02543271329008049,0.0020927409587094157,True,INTRAG DTVM LTDA.,24181400001310,KANASTRA ADMINISTRAÇÃO DE RECURSOS LTDA,48706620001980,1566703233.37,1566703233.37,0.0,0.0,0.0,1566703233.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,10,0,cache-only; primário ausente
2026-05,42449510000190,MONTENEGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42449510000190,1,1971146549.17,75,Financeiro,Financeiro — outros,Financeiro — outros,18,1.0,False,False,False,top_pl,0.008359683830063847,0.0020562445510280557,True,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,70303950001460,VERSAL FINANCE GESTÃO DE RECURSOS LTDA,37410740001200,643769490.03,643769490.03,0.0,0.0,0.0,0.0,0.0,643769490.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643769490.03,0,0,0,sem documento inventariado
2026-05,61652768000134,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DRIVER MASTER BRASIL I - RESP LIMITADA,61652768000134,1,1949628264.86,76,Financeiro,Financeiro — veículos,Financeiro — veículos,2,1.0,False,False,False,cobertura_2,0.48074023667550436,0.0020337972830263224,True,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,00666700001000,BANCO BRADESCO S.A.,07469480001120,1898890443.61,1898890443.61,0.0,0.0,0.0,0.0,0.0,1898890443.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898890443.61,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,23216398000101,MULTIPLICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,23216398000101,1,1917489050.12,77,Financeiro,Financeiro — crédito corporativo,Financeiro — crédito corporativo,4,0.5519779618410825,True,False,False,top_pl,0.040216178077176326,0.0020002705596016876,True,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,22853900001400,MULTIPLICA CAPITAL ASSET MANAGEMENT LTDA.,72522270001730,820195891.07,1485921445.73,0.0,0.0,333593374.54,116251659.42,0.0,1036076411.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820195891.07,0.0,0.0,0.0,0.0,215880520.7,0,0,0,sem documento inventariado
2026-05,53841740000117,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CONSIGNADO PRIVADO PAKETÁ DE RESPONSABILID,53841740000117,1,1914975394.97,78,Financeiro,Financeiro — consignado,Financeiro — consignado,4,1.0,False,False,False,top_pl,0.09988663862538345,0.0019976483853612554,True,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,22853900001400,RIZA SECURITIZAÇÃO E CARTEIRAS GESTORA DE RECURSOS LTD,75566210001660,1980291857.65,1980291857.65,0.0,0.0,0.0,0.0,0.0,1980291857.65,0.0,0.0,0.0,0.0,0.0,0.0,1980291857.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,17198845000136,INVISTA I FIC DE FIDC MULTISSETORIAL - RESPONSABILIDADE LIMITADA,17198845000136,1,1886653447.35,79,Sem segmentação IME,,Sem segmentação IME,10,,,True,True,top_pl,0.01222440873308312,0.0019681037274601725,True,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,22853900001400,INVISTA GESTORA DE RECURSOS LTDA.,99073960001830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,sem documento inventariado
2026-05,41776416000183,RHODONITE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,41776416000183,1,1881227747.49,80,Financeiro,Financeiro — outros,Financeiro — outros,19,1.0,False,False,False,top_pl,0.007978335851274785,0.001962443790213327,True,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,48299920001860,CBSF TRUST ADMINISTRADORA DE RECURSOS LTDA.,38635290001340,3421710.0,3421710.0,0.0,0.0,0.0,0.0,0.0,3421710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3421710.0,0,0,0,sem documento inventariado
2026-05,34081900000122,GOLD STYLE FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIO NÃO PADRONIZADO,34081900000122,1,1864714155.5,81,Financeiro,Financeiro — outros,Financeiro — outros,20,1.0,False,False,False,top_pl,0.007908301277745382,0.0019452172762528931,True,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,48299920001860,REAG JUS GESTÃO DE ATIVOS JUDICIAIS LTDA.,63567420001550,978401838.5,978401838.5,0.0,0.0,0.0,0.0,0.0,978401838.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978401838.5,0,0,0,sem documento inventariado
